method,block_rows,degree,distribution,locality,rhs,seed,gpu_median_ms,gpu_p95_ms,hot_median_ms,hot_p95_ms,useful_gflops,launches,workspace_bytes
scalar_csr_cusparse,1024,16,low,random,64,1,6.04474,6.24397,6.05080,6.25080,354.41265,1,0
slot_grouped_cublas,1024,16,low,random,64,1,2.20019,2.39120,2.21020,2.39740,973.70180,16,0
row_owned_hybrid,1024,2,high,local,8,1,0.04819,0.04925,0.05350,0.06000,877.21650,1,0
row_owned_scalar,1024,2,high,local,8,1,0.04899,0.05101,0.05410,0.05620,862.89222,1,0
scalar_csr_cusparse,1024,2,high,local,8,1,0.17811,0.18125,0.20110,0.20670,237.34962,1,0
slot_grouped_cublas,1024,2,high,local,8,1,0.27213,0.28874,0.27770,0.29410,155.34902,2,0
row_owned_hybrid,1024,2,high,local,16,1,0.05395,0.07907,0.06140,0.17150,1567.12690,1,0
row_owned_scalar,1024,2,high,local,16,1,0.08173,0.08189,0.08680,0.08710,1034.52471,1,0
scalar_csr_cusparse,1024,2,high,local,16,1,0.25638,0.27590,0.26290,0.29040,329.77735,1,0
slot_grouped_cublas,1024,2,high,local,16,1,0.27338,0.32304,0.27890,0.35390,309.27966,2,0
row_owned_hybrid,1024,2,high,local,32,1,0.05600,0.05971,0.06120,0.07060,3019.62962,1,0
row_owned_scalar,1024,2,high,local,32,1,0.14723,0.14845,0.15230,0.15490,1148.52253,1,0
scalar_csr_cusparse,1024,2,high,local,32,1,0.49405,0.61082,0.49980,0.61920,342.27295,1,0
slot_grouped_cublas,1024,2,high,local,32,1,0.33418,0.49974,0.35730,0.52480,506.01857,2,0
row_owned_hybrid,1024,2,high,local,64,1,0.08762,0.09338,0.11040,0.23440,3860.00892,1,0
row_owned_scalar,1024,2,high,local,64,1,0.28266,0.28448,0.30650,0.30790,1196.50215,1,0
scalar_csr_cusparse,1024,2,high,local,64,1,0.98653,1.19565,1.03260,1.22160,342.81697,1,0
slot_grouped_cublas,1024,2,high,local,64,1,0.33549,0.37971,0.36480,0.42080,1008.07938,2,0
row_owned_hybrid,1024,4,high,local,8,1,0.08275,0.08582,0.08790,0.09700,1028.45480,1,0
row_owned_scalar,1024,4,high,local,8,1,0.08394,0.13046,0.09040,0.39290,1013.94741,1,0
scalar_csr_cusparse,1024,4,high,local,8,1,0.32595,0.32803,0.33180,0.57080,261.10191,1,0
slot_grouped_cublas,1024,4,high,local,8,1,0.56957,0.79962,0.58400,0.80650,149.42323,4,0
row_owned_hybrid,1024,4,high,local,16,1,0.09686,0.10093,0.10250,0.11180,1757.24083,1,0
row_owned_scalar,1024,4,high,local,16,1,0.14538,0.14618,0.15130,0.15260,1170.84924,1,0
scalar_csr_cusparse,1024,4,high,local,16,1,0.51414,0.52774,0.51950,0.54250,331.06168,1,0
slot_grouped_cublas,1024,4,high,local,16,1,0.55789,0.76646,0.56590,0.78170,305.10315,4,0
row_owned_hybrid,1024,4,high,local,32,1,0.10330,0.10438,0.10920,0.11410,3295.64323,1,0
row_owned_scalar,1024,4,high,local,32,1,0.26851,0.27843,0.27400,0.29400,1267.82691,1,0
scalar_csr_cusparse,1024,4,high,local,32,1,1.02883,1.22352,1.07230,1.23960,330.88664,1,0
slot_grouped_cublas,1024,4,high,local,32,1,0.60691,0.77779,0.63120,0.80070,560.91615,4,0
row_owned_hybrid,1024,4,high,local,64,1,0.21155,0.22938,0.21680,0.24170,3218.37431,1,0
row_owned_scalar,1024,4,high,local,64,1,0.55456,0.75958,0.56090,0.77320,1227.73640,1,0
scalar_csr_cusparse,1024,4,high,local,64,1,2.02922,2.22675,2.04160,2.24240,335.52539,1,0
slot_grouped_cublas,1024,4,high,local,64,1,0.57491,0.83776,0.58080,0.85170,1184.27427,4,0
row_owned_hybrid,1024,8,high,local,8,1,0.29526,0.31347,0.31810,0.34190,577.75831,1,0
row_owned_scalar,1024,8,high,local,8,1,0.29066,0.29581,0.31310,0.35440,586.91798,1,0
scalar_csr_cusparse,1024,8,high,local,8,1,0.65472,0.88778,0.66290,0.90150,260.55601,1,0
slot_grouped_cublas,1024,8,high,local,8,1,1.15213,1.35818,1.16470,1.37210,148.06622,8,0
row_owned_hybrid,1024,8,high,local,16,1,0.27491,0.28278,0.28090,0.29080,1241.06065,1,0
row_owned_scalar,1024,8,high,local,16,1,0.51802,0.53709,0.54020,0.56590,658.63309,1,0
scalar_csr_cusparse,1024,8,high,local,16,1,1.04320,1.21952,1.06990,1.24290,327.05374,1,0
slot_grouped_cublas,1024,8,high,local,16,1,1.17760,1.35450,1.20360,1.37920,289.72695,8,0
row_owned_hybrid,1024,8,high,local,32,1,0.30064,0.30230,0.30610,0.31330,2269.70782,1,0
row_owned_scalar,1024,8,high,local,32,1,0.98608,1.20688,1.08430,1.21420,691.99754,1,0
scalar_csr_cusparse,1024,8,high,local,32,1,2.03085,2.22019,2.07020,2.23070,336.00000,1,0
slot_grouped_cublas,1024,8,high,local,32,1,1.17808,1.36406,1.20310,1.38300,579.21784,8,0
row_owned_hybrid,1024,8,high,local,64,1,0.38877,0.41107,0.40740,0.50460,3510.39669,1,0
row_owned_scalar,1024,8,high,local,64,1,1.97878,2.20765,2.01680,2.23960,689.68108,1,0
scalar_csr_cusparse,1024,8,high,local,64,1,4.22669,4.47622,4.24270,4.49180,322.88399,1,0
slot_grouped_cublas,1024,8,high,local,64,1,1.18512,1.35968,1.21860,1.36650,1151.55416,8,0
row_owned_hybrid,1024,16,high,local,8,1,0.66771,0.87533,0.67400,0.88870,511.12127,1,0
row_owned_scalar,1024,16,high,local,8,1,0.66893,0.68822,0.69070,0.73760,510.19210,1,0
scalar_csr_cusparse,1024,16,high,local,8,1,1.10451,1.30371,1.11070,1.31880,308.98877,1,0
slot_grouped_cublas,1024,16,high,local,8,1,2.26342,2.59667,2.28500,2.61010,150.78121,16,0
row_owned_hybrid,1024,16,high,local,16,1,0.52093,0.70387,0.52910,0.72060,1310.28386,1,0
row_owned_scalar,1024,16,high,local,16,1,1.17117,1.40874,1.17840,1.42290,582.80588,1,0
scalar_csr_cusparse,1024,16,high,local,16,1,1.85987,2.03616,1.87460,2.04980,366.99493,1,0
slot_grouped_cublas,1024,16,high,local,16,1,2.31418,2.48829,2.34520,2.51530,294.94885,16,0
row_owned_hybrid,1024,16,high,local,32,1,0.57629,0.77267,0.58230,0.78470,2368.82809,1,0
row_owned_scalar,1024,16,high,local,32,1,2.15549,2.36330,2.18570,2.37710,633.32626,1,0
scalar_csr_cusparse,1024,16,high,local,32,1,3.80157,3.89040,3.82290,3.90550,359.09581,1,0
slot_grouped_cublas,1024,16,high,local,32,1,2.27315,2.48758,2.32390,2.49870,600.54369,16,0
row_owned_hybrid,1024,16,high,local,64,1,0.72909,0.76413,0.75220,0.79680,3744.75277,1,0
row_owned_scalar,1024,16,high,local,64,1,4.48944,4.53664,4.50240,4.55300,608.15032,1,0
scalar_csr_cusparse,1024,16,high,local,64,1,7.55930,7.56768,7.57270,7.58390,361.17838,1,0
slot_grouped_cublas,1024,16,high,local,64,1,2.34928,2.56186,2.47450,2.57880,1162.16636,16,0
row_owned_hybrid,1024,2,high,random,8,1,0.05005,0.05107,0.07340,0.18060,841.61635,1,0
row_owned_scalar,1024,2,high,random,8,1,0.04874,0.05050,0.07150,0.07350,864.27317,1,0
scalar_csr_cusparse,1024,2,high,random,8,1,0.18102,0.19866,0.20420,0.22790,232.68305,1,0
slot_grouped_cublas,1024,2,high,random,8,1,0.27046,0.42726,0.27610,0.54340,155.73687,2,0
row_owned_hybrid,1024,2,high,random,16,1,0.05398,0.05776,0.06100,0.17790,1560.50737,1,0
row_owned_scalar,1024,2,high,random,16,1,0.08259,0.08970,0.08790,0.10330,1019.98291,1,0
scalar_csr_cusparse,1024,2,high,random,16,1,0.26851,0.27107,0.29210,0.38210,313.73804,1,0
slot_grouped_cublas,1024,2,high,random,16,1,0.32608,0.52960,0.35070,0.54440,258.34897,2,0
row_owned_hybrid,1024,2,high,random,32,1,0.05581,0.05920,0.07840,0.08760,3019.00916,1,0
row_owned_scalar,1024,2,high,random,32,1,0.14723,0.14867,0.15230,0.15550,1144.34952,1,0
scalar_csr_cusparse,1024,2,high,random,32,1,0.50810,0.53498,0.53050,0.56540,331.60047,1,0
slot_grouped_cublas,1024,2,high,random,32,1,0.32902,0.37738,0.37050,0.40550,512.07471,2,0
row_owned_hybrid,1024,2,high,random,64,1,0.08794,0.09347,0.09360,0.10520,3831.98840,1,0
row_owned_scalar,1024,2,high,random,64,1,0.28051,0.28912,0.28570,0.30080,1201.26669,1,0
scalar_csr_cusparse,1024,2,high,random,64,1,0.97920,1.19318,0.98550,1.20810,344.12758,1,0
slot_grouped_cublas,1024,2,high,random,64,1,0.34653,0.42774,0.37050,0.45160,972.41705,2,0
row_owned_hybrid,1024,4,high,random,8,1,0.08794,0.08899,0.09370,0.10130,958.57934,1,0
row_owned_scalar,1024,4,high,random,8,1,0.08637,0.08694,0.09170,0.18830,975.98219,1,0
scalar_csr_cusparse,1024,4,high,random,8,1,0.34099,0.37690,0.36130,0.40810,247.20120,1,0
slot_grouped_cublas,1024,4,high,random,8,1,0.56186,0.74467,0.56850,0.75360,150.02712,4,0
row_owned_hybrid,1024,4,high,random,16,1,0.10000,0.10234,0.10520,0.21210,1685.87261,1,0
row_owned_scalar,1024,4,high,random,16,1,0.14810,0.16442,0.15320,0.17700,1138.36477,1,0
scalar_csr_cusparse,1024,4,high,random,16,1,0.50909,0.51923,0.51490,0.52470,331.15546,1,0
slot_grouped_cublas,1024,4,high,random,16,1,0.56416,0.58208,0.56980,0.59830,298.82882,4,0
row_owned_hybrid,1024,4,high,random,32,1,0.10342,0.16534,0.10890,0.33110,3260.11888,1,0
row_owned_scalar,1024,4,high,random,32,1,0.27082,0.27229,0.27680,0.27850,1245.03179,1,0
scalar_csr_cusparse,1024,4,high,random,32,1,1.01802,1.25315,1.02800,1.27610,331.20750,1,0
slot_grouped_cublas,1024,4,high,random,32,1,0.56915,0.59830,0.57500,0.60430,592.41561,4,0
row_owned_hybrid,1024,4,high,random,64,1,0.20246,0.20461,0.20770,0.33090,3330.71093,1,0
row_owned_scalar,1024,4,high,random,64,1,0.55603,0.56269,0.56460,0.59860,1212.78821,1,0
scalar_csr_cusparse,1024,4,high,random,64,1,2.00128,2.19997,2.04140,2.20640,336.95886,1,0
slot_grouped_cublas,1024,4,high,random,64,1,0.62797,0.81024,0.64750,0.83720,1073.85893,4,0
row_owned_hybrid,1024,8,high,random,8,1,0.30070,0.30410,0.30800,0.31130,569.87378,1,0
row_owned_scalar,1024,8,high,random,8,1,0.30304,0.46829,0.30820,0.47420,565.48089,1,0
scalar_csr_cusparse,1024,8,high,random,8,1,0.64614,0.84029,0.65190,0.84830,265.20920,1,0
slot_grouped_cublas,1024,8,high,random,8,1,1.12083,1.28419,1.12700,1.28980,152.88940,8,0
row_owned_hybrid,1024,8,high,random,16,1,0.28512,0.31341,0.31420,0.41360,1202.04350,1,0
row_owned_scalar,1024,8,high,random,16,1,0.52106,0.73600,0.52710,0.74360,657.75398,1,0
scalar_csr_cusparse,1024,8,high,random,16,1,1.02198,1.03520,1.02820,1.04150,335.35423,1,0
slot_grouped_cublas,1024,8,high,random,16,1,1.12493,1.30128,1.13230,1.30880,304.66542,8,0
row_owned_hybrid,1024,8,high,random,32,1,0.30195,0.32816,0.32740,0.42810,2270.07373,1,0
row_owned_scalar,1024,8,high,random,32,1,0.98557,1.24525,1.00910,1.27030,695.49064,1,0
scalar_csr_cusparse,1024,8,high,random,32,1,2.03798,2.21699,2.04830,2.22290,336.33892,1,0
slot_grouped_cublas,1024,8,high,random,32,1,1.18166,1.34112,1.20610,1.35050,580.07464,8,0
row_owned_hybrid,1024,8,high,random,64,1,0.38042,0.38845,0.38640,0.51440,3603.70385,1,0
row_owned_scalar,1024,8,high,random,64,1,1.99690,2.23824,2.01250,2.25290,686.51878,1,0
scalar_csr_cusparse,1024,8,high,random,64,1,4.08090,4.28842,4.09780,4.30490,335.93276,1,0
slot_grouped_cublas,1024,8,high,random,64,1,1.17821,1.35018,1.19170,1.35790,1163.55230,8,0
row_owned_hybrid,1024,16,high,random,8,1,0.68224,0.88349,0.69070,0.88970,501.19774,1,0
row_owned_scalar,1024,16,high,random,8,1,0.68128,0.68595,0.68750,0.69190,501.90398,1,0
scalar_csr_cusparse,1024,16,high,random,8,1,1.10570,1.29357,1.11240,1.30000,309.25061,1,0
slot_grouped_cublas,1024,16,high,random,8,1,2.23427,2.40669,2.24100,2.41330,153.04186,16,0
row_owned_hybrid,1024,16,high,random,16,1,0.51680,0.66534,0.52250,0.67220,1323.28623,1,0
row_owned_scalar,1024,16,high,random,16,1,1.17597,1.39827,1.18510,1.40910,581.54157,1,0
scalar_csr_cusparse,1024,16,high,random,16,1,1.87616,2.04813,1.90140,2.07490,364.50745,1,0
slot_grouped_cublas,1024,16,high,random,16,1,2.30291,2.48790,2.33390,2.51240,296.96068,16,0
row_owned_hybrid,1024,16,high,random,32,1,0.57638,0.58618,0.58170,0.60810,2372.98154,1,0
row_owned_scalar,1024,16,high,random,32,1,2.16330,2.42966,2.28640,2.45860,632.25218,1,0
scalar_csr_cusparse,1024,16,high,random,32,1,3.89226,4.15357,3.91610,4.17510,351.40253,1,0
slot_grouped_cublas,1024,16,high,random,32,1,2.29744,2.47504,2.30880,2.48230,595.33593,16,0
row_owned_hybrid,1024,16,high,random,64,1,0.73238,0.75373,0.73950,0.79270,3735.05855,1,0
row_owned_scalar,1024,16,high,random,64,1,4.52813,4.54470,4.54120,4.58680,604.11215,1,0
scalar_csr_cusparse,1024,16,high,random,64,1,7.77373,7.99392,7.80960,8.02000,351.89001,1,0
slot_grouped_cublas,1024,16,high,random,64,1,2.39715,2.54966,2.42760,2.56500,1141.14469,16,0
row_owned_hybrid,1024,2,bimodal,local,8,1,0.04586,0.04726,0.05250,0.08320,836.39918,1,0
row_owned_scalar,1024,2,bimodal,local,8,1,0.04557,0.04742,0.05090,0.05300,841.68538,1,0
scalar_csr_cusparse,1024,2,bimodal,local,8,1,0.14797,0.15107,0.15350,0.15950,259.20416,1,0
slot_grouped_cublas,1024,2,bimodal,local,8,1,0.25859,0.43200,0.26830,0.44160,148.31827,2,0
row_owned_hybrid,1024,2,bimodal,local,16,1,0.05078,0.05283,0.07360,0.08150,1510.47261,1,0
row_owned_scalar,1024,2,bimodal,local,16,1,0.07600,0.07683,0.09880,0.09980,1009.31372,1,0
scalar_csr_cusparse,1024,2,bimodal,local,16,1,0.25024,0.27024,0.29320,0.34290,306.53709,1,0
slot_grouped_cublas,1024,2,bimodal,local,16,1,0.31210,0.31987,0.33540,0.34410,245.78284,2,0
row_owned_hybrid,1024,2,bimodal,local,32,1,0.05501,0.07706,0.06550,0.10580,2788.97025,1,0
row_owned_scalar,1024,2,bimodal,local,32,1,0.13878,0.13949,0.16160,0.16270,1105.42767,1,0
scalar_csr_cusparse,1024,2,bimodal,local,32,1,0.46717,0.75610,0.49200,0.78010,328.39509,1,0
slot_grouped_cublas,1024,2,bimodal,local,32,1,0.27744,0.35574,0.28330,0.38750,552.96884,2,0
row_owned_hybrid,1024,2,bimodal,local,64,1,0.08518,0.08586,0.10550,0.15730,3601.98345,1,0
row_owned_scalar,1024,2,bimodal,local,64,1,0.26627,0.29686,0.28940,0.42110,1152.32300,1,0
scalar_csr_cusparse,1024,2,bimodal,local,64,1,0.89856,1.04566,0.93670,1.05460,341.47009,1,0
slot_grouped_cublas,1024,2,bimodal,local,64,1,0.33040,0.34694,0.35390,0.48350,928.66637,2,0
row_owned_hybrid,1024,4,bimodal,local,8,1,0.07930,0.08778,0.08460,0.10880,963.07344,1,0
row_owned_scalar,1024,4,bimodal,local,8,1,0.07782,0.07978,0.08340,0.08470,981.28952,1,0
scalar_csr_cusparse,1024,4,bimodal,local,8,1,0.29296,0.29405,0.29850,0.30140,260.67680,1,0
slot_grouped_cublas,1024,4,bimodal,local,8,1,0.51894,0.55696,0.52480,0.57090,147.16013,4,0
row_owned_hybrid,1024,4,bimodal,local,16,1,0.08790,0.09738,0.09590,0.10530,1737.52896,1,0
row_owned_scalar,1024,4,bimodal,local,16,1,0.13926,0.16330,0.16270,0.19480,1096.73527,1,0
scalar_csr_cusparse,1024,4,bimodal,local,16,1,0.46198,0.66739,0.46790,0.68390,330.60829,1,0
slot_grouped_cublas,1024,4,bimodal,local,16,1,0.54090,0.74234,0.54690,0.75610,282.37544,4,0
row_owned_hybrid,1024,4,bimodal,local,32,1,0.09818,0.10208,0.10320,0.11070,3111.46798,1,0
row_owned_scalar,1024,4,bimodal,local,32,1,0.24704,0.24909,0.25230,0.25480,1236.52641,1,0
scalar_csr_cusparse,1024,4,bimodal,local,32,1,0.91837,1.10534,0.93360,1.11950,332.62428,1,0
slot_grouped_cublas,1024,4,bimodal,local,32,1,0.58634,0.79008,0.61180,0.81480,520.98367,4,0
row_owned_hybrid,1024,4,bimodal,local,64,1,0.19856,0.20298,0.20370,0.21000,3076.86834,1,0
row_owned_scalar,1024,4,bimodal,local,64,1,0.50339,0.75101,0.52810,0.76570,1213.65258,1,0
scalar_csr_cusparse,1024,4,bimodal,local,64,1,1.84131,2.03261,1.87310,2.06130,331.79763,1,0
slot_grouped_cublas,1024,4,bimodal,local,64,1,0.58685,0.81738,0.61210,0.82720,1041.05825,4,0
row_owned_hybrid,1024,8,bimodal,local,8,1,0.25891,0.26461,0.26480,0.28710,591.86751,1,0
row_owned_scalar,1024,8,bimodal,local,8,1,0.25670,0.26022,0.26210,0.26640,596.95836,1,0
scalar_csr_cusparse,1024,8,bimodal,local,8,1,0.58934,0.79152,0.64060,0.80930,260.02062,1,0
slot_grouped_cublas,1024,8,bimodal,local,8,1,1.11408,1.27018,1.14160,1.28020,137.54991,8,0
row_owned_hybrid,1024,8,bimodal,local,16,1,0.24509,0.24941,0.26810,0.27750,1250.50270,1,0
row_owned_scalar,1024,8,bimodal,local,16,1,0.41507,0.64323,0.43760,0.66770,738.38564,1,0
scalar_csr_cusparse,1024,8,bimodal,local,16,1,0.91965,1.10688,0.92590,1.13080,333.26142,1,0
slot_grouped_cublas,1024,8,bimodal,local,16,1,1.07245,1.23722,1.07850,1.24500,285.77907,8,0
row_owned_hybrid,1024,8,bimodal,local,32,1,0.29392,0.47734,0.29950,0.48320,2085.48713,1,0
row_owned_scalar,1024,8,bimodal,local,32,1,0.81635,1.03683,0.83850,1.06780,750.86040,1,0
scalar_csr_cusparse,1024,8,bimodal,local,32,1,1.84445,2.04947,1.88060,2.06680,332.33055,1,0
slot_grouped_cublas,1024,8,bimodal,local,32,1,1.09210,1.23171,1.09800,1.23780,561.27521,8,0
row_owned_hybrid,1024,8,bimodal,local,64,1,0.37283,0.38371,0.37860,0.40320,3288.16410,1,0
row_owned_scalar,1024,8,bimodal,local,64,1,1.64576,1.91242,1.67150,1.93190,744.90373,1,0
scalar_csr_cusparse,1024,8,bimodal,local,64,1,3.84083,4.06851,3.84910,4.09570,319.18418,1,0
slot_grouped_cublas,1024,8,bimodal,local,64,1,1.11507,1.31331,1.12330,1.32810,1099.42029,8,0
row_owned_hybrid,1024,16,bimodal,local,8,1,0.60470,0.61354,0.61030,0.63400,503.13170,1,0
row_owned_scalar,1024,16,bimodal,local,8,1,0.60310,0.60682,0.61770,0.63470,504.46650,1,0
scalar_csr_cusparse,1024,16,bimodal,local,8,1,1.00502,1.20432,1.01510,1.21050,302.72488,1,0
slot_grouped_cublas,1024,16,bimodal,local,8,1,2.13568,2.32038,2.14190,2.33410,142.45850,16,0
row_owned_hybrid,1024,16,bimodal,local,16,1,0.46522,0.47018,0.47090,0.47750,1307.97631,1,0
row_owned_scalar,1024,16,bimodal,local,16,1,1.04275,1.26982,1.04910,1.27650,583.54384,1,0
scalar_csr_cusparse,1024,16,bimodal,local,16,1,1.67766,1.86218,1.69740,1.87140,362.70165,1,0
slot_grouped_cublas,1024,16,bimodal,local,16,1,2.18845,2.36189,2.21270,2.39130,278.04706,16,0
row_owned_hybrid,1024,16,bimodal,local,32,1,0.54432,0.54749,0.57020,0.66900,2235.78606,1,0
row_owned_scalar,1024,16,bimodal,local,32,1,2.00026,2.21760,2.03400,2.24300,608.41362,1,0
scalar_csr_cusparse,1024,16,bimodal,local,32,1,3.35251,3.60566,3.38350,3.63080,363.00633,1,0
slot_grouped_cublas,1024,16,bimodal,local,32,1,2.19494,2.37898,2.21050,2.39390,554.44836,16,0
row_owned_hybrid,1024,16,bimodal,local,64,1,0.68710,0.70656,0.69270,0.71920,3542.35476,1,0
row_owned_scalar,1024,16,bimodal,local,64,1,3.94099,4.35808,3.97940,4.36520,617.60237,1,0
scalar_csr_cusparse,1024,16,bimodal,local,64,1,6.82442,6.85267,6.83890,6.86770,356.65558,1,0
slot_grouped_cublas,1024,16,bimodal,local,64,1,2.30576,2.48989,2.32980,2.50310,1055.60257,16,0
row_owned_hybrid,1024,2,bimodal,random,8,1,0.04765,0.04813,0.05270,0.05900,816.41905,1,0
row_owned_scalar,1024,2,bimodal,random,8,1,0.04688,0.04787,0.05200,0.05300,829.79387,1,0
scalar_csr_cusparse,1024,2,bimodal,random,8,1,0.14915,0.16618,0.15470,0.17200,260.81271,1,0
slot_grouped_cublas,1024,2,bimodal,random,8,1,0.26134,0.28074,0.26680,0.28710,148.84879,2,0
row_owned_hybrid,1024,2,bimodal,random,16,1,0.05309,0.07894,0.06050,0.11270,1465.51904,1,0
row_owned_scalar,1024,2,bimodal,random,16,1,0.07869,0.09974,0.08560,0.16710,988.73359,1,0
scalar_csr_cusparse,1024,2,bimodal,random,16,1,0.23613,0.25715,0.24350,0.28080,329.48855,1,0
slot_grouped_cublas,1024,2,bimodal,random,16,1,0.26083,0.28182,0.26610,0.28830,298.28192,2,0
row_owned_hybrid,1024,2,bimodal,random,32,1,0.05574,0.06934,0.06130,0.07500,2791.38463,1,0
row_owned_scalar,1024,2,bimodal,random,32,1,0.13946,0.14179,0.14500,0.14710,1115.78519,1,0
scalar_csr_cusparse,1024,2,bimodal,random,32,1,0.45827,0.64656,0.46460,0.65360,339.54276,1,0
slot_grouped_cublas,1024,2,bimodal,random,32,1,0.27958,0.28432,0.28550,0.29030,556.55170,2,0
row_owned_hybrid,1024,2,bimodal,random,64,1,0.08512,0.08736,0.10850,0.11370,3656.08421,1,0
row_owned_scalar,1024,2,bimodal,random,64,1,0.26560,0.27094,0.28810,0.40420,1171.70893,1,0
scalar_csr_cusparse,1024,2,bimodal,random,64,1,0.91366,0.93946,0.94040,0.96560,340.61306,1,0
slot_grouped_cublas,1024,2,bimodal,random,64,1,0.33690,0.40781,0.36010,0.43100,923.74467,2,0
row_owned_hybrid,1024,4,bimodal,random,8,1,0.08090,0.08854,0.08800,0.10720,944.88610,1,0
row_owned_scalar,1024,4,bimodal,random,8,1,0.07965,0.08138,0.08470,0.08690,959.69141,1,0
scalar_csr_cusparse,1024,4,bimodal,random,8,1,0.29462,0.47824,0.30120,0.48370,259.44086,1,0
slot_grouped_cublas,1024,4,bimodal,random,8,1,0.53709,0.71430,0.54280,0.72190,142.31840,4,0
row_owned_hybrid,1024,4,bimodal,random,16,1,0.08928,0.09514,0.09480,0.10560,1712.30964,1,0
row_owned_scalar,1024,4,bimodal,random,16,1,0.13530,0.13574,0.14090,0.15320,1129.92997,1,0
scalar_csr_cusparse,1024,4,bimodal,random,16,1,0.48038,0.49747,0.50180,0.52330,318.23502,1,0
slot_grouped_cublas,1024,4,bimodal,random,16,1,0.58218,0.61891,0.60640,0.64710,262.59241,4,0
row_owned_hybrid,1024,4,bimodal,random,32,1,0.10038,0.10310,0.10570,0.15380,3045.80436,1,0
row_owned_scalar,1024,4,bimodal,random,32,1,0.24874,0.25021,0.25490,0.25730,1229.21500,1,0
scalar_csr_cusparse,1024,4,bimodal,random,32,1,0.92810,0.94045,0.95890,1.04260,329.43792,1,0
slot_grouped_cublas,1024,4,bimodal,random,32,1,0.58387,0.58675,0.60940,0.61090,523.65930,4,0
row_owned_hybrid,1024,4,bimodal,random,64,1,0.19264,0.19654,0.21600,0.22560,3174.31484,1,0
row_owned_scalar,1024,4,bimodal,random,64,1,0.50400,0.77440,0.52750,0.79980,1213.29369,1,0
scalar_csr_cusparse,1024,4,bimodal,random,64,1,1.84294,2.04947,1.86860,2.07640,331.80608,1,0
slot_grouped_cublas,1024,4,bimodal,random,64,1,0.60458,0.78099,0.62840,0.80540,1011.45272,4,0
row_owned_hybrid,1024,8,bimodal,random,8,1,0.26016,0.27968,0.26540,0.39930,585.72596,1,0
row_owned_scalar,1024,8,bimodal,random,8,1,0.26045,0.26131,0.26560,0.27050,585.07825,1,0
scalar_csr_cusparse,1024,8,bimodal,random,8,1,0.57978,0.81450,0.59820,0.84560,262.82990,1,0
slot_grouped_cublas,1024,8,bimodal,random,8,1,1.10966,1.27322,1.13420,1.29790,137.32307,8,0
row_owned_hybrid,1024,8,bimodal,random,16,1,0.24614,0.42534,0.25270,0.43810,1238.15706,1,0
row_owned_scalar,1024,8,bimodal,random,16,1,0.41725,0.44403,0.44180,0.47340,730.41673,1,0
scalar_csr_cusparse,1024,8,bimodal,random,16,1,0.91568,1.15027,0.92650,1.19100,332.82908,1,0
slot_grouped_cublas,1024,8,bimodal,random,16,1,1.11674,1.24934,1.12600,1.25660,272.90686,8,0
row_owned_hybrid,1024,8,bimodal,random,32,1,0.28486,0.28704,0.29080,0.29690,2139.72225,1,0
row_owned_scalar,1024,8,bimodal,random,32,1,0.82502,1.03946,0.83290,1.04670,738.80257,1,0
scalar_csr_cusparse,1024,8,bimodal,random,32,1,1.81562,2.03446,1.82910,2.05500,335.71518,1,0
slot_grouped_cublas,1024,8,bimodal,random,32,1,1.09501,1.26678,1.11320,1.27540,556.64420,8,0
row_owned_hybrid,1024,8,bimodal,random,64,1,0.35898,0.38032,0.36610,0.48610,3395.93647,1,0
row_owned_scalar,1024,8,bimodal,random,64,1,1.66698,1.91763,1.68300,1.92540,731.30011,1,0
scalar_csr_cusparse,1024,8,bimodal,random,64,1,3.67776,3.84957,3.71840,3.88560,331.46800,1,0
slot_grouped_cublas,1024,8,bimodal,random,64,1,1.12538,1.41018,1.13950,1.42530,1083.24660,8,0
row_owned_hybrid,1024,16,bimodal,random,8,1,0.62698,0.77885,0.64840,0.78710,487.46388,1,0
row_owned_scalar,1024,16,bimodal,random,8,1,0.62227,0.64035,0.64480,0.66850,491.14881,1,0
scalar_csr_cusparse,1024,16,bimodal,random,8,1,1.01325,1.22346,1.03050,1.24790,301.63215,1,0
slot_grouped_cublas,1024,16,bimodal,random,8,1,2.15350,2.48115,2.17970,2.48940,141.92134,16,0
row_owned_hybrid,1024,16,bimodal,random,16,1,0.47290,0.66938,0.47900,0.67940,1292.58084,1,0
row_owned_scalar,1024,16,bimodal,random,16,1,1.05875,1.21571,1.07480,1.35300,577.33667,1,0
scalar_csr_cusparse,1024,16,bimodal,random,16,1,1.68963,2.16035,1.74000,2.20250,361.76889,1,0
slot_grouped_cublas,1024,16,bimodal,random,16,1,2.13037,2.64781,2.13660,2.66790,286.92523,16,0
row_owned_hybrid,1024,16,bimodal,random,32,1,0.54851,0.55136,0.57620,0.58290,2228.78019,1,0
row_owned_scalar,1024,16,bimodal,random,32,1,1.99658,2.22685,2.02210,2.25090,612.30460,1,0
scalar_csr_cusparse,1024,16,bimodal,random,32,1,3.35987,3.53066,3.39160,3.54080,363.85690,1,0
slot_grouped_cublas,1024,16,bimodal,random,32,1,2.21098,2.37094,2.25570,2.38700,552.92898,16,0
row_owned_hybrid,1024,16,bimodal,random,64,1,0.69888,0.83379,0.70560,0.84070,3498.49076,1,0
row_owned_scalar,1024,16,bimodal,random,64,1,4.17699,4.21888,4.18430,4.23390,585.35552,1,0
