method,block_rows,degree,distribution,locality,rhs,seed,gpu_median_ms,gpu_p95_ms,hot_median_ms,hot_p95_ms,useful_gflops,launches,workspace_bytes
row_owned_hybrid,1024,16,low,random,64,1,0.90221,0.91482,0.91060,1.04330,2374.54218,1,0
row_owned_scalar,1024,16,low,random,64,1,3.27651,3.50826,3.29260,3.52210,653.84499,1,0
scalar_csr_cusparse,1024,16,low,random,64,1,6.06278,6.12045,6.09740,6.15050,353.35760,1,0
slot_grouped_cublas,1024,16,low,random,64,1,2.20378,2.39034,2.21920,2.39830,972.11831,16,0
row_owned_hybrid,1024,2,high,local,8,1,0.04899,0.05005,0.05410,0.06080,862.89222,1,0
row_owned_scalar,1024,2,high,local,8,1,0.04768,0.04906,0.05390,0.05860,886.63621,1,0
scalar_csr_cusparse,1024,2,high,local,8,1,0.16262,0.17722,0.16830,0.18240,259.95435,1,0
slot_grouped_cublas,1024,2,high,local,8,1,0.27485,0.29181,0.28120,0.29710,153.81161,2,0
row_owned_hybrid,1024,2,high,local,16,1,0.05408,0.06170,0.05930,0.07610,1563.41780,1,0
row_owned_scalar,1024,2,high,local,16,1,0.08160,0.08230,0.08680,0.08750,1036.14741,1,0
scalar_csr_cusparse,1024,2,high,local,16,1,0.25677,0.26394,0.26210,0.26920,329.28416,1,0
slot_grouped_cublas,1024,2,high,local,16,1,0.29123,0.29789,0.29670,0.30330,290.31712,2,0
row_owned_hybrid,1024,2,high,local,32,1,0.07776,0.08938,0.08350,0.11380,2174.63035,1,0
row_owned_scalar,1024,2,high,local,32,1,0.14605,0.14726,0.15130,0.15260,1157.83352,1,0
scalar_csr_cusparse,1024,2,high,local,32,1,0.49917,0.68170,0.50950,0.68910,338.76222,1,0
slot_grouped_cublas,1024,2,high,local,32,1,0.29126,0.29430,0.29690,0.29980,580.57043,2,0
row_owned_hybrid,1024,2,high,local,64,1,0.13978,0.14202,0.14690,0.15010,2419.57498,1,0
row_owned_scalar,1024,2,high,local,64,1,0.28128,0.28138,0.28680,0.29370,1202.35536,1,0
scalar_csr_cusparse,1024,2,high,local,64,1,0.97373,1.24902,0.98260,1.25630,347.32341,1,0
slot_grouped_cublas,1024,2,high,local,64,1,0.28637,0.30272,0.29180,0.31250,1180.99269,2,0
row_owned_hybrid,1024,4,high,local,8,1,0.08362,0.09171,0.08910,0.10660,1017.82774,1,0
row_owned_scalar,1024,4,high,local,8,1,0.08371,0.08445,0.08880,0.08980,1016.66059,1,0
scalar_csr_cusparse,1024,4,high,local,8,1,0.34070,0.49930,0.35090,0.50470,249.79657,1,0
slot_grouped_cublas,1024,4,high,local,8,1,0.56278,0.75850,0.56970,0.76520,151.22442,4,0
row_owned_hybrid,1024,4,high,local,16,1,0.09808,0.10202,0.10330,0.11100,1735.45445,1,0
row_owned_scalar,1024,4,high,local,16,1,0.14598,0.14646,0.15130,0.15200,1165.97287,1,0
scalar_csr_cusparse,1024,4,high,local,16,1,0.51558,0.52835,0.52230,0.53390,330.13705,1,0
slot_grouped_cublas,1024,4,high,local,16,1,0.56630,0.63661,0.58340,0.66700,300.56890,4,0
row_owned_hybrid,1024,4,high,local,32,1,0.14602,0.14806,0.15160,0.15790,2331.43456,1,0
row_owned_scalar,1024,4,high,local,32,1,0.26806,0.26906,0.27310,0.27480,1269.94584,1,0
scalar_csr_cusparse,1024,4,high,local,32,1,1.01590,1.20326,1.02420,1.21170,335.09738,1,0
slot_grouped_cublas,1024,4,high,local,32,1,0.56438,0.58595,0.57120,0.66550,603.18287,4,0
row_owned_hybrid,1024,4,high,local,64,1,0.34256,0.52682,0.35110,0.53260,1987.54530,1,0
row_owned_scalar,1024,4,high,local,64,1,0.55594,0.55744,0.56160,0.56330,1224.69768,1,0
scalar_csr_cusparse,1024,4,high,local,64,1,2.01581,2.24109,2.02550,2.24980,337.75710,1,0
slot_grouped_cublas,1024,4,high,local,64,1,0.57520,0.75994,0.58130,0.76670,1183.68129,4,0
row_owned_hybrid,1024,8,high,local,8,1,0.30163,0.31162,0.30700,0.32250,565.56081,1,0
row_owned_scalar,1024,8,high,local,8,1,0.30304,0.30454,0.30810,0.31100,562.93306,1,0
scalar_csr_cusparse,1024,8,high,local,8,1,0.64432,0.66979,0.65140,0.68460,264.76165,1,0
slot_grouped_cublas,1024,8,high,local,8,1,1.11728,1.33626,1.12600,1.35630,152.68440,8,0
row_owned_hybrid,1024,8,high,local,16,1,0.27309,0.28960,0.27810,0.31000,1249.34986,1,0
row_owned_scalar,1024,8,high,local,16,1,0.51472,0.51574,0.52060,0.52150,662.85058,1,0
scalar_csr_cusparse,1024,8,high,local,16,1,1.01990,1.04506,1.02680,1.05680,334.52409,1,0
slot_grouped_cublas,1024,8,high,local,16,1,1.12096,1.29693,1.12780,1.32600,304.36632,8,0
row_owned_hybrid,1024,8,high,local,32,1,0.38310,0.56560,0.39020,0.59110,1781.14803,1,0
row_owned_scalar,1024,8,high,local,32,1,0.98150,1.19843,0.98810,1.20480,695.22377,1,0
scalar_csr_cusparse,1024,8,high,local,32,1,2.03456,2.22877,2.04110,2.24530,335.38698,1,0
slot_grouped_cublas,1024,8,high,local,32,1,1.12877,1.31091,1.13590,1.31750,604.52188,8,0
row_owned_hybrid,1024,8,high,local,64,1,0.62410,0.62624,0.63050,0.63560,2186.73074,1,0
row_owned_scalar,1024,8,high,local,64,1,1.98166,2.20336,1.99780,2.21040,688.67875,1,0
scalar_csr_cusparse,1024,8,high,local,64,1,4.23658,4.26554,4.24370,4.27970,322.13038,1,0
slot_grouped_cublas,1024,8,high,local,64,1,1.16054,1.44976,1.16670,1.45750,1175.93974,8,0
row_owned_hybrid,1024,16,high,local,8,1,0.67078,0.68314,0.67800,0.68890,508.78046,1,0
row_owned_scalar,1024,16,high,local,8,1,0.66912,0.69427,0.67550,0.70220,510.04571,1,0
scalar_csr_cusparse,1024,16,high,local,8,1,1.10554,1.30573,1.11390,1.31360,308.70256,1,0
slot_grouped_cublas,1024,16,high,local,8,1,2.23894,2.42314,2.25040,2.44020,152.42980,16,0
row_owned_hybrid,1024,16,high,local,16,1,0.52256,0.53149,0.52920,0.53720,1306.19179,1,0
row_owned_scalar,1024,16,high,local,16,1,1.16253,1.38502,1.16920,1.39240,587.13731,1,0
scalar_csr_cusparse,1024,16,high,local,16,1,1.84982,2.03907,1.85590,2.04860,368.98840,1,0
slot_grouped_cublas,1024,16,high,local,16,1,2.23830,2.41760,2.24510,2.42490,304.94679,16,0
row_owned_hybrid,1024,16,high,local,32,1,0.72186,1.02563,0.74530,1.03150,1891.13503,1,0
row_owned_scalar,1024,16,high,local,32,1,2.16912,2.46170,2.18300,2.46910,629.34606,1,0
scalar_csr_cusparse,1024,16,high,local,32,1,3.70182,3.89949,3.71490,3.91550,368.77150,1,0
slot_grouped_cublas,1024,16,high,local,32,1,2.28118,2.47763,2.30580,2.49320,598.42923,16,0
row_owned_hybrid,1024,16,high,local,64,1,1.19107,1.53974,1.20480,1.54680,2292.26643,1,0
row_owned_scalar,1024,16,high,local,64,1,4.71955,5.13968,4.73990,5.14760,578.49862,1,0
scalar_csr_cusparse,1024,16,high,local,64,1,7.86611,8.02851,7.88890,8.04720,347.09069,1,0
slot_grouped_cublas,1024,16,high,local,64,1,2.35008,2.88310,2.36400,2.90130,1161.77080,16,0
row_owned_hybrid,1024,2,high,random,8,1,0.04986,0.05002,0.05510,0.06100,844.85752,1,0
row_owned_scalar,1024,2,high,random,8,1,0.04954,0.04982,0.05500,0.05510,850.31523,1,0
scalar_csr_cusparse,1024,2,high,random,8,1,0.16054,0.16301,0.16580,0.16990,262.36557,1,0
slot_grouped_cublas,1024,2,high,random,8,1,0.27389,0.46333,0.28100,0.46880,153.78993,2,0
row_owned_hybrid,1024,2,high,random,16,1,0.05600,0.06179,0.06180,0.07460,1504.32910,1,0
row_owned_scalar,1024,2,high,random,16,1,0.08227,0.08266,0.08770,0.08790,1023.95021,1,0
scalar_csr_cusparse,1024,2,high,random,16,1,0.25610,0.27770,0.26360,0.29240,328.94864,1,0
slot_grouped_cublas,1024,2,high,random,16,1,0.29014,0.51264,0.29550,0.52680,290.34698,2,0
row_owned_hybrid,1024,2,high,random,32,1,0.08061,0.08624,0.08580,0.10380,2090.17539,1,0
row_owned_scalar,1024,2,high,random,32,1,0.14781,0.14822,0.15360,0.15440,1139.89002,1,0
scalar_csr_cusparse,1024,2,high,random,32,1,0.49459,0.51197,0.50060,0.52430,340.65424,1,0
slot_grouped_cublas,1024,2,high,random,32,1,0.29114,0.40333,0.29660,0.40970,578.71533,2,0
row_owned_hybrid,1024,2,high,random,64,1,0.13898,0.14390,0.14430,0.15850,2424.66142,1,0
row_owned_scalar,1024,2,high,random,64,1,0.28227,0.48192,0.28790,0.48810,1193.77662,1,0
scalar_csr_cusparse,1024,2,high,random,64,1,0.97043,1.19866,0.97710,1.21370,347.23683,1,0
slot_grouped_cublas,1024,2,high,random,64,1,0.28490,0.31437,0.29100,0.32810,1182.78159,2,0
row_owned_hybrid,1024,4,high,random,8,1,0.08675,0.08858,0.09200,0.09970,971.66215,1,0
row_owned_scalar,1024,4,high,random,8,1,0.08822,0.09562,0.09400,0.10950,955.45011,1,0
scalar_csr_cusparse,1024,4,high,random,8,1,0.32490,0.69958,0.33010,0.70700,259.44804,1,0
slot_grouped_cublas,1024,4,high,random,8,1,0.55264,1.05712,0.56080,1.06330,152.52900,4,0
row_owned_hybrid,1024,4,high,random,16,1,0.10016,0.10246,0.10620,0.11020,1683.17951,1,0
row_owned_scalar,1024,4,high,random,16,1,0.14810,0.15072,0.15340,0.15620,1138.36477,1,0
scalar_csr_cusparse,1024,4,high,random,16,1,0.51130,0.68067,0.51710,0.68720,329.72539,1,0
slot_grouped_cublas,1024,4,high,random,16,1,0.56445,0.73747,0.57170,0.74310,298.67634,4,0
row_owned_hybrid,1024,4,high,random,32,1,0.14618,0.15018,0.15170,0.15980,2306.63405,1,0
row_owned_scalar,1024,4,high,random,32,1,0.27104,0.52896,0.27790,0.53460,1244.00287,1,0
scalar_csr_cusparse,1024,4,high,random,32,1,1.00554,1.21418,1.01180,1.22900,335.31822,1,0
slot_grouped_cublas,1024,4,high,random,32,1,0.55802,0.78774,0.56510,0.80370,604.23810,4,0
row_owned_hybrid,1024,4,high,random,64,1,0.31802,0.32368,0.32340,0.44620,2120.48787,1,0
row_owned_scalar,1024,4,high,random,64,1,0.55571,0.76803,0.56160,0.78110,1213.48662,1,0
scalar_csr_cusparse,1024,4,high,random,64,1,2.01203,2.54272,2.09500,2.58180,335.15821,1,0
slot_grouped_cublas,1024,4,high,random,64,1,0.57786,0.81779,0.58410,0.83210,1166.98460,4,0
row_owned_hybrid,1024,8,high,random,8,1,0.30160,0.30346,0.30690,0.31320,568.18078,1,0
row_owned_scalar,1024,8,high,random,8,1,0.30048,0.30358,0.30660,0.30880,570.29860,1,0
scalar_csr_cusparse,1024,8,high,random,8,1,0.64842,0.84675,0.65460,0.85470,264.27993,1,0
slot_grouped_cublas,1024,8,high,random,8,1,1.12227,1.33904,1.12850,1.34600,152.69322,8,0
row_owned_hybrid,1024,8,high,random,16,1,0.28330,0.28474,0.28930,0.29360,1209.78295,1,0
row_owned_scalar,1024,8,high,random,16,1,0.52170,0.75696,0.52830,0.76250,656.94710,1,0
scalar_csr_cusparse,1024,8,high,random,16,1,1.02525,1.22118,1.03100,1.22710,334.28657,1,0
slot_grouped_cublas,1024,8,high,random,16,1,1.13984,1.29709,1.16250,1.30910,300.67962,8,0
row_owned_hybrid,1024,8,high,random,32,1,0.38698,0.38986,0.39290,0.39550,1771.30702,1,0
row_owned_scalar,1024,8,high,random,32,1,0.98995,1.13245,0.99780,1.14070,692.41063,1,0
scalar_csr_cusparse,1024,8,high,random,32,1,2.04064,2.22925,2.05040,2.34320,335.90113,1,0
slot_grouped_cublas,1024,8,high,random,32,1,1.13498,1.32032,1.14110,1.32860,603.93638,8,0
row_owned_hybrid,1024,8,high,random,64,1,0.60157,0.61427,0.60760,0.73410,2278.88894,1,0
row_owned_scalar,1024,8,high,random,64,1,2.00515,2.26131,2.02130,2.26810,683.69213,1,0
scalar_csr_cusparse,1024,8,high,random,64,1,4.25536,4.44026,4.26680,4.46560,322.15995,1,0
slot_grouped_cublas,1024,8,high,random,64,1,1.16314,1.35942,1.17140,1.36710,1178.62969,8,0
row_owned_hybrid,1024,16,high,random,8,1,0.68320,1.07059,0.69140,1.07720,500.49349,1,0
row_owned_scalar,1024,16,high,random,8,1,0.68643,0.90144,0.69380,0.90840,498.13696,1,0
scalar_csr_cusparse,1024,16,high,random,8,1,1.10976,1.30842,1.11830,1.53530,308.11810,1,0
slot_grouped_cublas,1024,16,high,random,8,1,2.23968,2.59533,2.24710,2.60710,152.67232,16,0
row_owned_hybrid,1024,16,high,random,16,1,0.51843,0.52950,0.52380,0.64820,1319.12049,1,0
row_owned_scalar,1024,16,high,random,16,1,1.19162,1.42960,1.20750,1.44470,573.90491,1,0
scalar_csr_cusparse,1024,16,high,random,16,1,1.87318,2.05469,1.89410,2.22450,365.08657,1,0
slot_grouped_cublas,1024,16,high,random,16,1,2.27949,2.47718,2.29510,2.49050,300.01223,16,0
row_owned_hybrid,1024,16,high,random,32,1,0.71622,0.90038,0.72850,0.90940,1909.66594,1,0
row_owned_scalar,1024,16,high,random,32,1,2.17533,3.06102,2.19850,3.08860,628.75511,1,0
scalar_csr_cusparse,1024,16,high,random,32,1,3.72723,4.58077,3.75900,4.60920,366.96096,1,0
slot_grouped_cublas,1024,16,high,random,32,1,2.28704,2.98637,2.50920,3.00680,598.04315,16,0
row_owned_hybrid,1024,16,high,random,64,1,1.17235,1.25018,1.19040,1.72320,2333.34128,1,0
row_owned_scalar,1024,16,high,random,64,1,4.33133,4.73936,4.55070,4.76550,631.56087,1,0
scalar_csr_cusparse,1024,16,high,random,64,1,7.60342,7.87677,7.62880,8.07400,359.77175,1,0
slot_grouped_cublas,1024,16,high,random,64,1,2.35891,2.82048,2.38100,2.82910,1159.64361,16,0
row_owned_hybrid,1024,2,bimodal,local,8,1,0.04656,0.06506,0.05690,0.17730,823.75257,1,0
row_owned_scalar,1024,2,bimodal,local,8,1,0.04576,0.04688,0.05100,0.05190,838.15388,1,0
scalar_csr_cusparse,1024,2,bimodal,local,8,1,0.14902,0.16253,0.15450,0.17170,257.36741,1,0
slot_grouped_cublas,1024,2,bimodal,local,8,1,0.27603,0.28096,0.28170,0.28640,138.94737,2,0
row_owned_hybrid,1024,2,bimodal,local,16,1,0.05219,0.05501,0.05770,0.06310,1469.72413,1,0
row_owned_scalar,1024,2,bimodal,local,16,1,0.07610,0.07770,0.08140,0.08360,1008.04039,1,0
scalar_csr_cusparse,1024,2,bimodal,local,16,1,0.23411,0.26938,0.23940,0.28680,327.65446,1,0
slot_grouped_cublas,1024,2,bimodal,local,16,1,0.25878,0.27978,0.26390,0.28530,296.41648,2,0
row_owned_hybrid,1024,2,bimodal,local,32,1,0.07606,0.08035,0.08140,0.09480,2016.92895,1,0
row_owned_scalar,1024,2,bimodal,local,32,1,0.13747,0.13885,0.14400,0.14910,1115.97762,1,0
scalar_csr_cusparse,1024,2,bimodal,local,32,1,0.45146,0.45347,0.45860,0.46210,339.82421,1,0
slot_grouped_cublas,1024,2,bimodal,local,32,1,0.27786,0.28061,0.28310,0.28670,552.14098,2,0
row_owned_hybrid,1024,2,bimodal,local,64,1,0.13344,0.14950,0.13910,0.16080,2299.39564,1,0
row_owned_scalar,1024,2,bimodal,local,64,1,0.26640,0.45200,0.27220,0.45870,1151.76933,1,0
scalar_csr_cusparse,1024,2,bimodal,local,64,1,0.88630,0.90189,0.89980,1.30290,346.19200,1,0
slot_grouped_cublas,1024,2,bimodal,local,64,1,0.27315,0.27555,0.27900,0.28270,1123.29899,2,0
row_owned_hybrid,1024,4,bimodal,local,8,1,0.07990,0.09235,0.08530,0.11310,955.74532,1,0
row_owned_scalar,1024,4,bimodal,local,8,1,0.07830,0.08032,0.08370,0.08570,975.27421,1,0
scalar_csr_cusparse,1024,4,bimodal,local,8,1,0.29357,0.31130,0.29880,0.31850,260.13692,1,0
slot_grouped_cublas,1024,4,bimodal,local,8,1,0.52266,0.55648,0.52840,0.57100,146.11498,4,0
row_owned_hybrid,1024,4,bimodal,local,16,1,0.09030,0.09578,0.09580,0.11450,1691.35077,1,0
row_owned_scalar,1024,4,bimodal,local,16,1,0.13379,0.13562,0.13910,0.14110,1141.59102,1,0
scalar_csr_cusparse,1024,4,bimodal,local,16,1,0.46333,0.49088,0.46980,0.85080,329.64928,1,0
slot_grouped_cublas,1024,4,bimodal,local,16,1,0.54544,0.82918,0.56600,0.83710,280.02299,4,0
row_owned_hybrid,1024,4,bimodal,local,32,1,0.13558,0.15568,0.14080,0.16720,2253.00548,1,0
row_owned_scalar,1024,4,bimodal,local,32,1,0.24800,0.26746,0.25370,0.27950,1231.73989,1,0
scalar_csr_cusparse,1024,4,bimodal,local,32,1,0.91155,0.94653,0.91890,1.04560,335.11142,1,0
slot_grouped_cublas,1024,4,bimodal,local,32,1,0.54598,0.54883,0.55200,0.55490,559.48795,4,0
row_owned_hybrid,1024,4,bimodal,local,64,1,0.31094,0.31366,0.31750,0.32260,1964.80072,1,0
row_owned_scalar,1024,4,bimodal,local,64,1,0.50192,0.76880,0.50760,0.77470,1217.21190,1,0
scalar_csr_cusparse,1024,4,bimodal,local,64,1,1.82458,2.00512,1.83970,2.01410,334.84106,1,0
slot_grouped_cublas,1024,4,bimodal,local,64,1,0.55181,0.77101,0.55760,0.77700,1107.16586,4,0
row_owned_hybrid,1024,8,bimodal,local,8,1,0.25792,0.26096,0.26510,0.26940,594.14393,1,0
row_owned_scalar,1024,8,bimodal,local,8,1,0.25645,0.25779,0.26180,0.26280,597.55428,1,0
scalar_csr_cusparse,1024,8,bimodal,local,8,1,0.58230,0.77363,0.58780,0.77900,263.16426,1,0
slot_grouped_cublas,1024,8,bimodal,local,8,1,1.07901,1.25600,1.08630,1.26610,142.02082,8,0
row_owned_hybrid,1024,8,bimodal,local,16,1,0.24989,0.26234,0.25510,0.27410,1226.48225,1,0
row_owned_scalar,1024,8,bimodal,local,16,1,0.41066,0.41232,0.41630,0.41740,746.32587,1,0
scalar_csr_cusparse,1024,8,bimodal,local,16,1,0.92266,1.12346,0.92890,1.13210,332.17494,1,0
slot_grouped_cublas,1024,8,bimodal,local,16,1,1.07734,1.25875,1.08350,1.26660,284.48037,8,0
row_owned_hybrid,1024,8,bimodal,local,32,1,0.36237,0.37277,0.36820,0.39040,1691.55781,1,0
row_owned_scalar,1024,8,bimodal,local,32,1,0.81773,1.06810,0.83080,1.07500,749.59695,1,0
scalar_csr_cusparse,1024,8,bimodal,local,32,1,1.83386,2.13939,1.84810,2.16400,334.25002,1,0
slot_grouped_cublas,1024,8,bimodal,local,32,1,1.08730,1.27914,1.09580,1.28760,563.75301,8,0
row_owned_hybrid,1024,8,bimodal,local,64,1,0.58419,0.59750,0.59090,0.60310,2098.51016,1,0
row_owned_scalar,1024,8,bimodal,local,64,1,1.62550,1.84726,1.63390,1.85390,754.18626,1,0
scalar_csr_cusparse,1024,8,bimodal,local,64,1,3.84394,3.86208,3.85110,3.88530,318.92644,1,0
slot_grouped_cublas,1024,8,bimodal,local,64,1,1.11069,1.30934,1.11770,1.31580,1103.75986,8,0
row_owned_hybrid,1024,16,bimodal,local,8,1,0.60611,0.61955,0.61130,0.63340,501.96293,1,0
row_owned_scalar,1024,16,bimodal,local,8,1,0.60611,0.61533,0.61120,0.62850,501.96293,1,0
scalar_csr_cusparse,1024,16,bimodal,local,8,1,1.00448,1.20186,1.01120,1.20910,302.88882,1,0
slot_grouped_cublas,1024,16,bimodal,local,8,1,2.14950,2.56381,2.17240,2.57060,141.54231,16,0
row_owned_hybrid,1024,16,bimodal,local,16,1,0.46880,0.66314,0.48250,0.66980,1297.97677,1,0
row_owned_scalar,1024,16,bimodal,local,16,1,1.04918,1.26787,1.07050,1.27450,579.96647,1,0
scalar_csr_cusparse,1024,16,bimodal,local,16,1,1.67616,1.85507,1.69130,1.86210,363.02711,1,0
slot_grouped_cublas,1024,16,bimodal,local,16,1,2.15539,2.33306,2.17090,2.34830,282.31131,16,0
row_owned_hybrid,1024,16,bimodal,local,32,1,0.66090,0.82144,0.66680,0.82770,1841.41383,1,0
row_owned_scalar,1024,16,bimodal,local,32,1,1.98205,2.23405,1.99360,2.25030,614.00280,1,0
scalar_csr_cusparse,1024,16,bimodal,local,32,1,3.32947,3.52979,3.34610,3.54720,365.51832,1,0
slot_grouped_cublas,1024,16,bimodal,local,32,1,2.19136,2.39014,2.21260,2.41200,555.35514,16,0
row_owned_hybrid,1024,16,bimodal,local,64,1,1.05933,1.45891,1.07420,1.47270,2297.65113,1,0
row_owned_scalar,1024,16,bimodal,local,64,1,3.92301,4.15094,4.02610,4.16340,620.43363,1,0
scalar_csr_cusparse,1024,16,bimodal,local,64,1,6.84435,7.06557,6.85400,7.08400,355.61674,1,0
slot_grouped_cublas,1024,16,bimodal,local,64,1,2.23558,2.75110,2.24420,2.76350,1088.73836,16,0
row_owned_hybrid,1024,2,bimodal,random,8,1,0.04701,0.04845,0.05200,0.05770,827.53437,1,0
row_owned_scalar,1024,2,bimodal,random,8,1,0.04691,0.04790,0.05210,0.05310,829.22784,1,0
scalar_csr_cusparse,1024,2,bimodal,random,8,1,0.15178,0.16966,0.15720,0.17480,256.30360,1,0
slot_grouped_cublas,1024,2,bimodal,random,8,1,0.26426,0.41651,0.27030,0.42200,147.20852,2,0
row_owned_hybrid,1024,2,bimodal,random,16,1,0.05104,0.05315,0.05690,0.06100,1524.32347,1,0
row_owned_scalar,1024,2,bimodal,random,16,1,0.07648,0.07763,0.08180,0.08270,1017.27864,1,0
scalar_csr_cusparse,1024,2,bimodal,random,16,1,0.23830,0.25027,0.24510,0.25700,326.47992,1,0
slot_grouped_cublas,1024,2,bimodal,random,16,1,0.27949,0.28278,0.28530,0.28830,278.37142,2,0
row_owned_hybrid,1024,2,bimodal,random,32,1,0.07661,0.08051,0.08210,0.09170,2031.15784,1,0
row_owned_scalar,1024,2,bimodal,random,32,1,0.13914,0.14202,0.14420,0.14870,1118.35141,1,0
scalar_csr_cusparse,1024,2,bimodal,random,32,1,0.45946,0.46880,0.46470,0.47460,338.66778,1,0
slot_grouped_cublas,1024,2,bimodal,random,32,1,0.28051,0.28272,0.28580,0.28860,554.71046,2,0
row_owned_hybrid,1024,2,bimodal,random,64,1,0.13536,0.14870,0.14940,0.16960,2299.09783,1,0
row_owned_scalar,1024,2,bimodal,random,64,1,0.26467,0.27344,0.27000,0.28510,1175.81714,1,0
scalar_csr_cusparse,1024,2,bimodal,random,64,1,0.90915,1.35850,0.91660,1.36410,342.30348,1,0
slot_grouped_cublas,1024,2,bimodal,random,64,1,0.27786,0.30915,0.28400,0.32210,1120.02583,2,0
row_owned_hybrid,1024,4,bimodal,random,8,1,0.07958,0.08138,0.08480,0.09210,960.46318,1,0
row_owned_scalar,1024,4,bimodal,random,8,1,0.07955,0.08048,0.08470,0.08550,960.84953,1,0
scalar_csr_cusparse,1024,4,bimodal,random,8,1,0.29622,0.48323,0.30130,0.48870,258.03954,1,0
slot_grouped_cublas,1024,4,bimodal,random,8,1,0.52474,0.70909,0.53180,0.71470,145.66850,4,0
row_owned_hybrid,1024,4,bimodal,random,16,1,0.09037,0.09408,0.09580,0.10070,1691.69400,1,0
row_owned_scalar,1024,4,bimodal,random,16,1,0.13565,0.15472,0.14100,0.16850,1126.99790,1,0
scalar_csr_cusparse,1024,4,bimodal,random,16,1,0.46339,0.46797,0.46860,0.47550,329.90430,1,0
slot_grouped_cublas,1024,4,bimodal,random,16,1,0.54179,0.75616,0.54760,0.76980,282.16551,4,0
row_owned_hybrid,1024,4,bimodal,random,32,1,0.13590,0.14426,0.14120,0.14920,2249.74995,1,0
row_owned_scalar,1024,4,bimodal,random,32,1,0.24838,0.25034,0.25360,0.25580,1230.95698,1,0
scalar_csr_cusparse,1024,4,bimodal,random,32,1,0.91206,0.92566,0.91910,0.94100,335.22868,1,0
slot_grouped_cublas,1024,4,bimodal,random,32,1,0.54592,0.55824,0.55170,0.56950,560.06376,4,0
row_owned_hybrid,1024,4,bimodal,random,64,1,0.29126,0.29930,0.29640,0.30540,2099.47002,1,0
row_owned_scalar,1024,4,bimodal,random,64,1,0.50234,0.72979,0.50830,0.73690,1217.31272,1,0
scalar_csr_cusparse,1024,4,bimodal,random,64,1,1.81939,2.02595,1.83470,2.04170,336.10131,1,0
slot_grouped_cublas,1024,4,bimodal,random,64,1,0.54854,0.76246,0.55450,0.77480,1114.76936,4,0
row_owned_hybrid,1024,8,bimodal,random,8,1,0.26746,0.27674,0.27680,0.29160,569.74780,1,0
row_owned_scalar,1024,8,bimodal,random,8,1,0.26694,0.46243,0.27210,0.46850,570.84058,1,0
scalar_csr_cusparse,1024,8,bimodal,random,8,1,0.58038,0.59440,0.58840,0.61090,262.55455,1,0
slot_grouped_cublas,1024,8,bimodal,random,8,1,1.06925,1.27760,1.07580,1.29670,142.51368,8,0
row_owned_hybrid,1024,8,bimodal,random,16,1,0.24544,0.25443,0.25070,0.27620,1241.70844,1,0
row_owned_scalar,1024,8,bimodal,random,16,1,0.43334,0.64550,0.44670,0.65400,703.28636,1,0
scalar_csr_cusparse,1024,8,bimodal,random,16,1,0.91859,1.13354,0.92850,1.15550,331.77399,1,0
slot_grouped_cublas,1024,8,bimodal,random,16,1,1.07389,1.25706,1.08040,1.26410,283.79584,8,0
row_owned_hybrid,1024,8,bimodal,random,32,1,0.35155,0.53350,0.35770,0.53900,1733.82555,1,0
row_owned_scalar,1024,8,bimodal,random,32,1,0.83059,1.07152,0.83700,1.07720,733.84992,1,0
scalar_csr_cusparse,1024,8,bimodal,random,32,1,1.82374,2.02058,1.83060,2.02910,334.21897,1,0
slot_grouped_cublas,1024,8,bimodal,random,32,1,1.07648,1.28109,1.08280,1.28770,566.22495,8,0
row_owned_hybrid,1024,8,bimodal,random,64,1,0.54739,0.73302,0.55630,0.73960,2227.03234,1,0
row_owned_scalar,1024,8,bimodal,random,64,1,1.65629,1.93299,1.66890,1.94010,736.01915,1,0
scalar_csr_cusparse,1024,8,bimodal,random,64,1,3.82342,3.85478,3.83050,3.86970,318.83978,1,0
slot_grouped_cublas,1024,8,bimodal,random,64,1,1.13405,1.30819,1.14760,1.31460,1074.96308,8,0
row_owned_hybrid,1024,16,bimodal,random,8,1,0.62125,0.83085,0.62890,0.83650,491.95838,1,0
row_owned_scalar,1024,16,bimodal,random,8,1,0.62278,0.82960,0.62850,0.83660,490.74503,1,0
scalar_csr_cusparse,1024,16,bimodal,random,8,1,1.01875,1.20998,1.02970,1.22050,300.00252,1,0
slot_grouped_cublas,1024,16,bimodal,random,8,1,2.16176,2.37437,2.26250,2.38450,141.37931,16,0
row_owned_hybrid,1024,16,bimodal,random,16,1,0.48976,0.82717,0.49710,0.83240,1248.07315,1,0
row_owned_scalar,1024,16,bimodal,random,16,1,1.05763,1.30019,1.06440,1.31400,577.94804,1,0
scalar_csr_cusparse,1024,16,bimodal,random,16,1,1.67440,1.87805,1.68160,1.89430,365.05992,1,0
slot_grouped_cublas,1024,16,bimodal,random,16,1,2.13034,2.34102,2.13700,2.35640,286.92953,16,0
row_owned_hybrid,1024,16,bimodal,random,32,1,0.67926,0.87674,0.68500,0.88320,1799.76066,1,0
row_owned_scalar,1024,16,bimodal,random,32,1,2.00144,2.25043,2.00920,2.26500,610.81652,1,0
scalar_csr_cusparse,1024,16,bimodal,random,32,1,3.36720,3.55318,3.38840,3.56920,363.06506,1,0
slot_grouped_cublas,1024,16,bimodal,random,32,1,2.34163,2.42589,2.35560,2.43420,522.07721,16,0
