method,block_rows,degree,distribution,locality,rhs,seed,gpu_median_ms,gpu_p95_ms,hot_median_ms,hot_p95_ms,useful_gflops,launches,workspace_bytes
scalar_csr_cusparse,4096,4,uniform,local,16,5,1.58029,1.87853,1.78450,2.11010,339.72978,1,0
slot_grouped_cublas,4096,4,uniform,local,16,5,1.92051,2.19856,2.09360,2.51170,279.54573,4,0
row_owned_hybrid,4096,4,uniform,local,32,5,0.44330,0.47744,0.46140,0.68340,2422.17809,1,0
row_owned_scalar,4096,4,uniform,local,32,5,1.80074,2.33139,1.85440,2.93000,596.27944,1,0
scalar_csr_cusparse,4096,4,uniform,local,32,5,3.41098,3.92125,3.48370,4.17950,314.79021,1,0
slot_grouped_cublas,4096,4,uniform,local,32,5,2.14765,2.72352,2.31210,2.73500,499.96171,4,0
row_owned_hybrid,4096,4,uniform,local,64,5,0.69610,1.39533,0.70230,1.40220,3085.03948,1,0
row_owned_scalar,4096,4,uniform,local,64,5,3.89056,4.38656,3.96320,4.39590,551.97290,1,0
scalar_csr_cusparse,4096,4,uniform,local,64,5,6.70704,7.26224,6.80630,7.37590,320.18352,1,0
slot_grouped_cublas,4096,4,uniform,local,64,5,2.53005,3.04614,2.68220,3.05330,848.79170,4,0
row_owned_hybrid,4096,8,uniform,local,8,5,0.85846,1.08838,0.86330,1.21960,625.38547,1,0
row_owned_scalar,4096,8,uniform,local,8,5,0.85834,1.15322,0.86330,1.15940,625.47875,1,0
scalar_csr_cusparse,4096,8,uniform,local,8,5,2.24506,2.75110,2.36980,2.76660,239.13476,1,0
slot_grouped_cublas,4096,8,uniform,local,8,5,4.00256,4.29101,4.05220,4.29830,134.13188,8,0
row_owned_hybrid,4096,8,uniform,local,16,5,0.64163,0.88954,0.64820,1.01760,1673.45424,1,0
row_owned_scalar,4096,8,uniform,local,16,5,1.69437,2.07235,1.70990,2.08000,633.71229,1,0
scalar_csr_cusparse,4096,8,uniform,local,16,5,3.63283,4.10080,3.63940,4.11280,295.56605,1,0
slot_grouped_cublas,4096,8,uniform,local,16,5,4.10611,4.45930,4.24310,4.69790,261.49843,8,0
row_owned_hybrid,4096,8,uniform,local,32,5,0.81856,1.19994,0.82550,1.20620,2623.48959,1,0
row_owned_scalar,4096,8,uniform,local,32,5,3.60426,4.13933,3.61140,4.15620,595.81886,1,0
scalar_csr_cusparse,4096,8,uniform,local,32,5,7.36179,7.61466,7.36930,7.62630,291.70664,1,0
slot_grouped_cublas,4096,8,uniform,local,32,5,4.80835,5.19574,4.81960,5.22550,446.61532,8,0
row_owned_hybrid,4096,8,uniform,local,64,5,1.25882,1.55834,1.26640,1.56460,3411.91031,1,0
row_owned_scalar,4096,8,uniform,local,64,5,7.24134,7.59315,7.26180,7.77940,593.11743,1,0
scalar_csr_cusparse,4096,8,uniform,local,64,5,14.83638,15.15626,14.86160,15.19010,289.48882,1,0
slot_grouped_cublas,4096,8,uniform,local,64,5,5.53891,5.91600,5.60960,5.92490,775.41716,8,0
row_owned_hybrid,4096,16,uniform,local,8,5,1.66960,2.07059,1.68390,2.07940,643.11321,1,0
row_owned_scalar,4096,16,uniform,local,8,5,1.67136,1.95533,1.68630,2.10320,642.43599,1,0
scalar_csr_cusparse,4096,16,uniform,local,8,5,3.88090,4.16595,3.99580,4.32230,276.67369,1,0
slot_grouped_cublas,4096,16,uniform,local,8,5,8.11894,8.22090,8.17180,8.39610,132.25141,16,0
row_owned_hybrid,4096,16,uniform,local,16,5,1.17386,1.45328,1.20560,1.51330,1829.42679,1,0
row_owned_scalar,4096,16,uniform,local,16,5,3.55354,3.84122,3.67120,3.84900,604.32304,1,0
scalar_csr_cusparse,4096,16,uniform,local,16,5,6.45971,6.75638,6.50610,6.86320,332.44263,1,0
slot_grouped_cublas,4096,16,uniform,local,16,5,8.16774,8.76320,8.37860,8.77600,262.92251,16,0
row_owned_hybrid,4096,16,uniform,local,32,5,1.54189,1.82646,1.66870,1.83530,2785.52482,1,0
row_owned_scalar,4096,16,uniform,local,32,5,7.05338,7.74330,7.08280,7.75370,608.92361,1,0
scalar_csr_cusparse,4096,16,uniform,local,32,5,12.86701,13.34355,12.99510,13.42000,333.79689,1,0
slot_grouped_cublas,4096,16,uniform,local,32,5,9.53053,9.88096,9.59960,10.07190,450.65365,16,0
row_owned_hybrid,4096,16,uniform,local,64,5,2.36656,3.16928,2.49530,3.18720,3629.71345,1,0
row_owned_scalar,4096,16,uniform,local,64,5,14.19690,14.62906,14.24110,14.64960,605.05725,1,0
scalar_csr_cusparse,4096,16,uniform,local,64,5,26.01206,26.99952,26.02970,27.17040,330.22887,1,0
slot_grouped_cublas,4096,16,uniform,local,64,5,11.31597,11.79853,11.34930,11.81290,759.09855,16,0
row_owned_hybrid,4096,2,uniform,random,8,5,0.25213,0.26877,0.25700,0.27940,532.33963,1,0
row_owned_scalar,4096,2,uniform,random,8,5,0.25251,0.25840,0.25760,0.44010,531.53008,1,0
scalar_csr_cusparse,4096,2,uniform,random,8,5,0.48394,0.70880,0.48990,0.72170,277.34602,1,0
slot_grouped_cublas,4096,2,uniform,random,8,5,0.91907,1.25946,0.92540,1.26640,146.03615,2,0
row_owned_hybrid,4096,2,uniform,random,16,5,0.19501,0.34211,0.20020,0.43590,1376.53565,1,0
row_owned_scalar,4096,2,uniform,random,16,5,0.49843,0.74669,0.50370,0.75270,538.55982,1,0
scalar_csr_cusparse,4096,2,uniform,random,16,5,0.77168,0.97120,0.77790,0.98220,347.85851,1,0
slot_grouped_cublas,4096,2,uniform,random,16,5,0.91331,1.32195,0.92220,1.32840,293.91429,2,0
row_owned_hybrid,4096,2,uniform,random,32,5,0.25664,0.62122,0.26180,0.62610,2091.92230,1,0
row_owned_scalar,4096,2,uniform,random,32,5,0.98883,1.36621,0.99590,1.37150,542.93441,1,0
scalar_csr_cusparse,4096,2,uniform,random,32,5,1.52877,1.93507,1.54450,1.94260,351.17881,1,0
slot_grouped_cublas,4096,2,uniform,random,32,5,1.00253,1.45091,1.01110,1.45630,535.51715,2,0
row_owned_hybrid,4096,2,uniform,random,64,5,0.39120,0.68554,0.39610,0.69040,2744.73877,1,0
row_owned_scalar,4096,2,uniform,random,64,5,1.97456,2.28093,1.99190,2.32290,543.78789,1,0
scalar_csr_cusparse,4096,2,uniform,random,64,5,3.28128,3.73978,3.28780,3.75410,327.23261,1,0
slot_grouped_cublas,4096,2,uniform,random,64,5,1.15978,1.43117,1.18890,1.43730,925.81830,2,0
row_owned_hybrid,4096,4,uniform,random,8,5,0.46122,0.69782,0.46690,0.70280,582.01679,1,0
row_owned_scalar,4096,4,uniform,random,8,5,0.46131,0.75629,0.46610,0.77060,581.89568,1,0
scalar_csr_cusparse,4096,4,uniform,random,8,5,0.97603,1.17456,0.98400,1.18760,275.02731,1,0
slot_grouped_cublas,4096,4,uniform,random,8,5,1.88470,2.12960,1.91960,2.20210,142.42844,4,0
row_owned_hybrid,4096,4,uniform,random,16,5,0.34429,0.56038,0.34900,0.60700,1559.36578,1,0
row_owned_scalar,4096,4,uniform,random,16,5,0.90899,1.36480,0.91760,1.37030,590.62227,1,0
scalar_csr_cusparse,4096,4,uniform,random,16,5,1.56758,1.92650,1.70300,1.93270,342.48302,1,0
slot_grouped_cublas,4096,4,uniform,random,16,5,1.87590,2.36301,1.93390,2.37500,286.19318,4,0
row_owned_hybrid,4096,4,uniform,random,32,5,0.45296,0.83267,0.45770,0.83890,2370.50024,1,0
row_owned_scalar,4096,4,uniform,random,32,5,1.81344,2.40637,1.84080,2.54790,592.10222,1,0
scalar_csr_cusparse,4096,4,uniform,random,32,5,3.32035,3.70893,3.32690,3.71550,323.38192,1,0
slot_grouped_cublas,4096,4,uniform,random,32,5,2.13651,2.64224,2.14870,2.65520,502.56764,4,0
row_owned_hybrid,4096,4,uniform,random,64,5,0.70995,1.18438,0.71970,1.19010,3024.82937,1,0
row_owned_scalar,4096,4,uniform,random,64,5,3.85885,4.17661,3.91430,4.18840,556.50899,1,0
scalar_csr_cusparse,4096,4,uniform,random,64,5,6.78867,7.06742,6.80120,7.22660,316.33339,1,0
slot_grouped_cublas,4096,4,uniform,random,64,5,2.71056,2.95866,2.72060,3.00480,792.26565,4,0
row_owned_hybrid,4096,8,uniform,random,8,5,0.86746,1.20442,0.87330,1.21290,618.90275,1,0
row_owned_scalar,4096,8,uniform,random,8,5,0.86784,1.18573,0.87470,1.19350,618.62891,1,0
scalar_csr_cusparse,4096,8,uniform,random,8,5,2.25258,2.62122,2.36020,2.63050,238.33641,1,0
slot_grouped_cublas,4096,8,uniform,random,8,5,4.00160,4.74390,4.03360,4.75170,134.16407,8,0
row_owned_hybrid,4096,8,uniform,random,16,5,0.65018,0.91184,0.65520,1.02330,1651.46336,1,0
row_owned_scalar,4096,8,uniform,random,16,5,1.71869,2.09174,1.84740,2.10510,624.74505,1,0
scalar_csr_cusparse,4096,8,uniform,random,16,5,3.43597,4.14816,3.61530,4.17590,312.50054,1,0
slot_grouped_cublas,4096,8,uniform,random,16,5,4.06659,5.02422,4.20470,5.03390,264.03971,8,0
row_owned_hybrid,4096,8,uniform,random,32,5,0.84262,1.14810,0.84830,1.15340,2548.56689,1,0
row_owned_scalar,4096,8,uniform,random,32,5,3.60240,3.96899,3.61030,3.97600,596.12581,1,0
scalar_csr_cusparse,4096,8,uniform,random,32,5,7.30115,7.67510,7.31630,7.85830,294.12942,1,0
slot_grouped_cublas,4096,8,uniform,random,32,5,4.57910,5.01757,4.59300,5.03670,468.97465,8,0
row_owned_hybrid,4096,8,uniform,random,64,5,1.35078,1.55706,1.38330,1.68570,3179.61086,1,0
row_owned_scalar,4096,8,uniform,random,64,5,7.31680,7.66614,7.33560,7.76300,587.00077,1,0
scalar_csr_cusparse,4096,8,uniform,random,64,5,14.86960,15.14637,14.94620,15.32920,288.84215,1,0
slot_grouped_cublas,4096,8,uniform,random,64,5,5.48368,5.89149,5.62580,6.08100,783.22723,8,0
row_owned_hybrid,4096,16,uniform,random,8,5,1.70237,2.06406,1.80160,2.07020,630.73425,1,0
row_owned_scalar,4096,16,uniform,random,8,5,1.70224,2.09808,1.71330,2.10420,630.78169,1,0
scalar_csr_cusparse,4096,16,uniform,random,8,5,3.88458,4.11709,3.99070,4.12940,276.41158,1,0
slot_grouped_cublas,4096,16,uniform,random,8,5,8.02397,8.37891,8.11420,8.39370,133.81682,16,0
row_owned_hybrid,4096,16,uniform,random,16,5,1.27888,1.55741,1.29690,1.62650,1679.19089,1,0
row_owned_scalar,4096,16,uniform,random,16,5,3.57014,3.90470,3.65280,3.91290,601.51178,1,0
scalar_csr_cusparse,4096,16,uniform,random,16,5,6.46083,6.73517,6.51360,6.87380,332.38499,1,0
slot_grouped_cublas,4096,16,uniform,random,16,5,8.06000,8.71491,8.11090,8.73000,266.43716,16,0
row_owned_hybrid,4096,16,uniform,random,32,5,1.60214,1.91661,1.71540,1.92910,2680.76233,1,0
row_owned_scalar,4096,16,uniform,random,32,5,7.11891,7.59750,7.13410,7.61030,603.31792,1,0
scalar_csr_cusparse,4096,16,uniform,random,32,5,12.84899,13.32502,12.88090,13.36360,334.26491,1,0
slot_grouped_cublas,4096,16,uniform,random,32,5,9.42406,9.76931,9.44150,9.78680,455.74472,16,0
row_owned_hybrid,4096,16,uniform,random,64,5,2.81050,3.15242,2.82340,3.16370,3056.37664,1,0
row_owned_scalar,4096,16,uniform,random,64,5,14.23296,14.74038,14.24330,14.96850,603.52413,1,0
scalar_csr_cusparse,4096,16,uniform,random,64,5,25.93018,26.64701,25.95400,26.76650,331.27175,1,0
slot_grouped_cublas,4096,16,uniform,random,64,5,11.24627,11.71558,11.41730,11.73230,763.80284,16,0
row_owned_hybrid,4096,2,low,local,8,5,0.23782,0.53981,0.24250,0.54510,564.98172,1,0
row_owned_scalar,4096,2,low,local,8,5,0.23789,0.46973,0.24280,0.53730,564.82972,1,0
scalar_csr_cusparse,4096,2,low,local,8,5,0.47670,0.85498,0.48170,0.86000,281.86507,1,0
slot_grouped_cublas,4096,2,low,local,8,5,0.91136,1.14246,0.91740,1.23770,147.43483,2,0
row_owned_hybrid,4096,2,low,local,16,5,0.23978,0.24253,0.24450,0.25460,1120.76445,1,0
row_owned_scalar,4096,2,low,local,16,5,0.47734,0.84288,0.48210,0.85650,562.97432,1,0
scalar_csr_cusparse,4096,2,low,local,16,5,0.76797,1.04490,0.77810,1.05130,349.92658,1,0
slot_grouped_cublas,4096,2,low,local,16,5,0.93219,1.23088,0.94120,1.56330,288.28011,2,0
row_owned_hybrid,4096,2,low,local,32,5,0.26637,0.47062,0.27130,0.74430,2017.75299,1,0
row_owned_scalar,4096,2,low,local,32,5,0.93562,1.22624,0.94260,1.23280,574.45023,1,0
scalar_csr_cusparse,4096,2,low,local,32,5,1.52086,1.92090,1.52970,1.92790,353.39441,1,0
slot_grouped_cublas,4096,2,low,local,32,5,1.00403,1.31824,1.01350,1.32470,535.30647,2,0
row_owned_hybrid,4096,2,low,local,64,5,0.40205,0.75565,0.40720,0.76270,2673.63520,1,0
row_owned_scalar,4096,2,low,local,64,5,1.88314,2.26730,1.91410,2.53420,570.81891,1,0
scalar_csr_cusparse,4096,2,low,local,64,5,3.09635,3.68122,3.20770,3.69840,347.16002,1,0
slot_grouped_cublas,4096,2,low,local,64,5,1.20867,1.49034,1.22550,1.63330,889.34767,2,0
row_owned_hybrid,4096,4,low,local,8,5,0.51088,0.88909,0.51670,0.89410,527.37364,1,0
row_owned_scalar,4096,4,low,local,8,5,0.50886,0.82106,0.51420,0.82670,529.46298,1,0
scalar_csr_cusparse,4096,4,low,local,8,5,0.99523,1.25606,1.01720,1.32210,270.71541,1,0
slot_grouped_cublas,4096,4,low,local,8,5,1.91933,2.57600,2.00600,2.71820,140.37447,4,0
row_owned_hybrid,4096,4,low,local,16,5,0.39846,0.42240,0.40370,0.75510,1352.31611,1,0
row_owned_scalar,4096,4,low,local,16,5,0.94131,1.24038,0.94680,1.24670,572.44492,1,0
scalar_csr_cusparse,4096,4,low,local,16,5,1.58131,1.90301,1.60940,1.93500,340.76090,1,0
slot_grouped_cublas,4096,4,low,local,16,5,1.93978,2.33181,2.07300,2.33900,277.78944,4,0
row_owned_hybrid,4096,4,low,local,32,5,0.45155,0.66378,0.45690,0.67880,2386.65436,1,0
row_owned_scalar,4096,4,low,local,32,5,1.81882,2.19674,1.93530,2.21280,592.52755,1,0
scalar_csr_cusparse,4096,4,low,local,32,5,3.36317,3.66614,3.37260,3.67250,320.44149,1,0
slot_grouped_cublas,4096,4,low,local,32,5,2.16010,2.74026,2.24510,2.76850,498.91236,4,0
row_owned_hybrid,4096,4,low,local,64,5,0.69024,1.01155,0.69580,1.01710,3122.67768,1,0
row_owned_scalar,4096,4,low,local,64,5,4.04032,4.40870,4.10200,4.41550,533.47189,1,0
scalar_csr_cusparse,4096,4,low,local,64,5,6.79357,7.69699,6.91660,8.10410,317.27026,1,0
slot_grouped_cublas,4096,4,low,local,64,5,2.77552,3.11488,2.79150,3.29640,776.57414,4,0
row_owned_hybrid,4096,8,low,local,8,5,0.99558,1.43242,1.00160,1.43760,540.72820,1,0
row_owned_scalar,4096,8,low,local,8,5,0.99782,1.34838,1.00360,1.35460,539.51433,1,0
scalar_csr_cusparse,4096,8,low,local,8,5,2.08528,2.48605,2.10480,2.75210,258.16215,1,0
slot_grouped_cublas,4096,8,low,local,8,5,4.20992,4.42208,4.21670,4.42990,127.87425,8,0
row_owned_hybrid,4096,8,low,local,16,5,0.71709,0.96608,0.72330,1.04610,1501.46248,1,0
row_owned_scalar,4096,8,low,local,16,5,1.79856,2.20086,1.88060,2.42940,598.63485,1,0
scalar_csr_cusparse,4096,8,low,local,16,5,3.46528,4.17203,3.57680,4.18040,310.70525,1,0
slot_grouped_cublas,4096,8,low,local,16,5,4.17773,4.61501,4.21160,4.63060,257.71919,8,0
row_owned_hybrid,4096,8,low,local,32,5,0.82010,1.11040,0.82600,1.11620,2625.74304,1,0
row_owned_scalar,4096,8,low,local,32,5,3.65616,4.24301,3.68250,4.25530,588.96803,1,0
scalar_csr_cusparse,4096,8,low,local,32,5,6.99968,7.26134,7.01580,7.34980,307.63712,1,0
slot_grouped_cublas,4096,8,low,local,32,5,4.60621,5.00294,4.61920,5.01390,467.49115,8,0
row_owned_hybrid,4096,8,low,local,64,5,1.26189,1.60653,1.27020,1.61370,3412.91994,1,0
row_owned_scalar,4096,8,low,local,64,5,7.41379,7.84528,7.60710,8.03710,580.90687,1,0
scalar_csr_cusparse,4096,8,low,local,64,5,14.06061,14.55651,14.08020,14.57380,306.29706,1,0
slot_grouped_cublas,4096,8,low,local,64,5,5.61600,6.05158,5.73300,6.07210,766.86657,8,0
row_owned_hybrid,4096,16,low,local,8,5,1.93005,2.25408,1.94420,2.26930,557.74567,1,0
row_owned_scalar,4096,16,low,local,8,5,1.95418,2.40963,2.05660,2.42190,550.85925,1,0
scalar_csr_cusparse,4096,16,low,local,8,5,3.79568,4.08838,3.82090,4.12340,283.60554,1,0
slot_grouped_cublas,4096,16,low,local,8,5,8.13837,8.77334,8.29580,8.79260,132.27172,16,0
row_owned_hybrid,4096,16,low,local,16,5,1.34314,1.67907,1.37230,1.68750,1602.92918,1,0
row_owned_scalar,4096,16,low,local,16,5,3.68474,4.00979,3.69350,4.01850,584.28930,1,0
scalar_csr_cusparse,4096,16,low,local,16,5,6.24058,6.58582,6.27340,6.59860,344.99249,1,0
slot_grouped_cublas,4096,16,low,local,16,5,8.21216,8.96541,8.29260,8.99270,262.16632,16,0
row_owned_hybrid,4096,16,low,local,32,5,1.55056,1.91280,1.57180,1.93660,2776.99903,1,0
row_owned_scalar,4096,16,low,local,32,5,7.13235,7.54314,7.14420,7.56550,603.71441,1,0
scalar_csr_cusparse,4096,16,low,local,32,5,12.59075,13.06048,12.67560,13.08230,341.98940,1,0
slot_grouped_cublas,4096,16,low,local,32,5,9.21101,9.75114,9.31330,9.76900,467.47366,16,0
row_owned_hybrid,4096,16,low,local,64,5,2.38941,3.01587,2.51860,3.02780,3604.15920,1,0
row_owned_scalar,4096,16,low,local,64,5,14.32486,14.88506,14.38730,14.89950,601.17897,1,0
scalar_csr_cusparse,4096,16,low,local,64,5,25.36400,26.02125,25.43300,26.09020,339.52875,1,0
slot_grouped_cublas,4096,16,low,local,64,5,11.55325,12.17117,11.61970,12.18650,745.40137,16,0
row_owned_hybrid,4096,2,low,random,8,5,0.23610,0.58006,0.24130,0.58460,568.62240,1,0
row_owned_scalar,4096,2,low,random,8,5,0.23565,0.62656,0.24050,0.63120,569.70341,1,0
scalar_csr_cusparse,4096,2,low,random,8,5,0.47590,0.76294,0.48080,0.76880,282.09361,1,0
slot_grouped_cublas,4096,2,low,random,8,5,0.92122,1.37078,0.92840,1.37620,145.73072,2,0
row_owned_hybrid,4096,2,low,random,16,5,0.21126,0.38563,0.21600,0.63890,1270.91670,1,0
row_owned_scalar,4096,2,low,random,16,5,0.47760,0.70810,0.48260,0.71270,562.18371,1,0
scalar_csr_cusparse,4096,2,low,random,16,5,0.76634,1.07280,0.79360,1.08900,350.36712,1,0
slot_grouped_cublas,4096,2,low,random,16,5,0.92502,1.11373,0.94250,1.28010,290.26161,2,0
row_owned_hybrid,4096,2,low,random,32,5,0.25418,0.25507,0.25890,0.26440,2112.70107,1,0
row_owned_scalar,4096,2,low,random,32,5,0.93450,1.35424,0.93960,1.36690,574.63905,1,0
scalar_csr_cusparse,4096,2,low,random,32,5,1.52090,1.81008,1.53900,1.86730,353.07996,1,0
slot_grouped_cublas,4096,2,low,random,32,5,0.99712,1.37430,1.00210,1.63770,538.54890,2,0
row_owned_hybrid,4096,2,low,random,64,5,0.40198,0.68205,0.40700,0.68890,2671.73758,1,0
row_owned_scalar,4096,2,low,random,64,5,1.88282,2.25341,2.01040,2.25970,570.41995,1,0
scalar_csr_cusparse,4096,2,low,random,64,5,3.27232,3.58970,3.34200,3.59730,328.20622,1,0
slot_grouped_cublas,4096,2,low,random,64,5,1.18547,1.46045,1.19460,1.46600,905.96468,2,0
row_owned_hybrid,4096,4,low,random,8,5,0.51290,0.88755,0.51770,1.11830,525.18692,1,0
row_owned_scalar,4096,4,low,random,8,5,0.51328,0.54131,0.51820,0.87290,524.79404,1,0
scalar_csr_cusparse,4096,4,low,random,8,5,0.98624,1.26218,0.99160,1.26850,273.12446,1,0
slot_grouped_cublas,4096,4,low,random,8,5,1.88928,2.33315,1.91990,2.49310,142.57615,4,0
row_owned_hybrid,4096,4,low,random,16,5,0.38198,0.58016,0.38840,0.59310,1410.35371,1,0
row_owned_scalar,4096,4,low,random,16,5,0.94717,1.30730,0.95240,1.31400,568.78246,1,0
scalar_csr_cusparse,4096,4,low,random,16,5,1.58224,1.95165,1.61000,2.12270,340.48725,1,0
slot_grouped_cublas,4096,4,low,random,16,5,1.92970,2.19472,2.04960,2.40120,279.18001,4,0
row_owned_hybrid,4096,4,low,random,32,5,0.44902,0.64835,0.45430,0.73340,2399.57131,1,0
row_owned_scalar,4096,4,low,random,32,5,1.82736,2.23043,1.96520,2.23680,589.62934,1,0
scalar_csr_cusparse,4096,4,low,random,32,5,3.37030,3.82272,3.41540,3.82990,319.69373,1,0
slot_grouped_cublas,4096,4,low,random,32,5,2.12630,2.74694,2.25750,2.75540,506.73146,4,0
row_owned_hybrid,4096,4,low,random,64,5,0.72742,1.07936,0.73260,1.11400,2962.41271,1,0
row_owned_scalar,4096,4,low,random,64,5,3.86714,4.57696,3.93030,4.59430,557.24189,1,0
scalar_csr_cusparse,4096,4,low,random,64,5,6.82522,7.30954,6.84060,7.32290,315.73070,1,0
slot_grouped_cublas,4096,4,low,random,64,5,2.68307,2.93050,2.73200,2.96620,803.15776,4,0
row_owned_hybrid,4096,8,low,random,8,5,1.00864,1.52125,1.02360,1.52810,533.81216,1,0
row_owned_scalar,4096,8,low,random,8,5,1.01011,1.36768,1.01990,1.38210,533.03425,1,0
scalar_csr_cusparse,4096,8,low,random,8,5,2.09293,2.61635,2.19780,2.63250,257.25889,1,0
slot_grouped_cublas,4096,8,low,random,8,5,4.01597,4.31366,4.11320,4.40090,134.07087,8,0
row_owned_hybrid,4096,8,low,random,16,5,0.72736,1.08083,0.74140,1.08700,1480.48920,1,0
row_owned_scalar,4096,8,low,random,16,5,1.81392,2.40301,1.93900,2.41740,593.65828,1,0
scalar_csr_cusparse,4096,8,low,random,16,5,3.47082,3.77318,3.52430,3.78040,310.25807,1,0
slot_grouped_cublas,4096,8,low,random,16,5,4.23670,4.37504,4.25040,4.38230,254.17133,8,0
row_owned_hybrid,4096,8,low,random,32,5,0.83917,1.22950,0.84470,1.23650,2566.46732,1,0
row_owned_scalar,4096,8,low,random,32,5,3.67770,4.02205,3.68760,4.02900,585.61047,1,0
scalar_csr_cusparse,4096,8,low,random,32,5,7.02934,7.73875,7.04170,7.75360,306.38666,1,0
slot_grouped_cublas,4096,8,low,random,32,5,4.72406,5.13978,4.76950,5.15310,455.89927,8,0
row_owned_hybrid,4096,8,low,random,64,5,1.38118,1.61338,1.40220,1.82700,3118.62476,1,0
row_owned_scalar,4096,8,low,random,64,5,7.51888,8.05245,7.65410,8.07430,572.87716,1,0
scalar_csr_cusparse,4096,8,low,random,64,5,14.15120,14.77946,14.20420,14.81130,304.38369,1,0
slot_grouped_cublas,4096,8,low,random,64,5,5.69360,5.95728,5.70350,5.96970,756.53267,8,0
row_owned_hybrid,4096,16,low,random,8,5,1.96259,2.47494,1.99990,2.48270,549.35429,1,0
row_owned_scalar,4096,16,low,random,8,5,1.97514,2.32614,2.16090,2.33230,545.86535,1,0
scalar_csr_cusparse,4096,16,low,random,8,5,3.74694,4.06365,3.75490,4.07450,287.74339,1,0
slot_grouped_cublas,4096,16,low,random,8,5,8.15613,8.61946,8.24890,8.72520,132.18997,16,0
row_owned_hybrid,4096,16,low,random,16,5,1.40163,1.70246,1.40960,1.70850,1538.43287,1,0
row_owned_scalar,4096,16,low,random,16,5,3.76765,4.00154,3.77770,4.01590,572.32435,1,0
scalar_csr_cusparse,4096,16,low,random,16,5,6.39062,6.64294,6.44860,6.68890,337.41880,1,0
slot_grouped_cublas,4096,16,low,random,16,5,8.42749,8.75802,8.44240,8.76920,255.86706,16,0
row_owned_hybrid,4096,16,low,random,32,5,1.61267,1.86451,1.63260,1.95040,2674.21610,1,0
row_owned_scalar,4096,16,low,random,32,5,7.17718,7.78275,7.21390,7.79490,600.88097,1,0
scalar_csr_cusparse,4096,16,low,random,32,5,12.64778,12.99238,12.67870,13.01580,340.97959,1,0
slot_grouped_cublas,4096,16,low,random,32,5,9.12845,9.38909,9.14850,10.18320,472.43886,16,0
row_owned_hybrid,4096,16,low,random,64,5,2.85584,3.14832,2.86590,3.24530,3020.22060,1,0
row_owned_scalar,4096,16,low,random,64,5,14.66880,15.26637,14.68760,15.37430,588.00082,1,0
scalar_csr_cusparse,4096,16,low,random,64,5,25.35565,26.09091,25.40810,26.19380,340.17142,1,0
slot_grouped_cublas,4096,16,low,random,64,5,11.31466,11.91901,11.37160,11.93180,762.30921,16,0
row_owned_hybrid,4096,2,high,local,8,5,0.36509,0.38592,0.37110,0.63900,470.79746,1,0
