method,block_rows,degree,distribution,locality,rhs,seed,gpu_median_ms,gpu_p95_ms,hot_median_ms,hot_p95_ms,useful_gflops,launches,workspace_bytes
slot_grouped_cublas,4096,16,low,random,32,1,8.76989,9.27082,8.80070,9.28370,486.28548,16,0
row_owned_hybrid,4096,16,low,random,64,1,2.64710,2.86832,2.66410,2.88610,3222.13947,1,0
row_owned_scalar,4096,16,low,random,64,1,13.89866,15.14211,13.92940,15.17090,613.68081,1,0
scalar_csr_cusparse,4096,16,low,random,64,1,24.41366,25.01974,24.43930,25.04100,349.36740,1,0
slot_grouped_cublas,4096,16,low,random,64,1,11.00221,11.67965,11.02350,11.69890,775.23880,16,0
row_owned_hybrid,4096,2,high,local,8,1,0.37203,0.55872,0.37740,0.56430,451.38278,1,0
row_owned_scalar,4096,2,high,local,8,1,0.35843,0.74166,0.36430,0.74750,468.50960,1,0
scalar_csr_cusparse,4096,2,high,local,8,1,0.59792,0.77526,0.60300,0.78060,280.85502,1,0
slot_grouped_cublas,4096,2,high,local,8,1,0.99357,1.19827,0.99930,1.21220,169.01594,2,0
row_owned_hybrid,4096,2,high,local,16,1,0.28861,0.46979,0.29360,0.47450,1163.71565,1,0
row_owned_scalar,4096,2,high,local,16,1,0.62118,0.81642,0.62680,0.82130,540.67341,1,0
scalar_csr_cusparse,4096,2,high,local,16,1,0.98586,1.34106,0.99110,1.34670,340.67619,1,0
slot_grouped_cublas,4096,2,high,local,16,1,1.01050,1.01373,1.01550,1.17480,332.36911,2,0
row_owned_hybrid,4096,2,high,local,32,1,0.32928,0.51066,0.33460,0.51530,2039.95187,1,0
row_owned_scalar,4096,2,high,local,32,1,1.17603,1.40509,1.18260,1.42090,571.17099,1,0
scalar_csr_cusparse,4096,2,high,local,32,1,1.92259,2.26941,1.93290,2.27470,349.38006,1,0
slot_grouped_cublas,4096,2,high,local,32,1,1.06502,1.26262,1.07590,1.27700,630.70439,2,0
row_owned_hybrid,4096,2,high,local,64,1,0.44630,0.63008,0.45140,0.63510,3010.12466,1,0
row_owned_scalar,4096,2,high,local,64,1,2.42067,2.82534,2.56420,2.85700,554.98254,1,0
scalar_csr_cusparse,4096,2,high,local,64,1,4.06416,4.48026,4.07440,4.48720,330.55556,1,0
slot_grouped_cublas,4096,2,high,local,64,1,1.27629,1.47581,1.28140,1.48860,1052.60774,2,0
row_owned_hybrid,4096,4,high,local,8,1,0.67414,1.01507,0.68160,1.02020,499.48372,1,0
row_owned_scalar,4096,4,high,local,8,1,0.70458,0.93770,0.72710,0.94990,477.91006,1,0
scalar_csr_cusparse,4096,4,high,local,8,1,1.25402,1.88032,1.26010,1.88650,268.51648,1,0
slot_grouped_cublas,4096,4,high,local,8,1,2.02480,2.22803,2.03350,2.24050,166.29986,4,0
row_owned_hybrid,4096,4,high,local,16,1,0.47846,0.85258,0.48380,0.85780,1407.52058,1,0
row_owned_scalar,4096,4,high,local,16,1,1.23696,1.43955,1.24330,1.45240,544.43790,1,0
scalar_csr_cusparse,4096,4,high,local,16,1,2.00042,2.18458,2.01770,2.32100,336.65394,1,0
slot_grouped_cublas,4096,4,high,local,16,1,2.11286,2.63734,2.12860,2.66280,318.73700,4,0
row_owned_hybrid,4096,4,high,local,32,1,0.59558,0.94003,0.60070,0.94480,2261.47097,1,0
row_owned_scalar,4096,4,high,local,32,1,2.32758,2.91878,2.33850,2.93060,578.66692,1,0
scalar_csr_cusparse,4096,4,high,local,32,1,4.16349,4.63600,4.16980,4.65000,323.50181,1,0
slot_grouped_cublas,4096,4,high,local,32,1,2.24438,2.80595,2.25760,2.82550,600.11827,4,0
row_owned_hybrid,4096,4,high,local,64,1,0.76656,0.95462,0.77170,0.95980,3514.13024,1,0
row_owned_scalar,4096,4,high,local,64,1,4.85146,5.03651,4.85880,5.04270,555.25427,1,0
scalar_csr_cusparse,4096,4,high,local,64,1,8.20851,8.43136,8.24170,9.05300,328.17052,1,0
slot_grouped_cublas,4096,4,high,local,64,1,2.79238,3.23270,2.80750,3.24510,964.69247,4,0
row_owned_hybrid,4096,8,high,local,8,1,1.26365,1.47066,1.27080,1.47770,530.49222,1,0
row_owned_scalar,4096,8,high,local,8,1,1.28013,1.63437,1.28790,1.64250,523.66283,1,0
scalar_csr_cusparse,4096,8,high,local,8,1,2.51098,2.83965,2.52840,2.85240,266.97007,1,0
slot_grouped_cublas,4096,8,high,local,8,1,4.29411,4.60512,4.30620,4.62240,156.11037,8,0
row_owned_hybrid,4096,8,high,local,16,1,0.85472,1.04630,0.86130,1.05210,1568.59664,1,0
row_owned_scalar,4096,8,high,local,16,1,2.33187,2.62368,2.34890,2.64050,574.95048,1,0
scalar_csr_cusparse,4096,8,high,local,16,1,4.18685,4.40998,4.19270,4.56360,320.21962,1,0
slot_grouped_cublas,4096,8,high,local,16,1,4.42838,4.82899,4.43540,4.84070,302.75400,8,0
row_owned_hybrid,4096,8,high,local,32,1,0.91555,1.11536,0.92430,1.12760,2928.74874,2,0
row_owned_scalar,4096,8,high,local,32,1,4.66646,5.22093,4.67950,5.25550,574.61536,1,0
scalar_csr_cusparse,4096,8,high,local,32,1,8.15587,8.45046,8.17460,8.47160,328.77192,1,0
slot_grouped_cublas,4096,8,high,local,32,1,4.76346,4.83152,4.77060,4.84510,562.91522,8,0
row_owned_hybrid,4096,8,high,local,64,1,1.42272,1.61488,1.42870,1.62640,3769.43026,1,0
row_owned_scalar,4096,8,high,local,64,1,9.14240,9.95830,9.16690,9.98210,586.59037,1,0
scalar_csr_cusparse,4096,8,high,local,64,1,16.39872,17.10435,16.41100,17.12930,327.02819,1,0
slot_grouped_cublas,4096,8,high,local,64,1,5.78131,6.37664,5.80950,6.40210,927.61706,8,0
row_owned_hybrid,4096,16,high,local,8,1,2.44957,2.66867,2.45690,2.67640,548.58916,1,0
row_owned_scalar,4096,16,high,local,8,1,2.46397,2.76624,2.48350,2.77310,545.38307,1,0
scalar_csr_cusparse,4096,16,high,local,8,1,4.50250,4.95750,4.51140,4.96520,298.45813,1,0
slot_grouped_cublas,4096,16,high,local,8,1,8.41622,9.08477,8.43040,9.10600,159.66858,16,0
row_owned_hybrid,4096,16,high,local,16,1,1.60749,1.79891,1.61560,1.81210,1671.93339,1,0
row_owned_scalar,4096,16,high,local,16,1,4.70301,4.90429,4.71170,4.91310,571.46678,1,0
scalar_csr_cusparse,4096,16,high,local,16,1,7.45456,7.98960,7.46580,8.01230,360.53275,1,0
slot_grouped_cublas,4096,16,high,local,16,1,8.82138,9.14410,8.85090,9.17960,304.67049,16,0
row_owned_hybrid,4096,16,high,local,32,1,1.71962,1.96246,1.72980,1.97410,3125.82907,2,0
row_owned_scalar,4096,16,high,local,32,1,8.78771,9.70778,8.80010,9.73020,611.67523,1,0
scalar_csr_cusparse,4096,16,high,local,32,1,14.95315,15.58528,14.96660,15.59870,359.47110,1,0
slot_grouped_cublas,4096,16,high,local,32,1,9.56083,10.14781,9.57850,10.17590,562.21319,16,0
row_owned_hybrid,4096,16,high,local,64,1,2.76390,3.19923,2.78750,3.23630,3889.58927,1,0
row_owned_scalar,4096,16,high,local,64,1,17.62774,19.12723,17.64940,19.14280,609.85974,1,0
scalar_csr_cusparse,4096,16,high,local,64,1,30.02166,30.61408,30.04280,30.64240,358.08981,1,0
slot_grouped_cublas,4096,16,high,local,64,1,11.69981,12.50989,11.71950,12.53610,918.85710,16,0
row_owned_hybrid,4096,2,high,random,8,1,0.36694,0.73354,0.37440,0.73850,459.85735,1,0
row_owned_scalar,4096,2,high,random,8,1,0.35683,0.66278,0.36140,0.66790,472.88889,1,0
scalar_csr_cusparse,4096,2,high,random,8,1,0.60144,0.79341,0.60710,0.80800,280.56312,1,0
slot_grouped_cublas,4096,2,high,random,8,1,0.99757,1.16589,1.00310,1.17160,169.15327,2,0
row_owned_hybrid,4096,2,high,random,16,1,0.26035,0.27507,0.26520,0.28700,1296.25966,1,0
row_owned_scalar,4096,2,high,random,16,1,0.62275,0.81754,0.62760,0.82260,541.92322,1,0
scalar_csr_cusparse,4096,2,high,random,16,1,0.97750,1.23101,0.98570,1.24520,345.25053,1,0
slot_grouped_cublas,4096,2,high,random,16,1,1.04134,1.24470,1.05300,1.25700,324.08480,2,0
row_owned_hybrid,4096,2,high,random,32,1,0.31754,0.74333,0.32240,0.74790,2125.64106,1,0
row_owned_scalar,4096,2,high,random,32,1,1.17530,1.40442,1.18080,1.41030,574.29582,1,0
scalar_csr_cusparse,4096,2,high,random,32,1,1.94083,2.27923,1.96920,2.38660,347.77227,1,0
slot_grouped_cublas,4096,2,high,random,32,1,1.06470,1.25760,1.07060,1.26310,633.94858,2,0
row_owned_hybrid,4096,2,high,random,64,1,0.45696,0.64480,0.46230,0.64980,2954.16475,1,0
row_owned_scalar,4096,2,high,random,64,1,2.35158,2.60720,2.36390,2.68960,574.05354,1,0
scalar_csr_cusparse,4096,2,high,random,64,1,3.92365,4.14381,3.93050,4.14920,344.05101,1,0
slot_grouped_cublas,4096,2,high,random,64,1,1.26432,1.50029,1.26940,1.51430,1067.71631,2,0
row_owned_hybrid,4096,4,high,random,8,1,0.68246,0.87331,0.68760,0.87900,494.41778,1,0
row_owned_scalar,4096,4,high,random,8,1,0.68266,0.89808,0.68780,0.90700,494.27873,1,0
scalar_csr_cusparse,4096,4,high,random,8,1,1.25872,1.44061,1.26420,1.45450,268.06782,1,0
slot_grouped_cublas,4096,4,high,random,8,1,2.04806,2.37350,2.07170,2.38720,164.75185,4,0
row_owned_hybrid,4096,4,high,random,16,1,0.48429,0.68394,0.49060,0.69160,1393.47798,1,0
row_owned_scalar,4096,4,high,random,16,1,1.24675,1.45021,1.25250,1.45540,541.28219,1,0
scalar_csr_cusparse,4096,4,high,random,16,1,2.00848,2.40234,2.02180,2.41800,335.99769,1,0
slot_grouped_cublas,4096,4,high,random,16,1,2.08461,2.30080,2.10000,2.31560,323.72736,4,0
row_owned_hybrid,4096,4,high,random,32,1,0.60989,0.79520,0.61480,0.80320,2213.01174,1,0
row_owned_scalar,4096,4,high,random,32,1,2.33843,2.56506,2.34960,2.59420,577.17706,1,0
scalar_csr_cusparse,4096,4,high,random,32,1,4.19088,4.20970,4.19700,4.23860,322.05394,1,0
slot_grouped_cublas,4096,4,high,random,32,1,2.27798,2.47658,2.29330,2.48840,592.49292,4,0
row_owned_hybrid,4096,4,high,random,64,1,0.82720,1.01731,0.83230,1.02280,3263.27213,1,0
row_owned_scalar,4096,4,high,random,64,1,4.87706,4.89549,4.88450,4.91280,553.48526,1,0
scalar_csr_cusparse,4096,4,high,random,64,1,8.24266,8.42144,8.25460,8.42780,327.48895,1,0
slot_grouped_cublas,4096,4,high,random,64,1,2.70675,3.01584,2.87540,3.15710,997.27593,4,0
row_owned_hybrid,4096,8,high,random,8,1,1.27706,1.48701,1.28300,1.51190,525.22483,1,0
row_owned_scalar,4096,8,high,random,8,1,1.27731,1.55610,1.28290,1.56090,525.11953,1,0
scalar_csr_cusparse,4096,8,high,random,8,1,2.53472,2.96285,2.62620,2.99090,264.62154,1,0
slot_grouped_cublas,4096,8,high,random,8,1,4.10147,4.31555,4.22070,4.33150,163.53678,8,0
row_owned_hybrid,4096,8,high,random,16,1,0.88675,1.08963,0.90910,1.11360,1512.80515,1,0
row_owned_scalar,4096,8,high,random,16,1,2.36342,2.56717,2.37450,2.59300,567.60149,1,0
scalar_csr_cusparse,4096,8,high,random,16,1,4.16918,4.26915,4.17650,4.28970,321.76151,1,0
slot_grouped_cublas,4096,8,high,random,16,1,4.38435,4.56253,4.39050,4.57110,305.97063,8,0
row_owned_hybrid,4096,8,high,random,32,1,0.95043,1.31645,0.95620,1.32260,2822.89107,2,0
row_owned_scalar,4096,8,high,random,32,1,4.71414,4.75549,4.72100,4.78770,569.13108,1,0
scalar_csr_cusparse,4096,8,high,random,32,1,8.19168,8.42342,8.24270,8.70870,327.52330,1,0
slot_grouped_cublas,4096,8,high,random,32,1,4.76467,5.19926,4.77240,5.22210,563.09566,8,0
row_owned_hybrid,4096,8,high,random,64,1,1.55469,1.76998,1.56310,1.78060,3451.45271,1,0
row_owned_scalar,4096,8,high,random,64,1,9.27018,10.04259,9.28360,10.06690,578.83821,1,0
scalar_csr_cusparse,4096,8,high,random,64,1,16.47219,17.31002,16.49030,17.33750,325.75700,1,0
slot_grouped_cublas,4096,8,high,random,64,1,5.68746,5.80931,5.69600,5.83040,943.46785,8,0
row_owned_hybrid,4096,16,high,random,8,1,2.51261,2.73424,2.52950,2.74380,534.93905,1,0
row_owned_scalar,4096,16,high,random,8,1,2.50445,2.90717,2.51560,2.92260,536.68201,1,0
scalar_csr_cusparse,4096,16,high,random,8,1,4.51101,4.54099,4.51810,4.56320,297.95829,1,0
slot_grouped_cublas,4096,16,high,random,8,1,8.39827,8.87843,8.42380,8.90910,160.04390,16,0
row_owned_hybrid,4096,16,high,random,16,1,1.74598,1.94624,1.75570,1.95420,1539.63861,1,0
row_owned_scalar,4096,16,high,random,16,1,4.81424,5.00896,4.82310,5.02010,558.38187,1,0
scalar_csr_cusparse,4096,16,high,random,16,1,7.48995,7.52784,7.49770,7.54810,358.90541,1,0
slot_grouped_cublas,4096,16,high,random,16,1,8.66522,9.01190,8.67790,9.29350,310.22703,16,0
row_owned_hybrid,4096,16,high,random,32,1,1.78074,2.00381,1.78830,2.00970,3019.18349,2,0
row_owned_scalar,4096,16,high,random,32,1,9.03059,9.58915,9.04530,9.60130,595.35063,1,0
scalar_csr_cusparse,4096,16,high,random,32,1,15.02202,15.63229,15.02840,15.65480,357.89929,1,0
slot_grouped_cublas,4096,16,high,random,32,1,9.41136,10.47987,9.42510,10.50360,571.26375,16,0
row_owned_hybrid,4096,16,high,random,64,1,3.02301,3.25053,3.03650,3.25580,3556.96607,1,0
row_owned_scalar,4096,16,high,random,64,1,18.13382,19.97376,18.15020,20.00060,592.96581,1,0
scalar_csr_cusparse,4096,16,high,random,64,1,30.03962,30.92131,30.06390,30.94660,357.95189,1,0
slot_grouped_cublas,4096,16,high,random,64,1,11.51104,12.09987,11.52650,12.12000,934.12390,16,0
row_owned_hybrid,4096,2,bimodal,local,8,1,0.31981,0.51254,0.32460,0.51730,471.33559,1,0
row_owned_scalar,4096,2,bimodal,local,8,1,0.32006,0.50029,0.32510,0.50600,470.95860,1,0
scalar_csr_cusparse,4096,2,bimodal,local,8,1,0.54515,0.85117,0.55660,0.89300,276.50434,1,0
slot_grouped_cublas,4096,2,bimodal,local,8,1,0.96106,1.15725,0.96630,1.16210,156.84507,2,0
row_owned_hybrid,4096,2,bimodal,local,16,1,0.26874,0.46589,0.27410,0.47300,1121.82137,1,0
row_owned_scalar,4096,2,bimodal,local,16,1,0.55846,0.77798,0.56400,0.79020,539.82673,1,0
scalar_csr_cusparse,4096,2,bimodal,local,16,1,0.87203,1.11117,0.87740,1.12510,345.71414,1,0
slot_grouped_cublas,4096,2,bimodal,local,16,1,0.96515,1.17552,0.97130,1.18120,312.35887,2,0
row_owned_hybrid,4096,2,bimodal,local,32,1,0.31597,0.31843,0.32060,0.44050,1908.25517,1,0
row_owned_scalar,4096,2,bimodal,local,32,1,1.05030,1.28221,1.05550,1.28740,574.06956,1,0
scalar_csr_cusparse,4096,2,bimodal,local,32,1,1.75939,2.17264,1.77590,2.17990,342.70224,1,0
slot_grouped_cublas,4096,2,bimodal,local,32,1,1.03254,1.22701,1.03730,1.23440,583.94371,2,0
row_owned_hybrid,4096,2,bimodal,local,64,1,0.43030,0.60966,0.43510,0.61480,2802.42618,1,0
row_owned_scalar,4096,2,bimodal,local,64,1,2.19155,2.60490,2.20980,2.61320,550.24714,1,0
scalar_csr_cusparse,4096,2,bimodal,local,64,1,3.51299,3.71187,3.52320,3.71880,343.26728,1,0
slot_grouped_cublas,4096,2,bimodal,local,64,1,1.26134,1.51725,1.28620,1.64050,956.03991,2,0
row_owned_hybrid,4096,4,bimodal,local,8,1,0.60758,0.81258,0.61300,0.81750,493.74751,1,0
row_owned_scalar,4096,4,bimodal,local,8,1,0.60838,0.80243,0.61320,0.80720,493.09824,1,0
scalar_csr_cusparse,4096,4,bimodal,local,8,1,1.11155,1.31558,1.11690,1.32790,269.88669,1,0
slot_grouped_cublas,4096,4,bimodal,local,8,1,1.99494,2.47270,2.00850,2.47930,150.37670,4,0
row_owned_hybrid,4096,4,bimodal,local,16,1,0.43219,0.60739,0.43710,0.61920,1388.23990,1,0
row_owned_scalar,4096,4,bimodal,local,16,1,1.10301,1.33686,1.10880,1.34830,543.95449,1,0
scalar_csr_cusparse,4096,4,bimodal,local,16,1,1.79949,2.04224,1.83380,2.14720,333.42050,1,0
slot_grouped_cublas,4096,4,bimodal,local,16,1,1.99581,2.21325,2.00120,2.22520,300.62319,4,0
row_owned_hybrid,4096,4,bimodal,local,32,1,0.57357,0.76602,0.57860,0.77990,2092.11877,1,0
row_owned_scalar,4096,4,bimodal,local,32,1,2.14090,2.36090,2.14690,2.37470,560.50005,1,0
scalar_csr_cusparse,4096,4,bimodal,local,32,1,3.73590,3.93293,3.74350,3.94410,321.20000,1,0
slot_grouped_cublas,4096,4,bimodal,local,32,1,2.16781,2.39165,2.18440,2.40320,553.54179,4,0
row_owned_hybrid,4096,4,bimodal,local,64,1,0.73936,0.95683,0.75010,0.99680,3245.97596,1,0
row_owned_scalar,4096,4,bimodal,local,64,1,4.44877,4.79424,4.45540,4.80140,539.46275,1,0
scalar_csr_cusparse,4096,4,bimodal,local,64,1,7.32195,7.70240,7.33490,7.72290,327.77390,1,0
slot_grouped_cublas,4096,4,bimodal,local,64,1,2.62790,2.82534,2.63780,2.83230,913.25435,4,0
row_owned_hybrid,4096,8,bimodal,local,8,1,1.14758,1.35843,1.15280,1.36410,523.43050,1,0
row_owned_scalar,4096,8,bimodal,local,8,1,1.16096,1.55274,1.17330,1.58190,517.39980,1,0
scalar_csr_cusparse,4096,8,bimodal,local,8,1,2.25606,2.57306,2.28810,2.58190,266.25152,1,0
slot_grouped_cublas,4096,8,bimodal,local,8,1,3.98067,4.37098,3.99330,4.37740,150.89926,8,0
row_owned_hybrid,4096,8,bimodal,local,16,1,0.76547,0.95277,0.77330,0.96500,1569.43808,1,0
row_owned_scalar,4096,8,bimodal,local,16,1,2.20378,2.74000,2.22260,2.75020,545.13751,1,0
scalar_csr_cusparse,4096,8,bimodal,local,16,1,3.58624,3.75827,3.61150,3.76410,334.99177,1,0
slot_grouped_cublas,4096,8,bimodal,local,16,1,4.22253,4.59005,4.24870,4.59730,284.51224,8,0
row_owned_hybrid,4096,8,bimodal,local,32,1,0.84816,1.16499,0.85380,1.17080,2832.86374,2,0
row_owned_scalar,4096,8,bimodal,local,32,1,4.25203,4.45389,4.25840,4.47170,565.07616,1,0
scalar_csr_cusparse,4096,8,bimodal,local,32,1,7.31853,7.82563,7.33200,7.84090,328.30669,1,0
slot_grouped_cublas,4096,8,bimodal,local,32,1,4.59050,4.77110,4.59960,4.78570,523.41223,8,0
row_owned_hybrid,4096,8,bimodal,local,64,1,1.39293,1.71597,1.39970,1.72140,3449.88655,1,0
row_owned_scalar,4096,8,bimodal,local,64,1,8.60480,8.98774,8.62590,9.04590,558.46080,1,0
scalar_csr_cusparse,4096,8,bimodal,local,64,1,15.03533,15.57475,15.14640,15.60380,319.61016,1,0
slot_grouped_cublas,4096,8,bimodal,local,64,1,5.76547,5.86326,5.77100,5.86970,833.48660,8,0
row_owned_hybrid,4096,16,bimodal,local,8,1,2.20979,2.43101,2.21600,2.43750,544.43052,1,0
row_owned_scalar,4096,16,bimodal,local,8,1,2.21555,2.42442,2.22630,2.43170,543.01506,1,0
scalar_csr_cusparse,4096,16,bimodal,local,8,1,4.10189,4.51056,4.11560,4.53790,293.29862,1,0
slot_grouped_cublas,4096,16,bimodal,local,8,1,8.12205,8.79718,8.13400,8.81200,148.12497,16,0
row_owned_hybrid,4096,16,bimodal,local,16,1,1.42352,1.76054,1.43280,1.76790,1690.28629,1,0
row_owned_scalar,4096,16,bimodal,local,16,1,4.25686,4.72653,4.27280,4.74070,565.24151,1,0
scalar_csr_cusparse,4096,16,bimodal,local,16,1,6.72275,7.01043,6.73180,7.02610,357.91239,1,0
slot_grouped_cublas,4096,16,bimodal,local,16,1,8.37782,8.71520,8.39430,8.73310,287.20541,16,0
row_owned_hybrid,4096,16,bimodal,local,32,1,1.54957,1.88912,1.55610,1.89580,3105.58323,2,0
row_owned_scalar,4096,16,bimodal,local,32,1,8.17962,8.55261,8.18550,8.66370,588.32989,1,0
scalar_csr_cusparse,4096,16,bimodal,local,32,1,13.52403,14.10390,13.53260,14.13150,355.83417,1,0
slot_grouped_cublas,4096,16,bimodal,local,32,1,9.18771,9.84835,9.20100,9.86900,523.77705,16,0
row_owned_hybrid,4096,16,bimodal,local,64,1,2.61046,2.80480,2.62160,2.82030,3686.94025,1,0
row_owned_scalar,4096,16,bimodal,local,64,1,15.98448,17.52026,16.00430,17.54480,602.12314,1,0
scalar_csr_cusparse,4096,16,bimodal,local,64,1,26.84586,27.61888,26.86990,27.64220,358.51437,1,0
slot_grouped_cublas,4096,16,bimodal,local,64,1,11.18835,11.38858,11.20290,11.40240,860.23621,16,0
row_owned_hybrid,4096,2,bimodal,random,8,1,0.31981,0.51277,0.32440,0.51760,470.24694,1,0
row_owned_scalar,4096,2,bimodal,random,8,1,0.32019,0.52291,0.32530,0.52770,469.68298,1,0
scalar_csr_cusparse,4096,2,bimodal,random,8,1,0.54093,0.72022,0.54570,0.72830,278.01987,1,0
slot_grouped_cublas,4096,2,bimodal,random,8,1,0.95856,1.15725,0.96330,1.16990,156.89027,2,0
row_owned_hybrid,4096,2,bimodal,random,16,1,0.23203,0.40582,0.23740,0.41060,1296.27582,1,0
row_owned_scalar,4096,2,bimodal,random,16,1,0.53309,0.73661,0.53810,0.74200,564.21727,1,0
scalar_csr_cusparse,4096,2,bimodal,random,16,1,0.86797,1.05690,0.87370,1.06150,346.53059,1,0
slot_grouped_cublas,4096,2,bimodal,random,16,1,0.96323,1.14294,0.96960,1.14840,312.25860,2,0
row_owned_hybrid,4096,2,bimodal,random,32,1,0.30576,0.52093,0.32450,0.76120,1967.40892,1,0
row_owned_scalar,4096,2,bimodal,random,32,1,1.10042,1.39299,1.11860,1.42620,546.66142,1,0
scalar_csr_cusparse,4096,2,bimodal,random,32,1,1.74054,2.27981,1.74650,2.28690,345.61319,1,0
slot_grouped_cublas,4096,2,bimodal,random,32,1,1.03507,1.25235,1.06170,1.27620,581.17209,2,0
row_owned_hybrid,4096,2,bimodal,random,64,1,0.43078,0.65200,0.43610,0.66350,2792.83800,1,0
row_owned_scalar,4096,2,bimodal,random,64,1,2.18474,2.61222,2.20150,2.62550,550.68891,1,0
scalar_csr_cusparse,4096,2,bimodal,random,64,1,3.49626,3.72666,3.50860,3.73430,344.11377,1,0
slot_grouped_cublas,4096,2,bimodal,random,64,1,1.22742,1.43507,1.23260,1.46110,980.19092,2,0
row_owned_hybrid,4096,4,bimodal,random,8,1,0.61171,0.89347,0.61690,0.89820,492.47125,1,0
row_owned_scalar,4096,4,bimodal,random,8,1,0.61267,0.88627,0.61770,0.89090,491.69959,1,0
scalar_csr_cusparse,4096,4,bimodal,random,8,1,1.12182,1.45520,1.12880,1.46220,268.53638,1,0
slot_grouped_cublas,4096,4,bimodal,random,8,1,1.96445,2.39482,1.98820,2.41410,153.35125,4,0
row_owned_hybrid,4096,4,bimodal,random,16,1,0.41440,0.60512,0.41960,0.61040,1453.91193,1,0
row_owned_scalar,4096,4,bimodal,random,16,1,1.10976,1.31443,1.11590,1.31940,542.91117,1,0
scalar_csr_cusparse,4096,4,bimodal,random,16,1,1.78592,1.99712,1.79260,2.05070,337.36176,1,0
slot_grouped_cublas,4096,4,bimodal,random,16,1,1.98941,2.18243,1.99650,2.18800,302.85447,4,0
row_owned_hybrid,4096,4,bimodal,random,32,1,0.57766,0.76701,0.58320,0.77470,2085.99152,1,0
row_owned_scalar,4096,4,bimodal,random,32,1,2.15795,2.37309,2.16900,2.38780,558.40084,1,0
scalar_csr_cusparse,4096,4,bimodal,random,32,1,3.57261,3.78262,3.58840,3.79580,337.28924,1,0
slot_grouped_cublas,4096,4,bimodal,random,32,1,2.21312,2.64458,2.22560,2.65650,544.48121,4,0
row_owned_hybrid,4096,4,bimodal,random,64,1,0.78112,0.98208,0.78650,1.00470,3085.31912,1,0
row_owned_scalar,4096,4,bimodal,random,64,1,4.67606,5.07584,4.68410,5.09990,515.39168,1,0
scalar_csr_cusparse,4096,4,bimodal,random,64,1,7.55491,7.85834,7.56630,7.86650,318.99835,1,0
slot_grouped_cublas,4096,4,bimodal,random,64,1,2.60995,3.07702,2.63930,3.08430,923.39036,4,0
row_owned_hybrid,4096,8,bimodal,random,8,1,1.15638,1.43174,1.16260,1.43820,517.47605,1,0
row_owned_scalar,4096,8,bimodal,random,8,1,1.15552,1.36410,1.16130,1.37880,517.86299,1,0
scalar_csr_cusparse,4096,8,bimodal,random,8,1,2.25920,2.44394,2.27460,2.45420,264.87296,1,0
slot_grouped_cublas,4096,8,bimodal,random,8,1,4.10598,4.30838,4.11300,4.31730,145.73875,8,0
row_owned_hybrid,4096,8,bimodal,random,16,1,0.78096,1.04701,0.78620,1.05200,1532.47543,1,0
row_owned_scalar,4096,8,bimodal,random,16,1,2.12070,2.61520,2.15340,2.62310,564.34188,1,0
scalar_csr_cusparse,4096,8,bimodal,random,16,1,3.59184,4.04707,3.79540,4.07340,333.20026,1,0
slot_grouped_cublas,4096,8,bimodal,random,16,1,4.26624,4.52496,4.27260,4.53400,280.52852,8,0
row_owned_hybrid,4096,8,bimodal,random,32,1,0.82941,0.84800,0.85180,1.14340,2885.91878,2,0
row_owned_scalar,4096,8,bimodal,random,32,1,4.32621,4.48221,4.35150,4.50000,553.27992,1,0
scalar_csr_cusparse,4096,8,bimodal,random,32,1,7.32070,7.39555,7.34230,7.40410,326.96365,1,0
slot_grouped_cublas,4096,8,bimodal,random,32,1,4.55766,4.73885,4.56360,4.74890,525.18223,8,0
row_owned_hybrid,4096,8,bimodal,random,64,1,1.47437,1.67558,1.48060,1.68100,3246.95617,1,0
row_owned_scalar,4096,8,bimodal,random,64,1,8.41635,8.65056,8.44240,8.68160,568.79846,1,0
scalar_csr_cusparse,4096,8,bimodal,random,64,1,14.73984,14.91325,14.76000,14.94650,324.78021,1,0
slot_grouped_cublas,4096,8,bimodal,random,64,1,5.51283,5.83261,5.52480,5.85500,868.37546,8,0
row_owned_hybrid,4096,16,bimodal,random,8,1,2.27254,2.51357,2.28890,2.54560,532.49630,1,0
row_owned_scalar,4096,16,bimodal,random,8,1,2.27693,2.68848,2.30460,2.71390,531.47102,1,0
scalar_csr_cusparse,4096,16,bimodal,random,8,1,3.97536,4.17155,4.13830,4.20730,304.40545,1,0
slot_grouped_cublas,4096,16,bimodal,random,8,1,8.15453,8.66080,8.22030,8.68350,148.39869,16,0
row_owned_hybrid,4096,16,bimodal,random,16,1,1.51613,1.70800,1.52230,1.72080,1596.33126,1,0
row_owned_scalar,4096,16,bimodal,random,16,1,4.31363,5.16717,4.32430,5.20590,561.06836,1,0
scalar_csr_cusparse,4096,16,bimodal,random,16,1,6.78832,6.80947,6.80580,6.88470,356.53039,1,0
slot_grouped_cublas,4096,16,bimodal,random,16,1,8.39331,8.55587,8.41990,8.58120,288.35367,16,0
row_owned_hybrid,4096,16,bimodal,random,32,1,1.58650,1.80291,1.59300,1.80900,3051.05394,2,0
row_owned_scalar,4096,16,bimodal,random,32,1,8.25075,8.44586,8.26080,8.45820,586.67193,1,0
scalar_csr_cusparse,4096,16,bimodal,random,32,1,13.59539,14.44653,13.61050,14.46820,356.03863,1,0
slot_grouped_cublas,4096,16,bimodal,random,32,1,9.14253,9.95827,9.17200,9.98370,529.44712,16,0
