method,block_rows,degree,distribution,locality,rhs,seed,gpu_median_ms,gpu_p95_ms,hot_median_ms,hot_p95_ms,useful_gflops,launches,workspace_bytes
row_owned_hybrid,4096,8,uniform,local,32,4,0.81798,1.22678,0.82350,1.23260,2625.33703,1,0
row_owned_scalar,4096,8,uniform,local,32,4,3.56630,4.01254,3.57570,4.02160,602.15945,1,0
scalar_csr_cusparse,4096,8,uniform,local,32,4,7.28893,7.75840,7.35230,7.77520,294.62270,1,0
slot_grouped_cublas,4096,8,uniform,local,32,4,4.57107,5.12173,4.59960,5.13980,469.79868,8,0
row_owned_hybrid,4096,8,uniform,local,64,4,1.25699,1.62864,1.27620,1.73270,3416.86133,1,0
row_owned_scalar,4096,8,uniform,local,64,4,7.13373,7.42106,7.18060,7.43040,602.06491,1,0
scalar_csr_cusparse,4096,8,uniform,local,64,4,14.65600,15.28739,14.67540,15.30890,293.05181,1,0
slot_grouped_cublas,4096,8,uniform,local,64,4,5.43539,5.66336,5.46620,5.78980,790.18539,8,0
row_owned_hybrid,4096,16,uniform,local,8,4,1.66934,1.90262,1.68040,1.91500,643.21186,1,0
row_owned_scalar,4096,16,uniform,local,8,4,1.67181,1.96077,1.68860,2.32670,642.26384,1,0
scalar_csr_cusparse,4096,16,uniform,local,8,4,3.86653,4.36925,3.87980,4.37740,277.70181,1,0
slot_grouped_cublas,4096,16,uniform,local,8,4,8.09104,8.50890,8.19660,8.52320,132.70752,16,0
row_owned_hybrid,4096,16,uniform,local,16,4,1.17885,1.42086,1.18620,1.51330,1821.67981,1,0
row_owned_scalar,4096,16,uniform,local,16,4,3.49014,3.72925,3.49680,3.74080,615.29944,1,0
scalar_csr_cusparse,4096,16,uniform,local,16,4,6.21936,6.70102,6.24360,6.72380,345.29014,1,0
slot_grouped_cublas,4096,16,uniform,local,16,4,8.43523,8.69757,8.44960,8.71210,254.58501,16,0
row_owned_hybrid,4096,16,uniform,local,32,4,1.53750,2.10502,1.63920,2.11210,2793.46747,1,0
row_owned_scalar,4096,16,uniform,local,32,4,6.92221,7.36426,6.99010,7.44480,620.46205,1,0
scalar_csr_cusparse,4096,16,uniform,local,32,4,12.75558,13.55677,12.78340,13.58250,336.71272,1,0
slot_grouped_cublas,4096,16,uniform,local,32,4,9.38627,9.76624,9.48400,9.83450,457.57965,16,0
row_owned_hybrid,4096,16,uniform,local,64,4,2.38291,2.70077,2.53530,2.91470,3604.80575,1,0
row_owned_scalar,4096,16,uniform,local,64,4,13.92765,14.59309,13.99060,14.71280,616.75416,1,0
scalar_csr_cusparse,4096,16,uniform,local,64,4,25.39450,25.96349,25.57980,25.98450,338.25969,1,0
slot_grouped_cublas,4096,16,uniform,local,64,4,11.22000,11.82250,11.23450,11.84650,765.59130,16,0
row_owned_hybrid,4096,2,uniform,random,8,4,0.25222,0.45075,0.25730,0.45580,532.13702,1,0
row_owned_scalar,4096,2,uniform,random,8,4,0.25213,0.43386,0.25720,0.43950,532.33963,1,0
scalar_csr_cusparse,4096,2,uniform,random,8,4,0.48202,0.68947,0.48730,0.70620,278.45078,1,0
slot_grouped_cublas,4096,2,uniform,random,8,4,0.90688,1.14675,0.92120,1.23520,147.99943,2,0
row_owned_hybrid,4096,2,uniform,random,16,4,0.19283,0.36208,0.19750,0.36720,1392.06908,1,0
row_owned_scalar,4096,2,uniform,random,16,4,0.49706,0.76339,0.50290,0.76920,540.05072,1,0
scalar_csr_cusparse,4096,2,uniform,random,16,4,0.77222,1.24486,0.78020,1.24990,347.61346,1,0
slot_grouped_cublas,4096,2,uniform,random,16,4,0.92518,1.40691,0.93250,1.41320,290.14277,2,0
row_owned_hybrid,4096,2,uniform,random,32,4,0.25690,0.44650,0.26240,0.45150,2089.83766,1,0
row_owned_scalar,4096,2,uniform,random,32,4,0.98813,1.35610,0.99680,1.36380,543.32122,1,0
scalar_csr_cusparse,4096,2,uniform,random,32,4,1.52413,1.75213,1.55150,1.76460,352.24793,1,0
slot_grouped_cublas,4096,2,uniform,random,32,4,1.00301,1.27450,1.01210,1.28030,535.26084,2,0
row_owned_hybrid,4096,2,uniform,random,64,4,0.38944,0.65024,0.39460,0.65560,2757.14314,1,0
row_owned_scalar,4096,2,uniform,random,64,4,1.97664,2.47686,1.99480,2.49310,543.21567,1,0
scalar_csr_cusparse,4096,2,uniform,random,64,4,3.28522,3.58464,3.29160,3.59670,326.84055,1,0
slot_grouped_cublas,4096,2,uniform,random,64,4,1.16253,1.54573,1.17060,1.55280,923.62660,2,0
row_owned_hybrid,4096,4,uniform,random,8,4,0.46000,0.74797,0.46590,0.76050,583.55533,1,0
row_owned_scalar,4096,4,uniform,random,8,4,0.46090,0.71290,0.46670,0.73600,582.42090,1,0
scalar_csr_cusparse,4096,4,uniform,random,8,4,0.97606,1.34928,0.98510,1.35530,275.01829,1,0
slot_grouped_cublas,4096,4,uniform,random,8,4,1.89530,2.15606,2.00080,2.25190,141.63247,4,0
row_owned_hybrid,4096,4,uniform,random,16,4,0.34528,0.52810,0.35090,0.54240,1554.88567,1,0
row_owned_scalar,4096,4,uniform,random,16,4,0.90765,1.30074,0.91350,1.30770,591.49681,1,0
scalar_csr_cusparse,4096,4,uniform,random,16,4,1.56803,2.01139,1.59470,2.01870,342.38517,1,0
slot_grouped_cublas,4096,4,uniform,random,16,4,1.88880,2.11242,1.92010,2.13680,284.23915,4,0
row_owned_hybrid,4096,4,uniform,random,32,4,0.45360,0.64339,0.45910,0.65730,2367.15575,1,0
row_owned_scalar,4096,4,uniform,random,32,4,1.81149,2.18026,1.82440,2.18670,592.74023,1,0
scalar_csr_cusparse,4096,4,uniform,random,32,4,3.30746,3.69568,3.31400,3.70780,324.64281,1,0
slot_grouped_cublas,4096,4,uniform,random,32,4,2.16093,2.58445,2.26510,2.60140,496.88922,4,0
row_owned_hybrid,4096,4,uniform,random,64,4,0.71194,0.98387,0.72000,0.98920,3016.39987,1,0
row_owned_scalar,4096,4,uniform,random,64,4,3.79731,4.22483,3.80660,4.24470,565.52731,1,0
scalar_csr_cusparse,4096,4,uniform,random,64,4,6.52557,7.23130,6.55570,7.27180,329.08762,1,0
slot_grouped_cublas,4096,4,uniform,random,64,4,2.66986,3.17472,2.69270,3.18410,804.34435,4,0
row_owned_hybrid,4096,8,uniform,random,8,4,0.87136,1.18150,0.88800,1.52390,616.12985,1,0
row_owned_scalar,4096,8,uniform,random,8,4,0.86835,1.09069,0.87450,1.15060,618.26415,1,0
scalar_csr_cusparse,4096,8,uniform,random,8,4,2.24784,2.60173,2.26610,2.67620,238.83859,1,0
slot_grouped_cublas,4096,8,uniform,random,8,4,3.97773,4.81040,3.98580,4.81860,134.96924,8,0
row_owned_hybrid,4096,8,uniform,random,16,4,0.65360,1.02189,0.65960,1.02870,1642.81190,1,0
row_owned_scalar,4096,8,uniform,random,16,4,1.72925,2.02477,1.75400,2.02970,620.92990,1,0
scalar_csr_cusparse,4096,8,uniform,random,16,4,3.61645,3.98458,3.64340,3.99080,296.90510,1,0
slot_grouped_cublas,4096,8,uniform,random,16,4,4.13200,4.64550,4.16910,4.67980,259.86008,8,0
row_owned_hybrid,4096,8,uniform,random,32,4,0.84141,1.04931,0.84930,1.05970,2552.25005,1,0
row_owned_scalar,4096,8,uniform,random,32,4,3.58714,3.92230,3.60930,3.95730,598.66245,1,0
scalar_csr_cusparse,4096,8,uniform,random,32,4,7.49350,7.94787,7.51950,7.96770,286.57937,1,0
slot_grouped_cublas,4096,8,uniform,random,32,4,4.69030,5.08368,4.75220,5.10350,457.85598,8,0
row_owned_hybrid,4096,8,uniform,random,64,4,1.35075,1.74077,1.36720,1.74740,3179.68606,1,0
row_owned_scalar,4096,8,uniform,random,64,4,7.50211,7.81523,7.51810,7.99720,572.50110,1,0
scalar_csr_cusparse,4096,8,uniform,random,64,4,14.20566,15.66195,14.22320,15.69790,302.34190,1,0
slot_grouped_cublas,4096,8,uniform,random,64,4,5.43174,6.13680,5.58940,6.33780,790.71606,8,0
row_owned_hybrid,4096,16,uniform,random,8,4,1.70010,2.06317,1.73230,2.06970,631.57717,1,0
row_owned_scalar,4096,16,uniform,random,8,4,1.69226,2.00736,1.81720,2.01410,634.50320,1,0
scalar_csr_cusparse,4096,16,uniform,random,8,4,3.88397,4.18544,3.96940,4.19400,276.45485,1,0
slot_grouped_cublas,4096,16,uniform,random,8,4,8.27354,8.49414,8.28780,8.50960,129.78028,16,0
row_owned_hybrid,4096,16,uniform,random,16,4,1.26595,1.61142,1.27290,1.65440,1696.33893,1,0
row_owned_scalar,4096,16,uniform,random,16,4,3.35648,3.55286,3.47420,3.56380,639.80233,1,0
scalar_csr_cusparse,4096,16,uniform,random,16,4,6.22851,7.21613,6.24740,7.24060,344.78278,1,0
slot_grouped_cublas,4096,16,uniform,random,16,4,8.25347,9.09837,8.27840,9.46280,260.19154,16,0
row_owned_hybrid,4096,16,uniform,random,32,4,1.60490,1.93539,1.74220,1.94210,2676.16558,1,0
row_owned_scalar,4096,16,uniform,random,32,4,7.19658,7.49667,7.24700,7.51660,596.80704,1,0
scalar_csr_cusparse,4096,16,uniform,random,32,4,13.16070,13.49386,13.17930,13.51290,326.34785,1,0
slot_grouped_cublas,4096,16,uniform,random,32,4,9.49920,9.74314,9.60490,9.95120,452.13990,16,0
row_owned_hybrid,4096,16,uniform,random,64,4,2.79440,2.89642,2.88060,2.94440,3073.98177,1,0
row_owned_scalar,4096,16,uniform,random,64,4,14.34704,14.82250,14.55210,14.85010,598.72521,1,0
scalar_csr_cusparse,4096,16,uniform,random,64,4,26.78973,28.00768,26.88520,28.03840,320.64284,1,0
slot_grouped_cublas,4096,16,uniform,random,64,4,11.21299,12.27408,11.29310,12.59570,766.06982,16,0
row_owned_hybrid,4096,2,low,local,8,4,0.23622,0.50749,0.24130,0.51240,565.87376,1,0
row_owned_scalar,4096,2,low,local,8,4,0.23565,0.64867,0.24050,0.65490,567.25691,1,0
scalar_csr_cusparse,4096,2,low,local,8,4,0.47440,0.88419,0.47930,0.89040,281.77267,1,0
slot_grouped_cublas,4096,2,low,local,8,4,0.92726,1.16947,0.93270,1.23810,144.15847,2,0
row_owned_hybrid,4096,2,low,local,16,4,0.23987,0.58826,0.24590,0.59300,1114.53578,1,0
row_owned_scalar,4096,2,low,local,16,4,0.47219,0.68320,0.47760,0.69360,566.18055,1,0
scalar_csr_cusparse,4096,2,low,local,16,4,0.79238,1.07728,0.83070,1.12480,337.39438,1,0
slot_grouped_cublas,4096,2,low,local,16,4,0.93744,1.46688,0.94310,1.47520,285.18724,2,0
row_owned_hybrid,4096,2,low,local,32,4,0.26458,0.65949,0.26980,0.67440,2020.93865,1,0
row_owned_scalar,4096,2,low,local,32,4,0.92826,1.28032,0.93360,1.28650,576.01767,1,0
scalar_csr_cusparse,4096,2,low,local,32,4,1.51514,1.82944,1.63220,1.83600,352.90023,1,0
slot_grouped_cublas,4096,2,low,local,32,4,0.99597,1.29139,1.00150,1.34290,536.85645,2,0
row_owned_hybrid,4096,2,low,local,64,4,0.40026,0.62755,0.40550,0.63480,2671.74923,1,0
row_owned_scalar,4096,2,low,local,64,4,1.88611,2.19562,2.07120,2.35130,566.97783,1,0
scalar_csr_cusparse,4096,2,low,local,64,4,3.26688,3.54432,3.28000,3.55060,327.34097,1,0
slot_grouped_cublas,4096,2,low,local,64,4,1.19206,1.56336,1.19870,1.57030,897.08576,2,0
row_owned_hybrid,4096,4,low,local,8,4,0.50653,0.72384,0.51180,0.72920,528.14857,1,0
row_owned_scalar,4096,4,low,local,8,4,0.50771,0.53162,0.51480,0.78090,526.91692,1,0
scalar_csr_cusparse,4096,4,low,local,8,4,0.97677,1.27808,0.98350,1.28630,273.88494,1,0
slot_grouped_cublas,4096,4,low,local,8,4,1.88134,2.32454,1.92440,2.35270,142.19731,4,0
row_owned_hybrid,4096,4,low,local,16,4,0.39802,0.57283,0.40330,0.57760,1344.27784,1,0
row_owned_scalar,4096,4,low,local,16,4,0.93382,1.24499,0.93950,1.25110,572.96032,1,0
scalar_csr_cusparse,4096,4,low,local,16,4,1.56835,1.96112,1.59400,1.96790,341.15052,1,0
slot_grouped_cublas,4096,4,low,local,16,4,1.92682,2.25491,2.05390,2.26260,277.68303,4,0
row_owned_hybrid,4096,4,low,local,32,4,0.45078,0.87443,0.45590,0.88180,2373.83802,1,0
row_owned_scalar,4096,4,low,local,32,4,1.80586,2.17408,1.81160,2.17970,592.56563,1,0
scalar_csr_cusparse,4096,4,low,local,32,4,3.13626,3.71558,3.35830,3.72220,341.19925,1,0
slot_grouped_cublas,4096,4,low,local,32,4,2.29370,2.58813,2.30720,2.60500,466.53446,4,0
row_owned_hybrid,4096,4,low,local,64,4,0.68710,0.96544,0.69370,0.97100,3114.77800,1,0
row_owned_scalar,4096,4,low,local,64,4,3.79475,4.26205,3.89870,4.27030,563.98322,1,0
scalar_csr_cusparse,4096,4,low,local,64,4,6.75690,7.06205,6.79780,7.23380,316.73958,1,0
slot_grouped_cublas,4096,4,low,local,64,4,2.74778,3.07050,2.75430,3.09590,778.87585,4,0
row_owned_hybrid,4096,8,low,local,8,4,0.99469,1.36986,1.00590,1.37600,537.06860,1,0
row_owned_scalar,4096,8,low,local,8,4,0.99258,1.28170,0.99830,1.28750,538.21136,1,0
scalar_csr_cusparse,4096,8,low,local,8,4,2.06496,2.49341,2.18310,2.51730,258.70510,1,0
slot_grouped_cublas,4096,8,low,local,8,4,4.02483,4.48326,4.12310,4.50580,132.72994,8,0
row_owned_hybrid,4096,8,low,local,16,4,0.71530,0.92589,0.72100,1.05620,1493.69129,1,0
row_owned_scalar,4096,8,low,local,16,4,1.78474,2.08890,1.91050,2.09580,598.64951,1,0
scalar_csr_cusparse,4096,8,low,local,16,4,3.42042,3.76790,3.47680,3.77510,312.36882,1,0
slot_grouped_cublas,4096,8,low,local,16,4,4.20317,4.38765,4.21750,4.52440,254.19669,8,0
row_owned_hybrid,4096,8,low,local,32,4,0.81834,1.12413,0.82370,1.13020,2611.22900,1,0
row_owned_scalar,4096,8,low,local,32,4,3.65046,3.95373,3.77720,3.96010,585.36742,1,0
scalar_csr_cusparse,4096,8,low,local,32,4,6.95030,7.20451,6.99230,7.40110,307.44881,1,0
slot_grouped_cublas,4096,8,low,local,32,4,4.58214,5.11542,4.64440,5.12680,466.34563,8,0
row_owned_hybrid,4096,8,low,local,64,4,1.25981,1.55933,1.26530,1.73490,3392.36267,1,0
row_owned_scalar,4096,8,low,local,64,4,7.25942,7.80317,7.31870,7.92870,588.71411,1,0
scalar_csr_cusparse,4096,8,low,local,64,4,13.71731,14.45939,13.85140,14.47620,311.55707,1,0
slot_grouped_cublas,4096,8,low,local,64,4,5.63066,6.20832,5.71250,6.21620,759.01025,8,0
row_owned_hybrid,4096,16,low,local,8,4,1.93603,2.43811,1.95630,2.44730,552.77101,1,0
row_owned_scalar,4096,16,low,local,8,4,1.94896,2.28432,2.12830,2.32360,549.10436,1,0
scalar_csr_cusparse,4096,16,low,local,8,4,3.70694,3.99898,3.77290,4.00540,288.69667,1,0
slot_grouped_cublas,4096,16,low,local,8,4,8.13066,8.59872,8.22950,8.63820,131.62313,16,0
row_owned_hybrid,4096,16,low,local,16,4,1.33082,1.65878,1.34130,1.66570,1608.31005,1,0
row_owned_scalar,4096,16,low,local,16,4,3.69251,4.10976,3.75850,4.11670,579.65005,1,0
scalar_csr_cusparse,4096,16,low,local,16,4,6.31706,6.67715,6.32470,6.69460,338.82314,1,0
slot_grouped_cublas,4096,16,low,local,16,4,8.40678,8.61837,8.41970,8.63270,254.59971,16,0
row_owned_hybrid,4096,16,low,local,32,4,1.54541,1.97347,1.56900,1.98080,2769.96726,1,0
row_owned_scalar,4096,16,low,local,32,4,7.08422,7.41021,7.12610,7.47600,604.26230,1,0
scalar_csr_cusparse,4096,16,low,local,32,4,12.47488,12.89542,12.64880,13.02030,343.14795,1,0
slot_grouped_cublas,4096,16,low,local,32,4,9.20470,9.78246,9.32820,9.79730,465.05889,16,0
row_owned_hybrid,4096,16,low,local,64,4,2.55539,2.88614,2.56170,2.89310,3350.35060,1,0
row_owned_scalar,4096,16,low,local,64,4,14.31117,14.75274,14.34290,14.85440,598.23624,1,0
scalar_csr_cusparse,4096,16,low,local,64,4,25.23923,25.68906,25.25680,25.70720,339.21236,1,0
slot_grouped_cublas,4096,16,low,local,64,4,11.69718,11.91424,11.73180,11.99140,731.92484,16,0
row_owned_hybrid,4096,2,low,random,8,4,0.23373,0.27136,0.23840,0.59710,571.25519,1,0
row_owned_scalar,4096,2,low,random,8,4,0.23408,0.45110,0.23970,0.45790,570.39617,1,0
scalar_csr_cusparse,4096,2,low,random,8,4,0.47328,0.97107,0.47940,0.97610,282.11277,1,0
slot_grouped_cublas,4096,2,low,random,8,4,0.92454,1.12899,0.93360,1.18390,144.41534,2,0
row_owned_hybrid,4096,2,low,random,16,4,0.21117,0.78714,0.21630,0.79200,1264.56975,1,0
row_owned_scalar,4096,2,low,random,16,4,0.47440,0.77491,0.47970,0.78270,562.89347,1,0
scalar_csr_cusparse,4096,2,low,random,16,4,0.76547,1.21750,0.77230,1.24780,348.85231,1,0
slot_grouped_cublas,4096,2,low,random,16,4,0.92592,1.20157,0.93230,1.20900,288.40145,2,0
row_owned_hybrid,4096,2,low,random,32,4,0.25232,0.30067,0.25700,0.31590,2116.65093,1,0
row_owned_scalar,4096,2,low,random,32,4,0.92742,1.25402,0.93450,1.26110,575.86750,1,0
scalar_csr_cusparse,4096,2,low,random,32,4,1.51514,1.94742,1.53970,1.95390,352.49202,1,0
slot_grouped_cublas,4096,2,low,random,32,4,0.99453,1.53165,1.00410,1.53770,537.01188,2,0
row_owned_hybrid,4096,2,low,random,64,4,0.39987,0.77037,0.40500,0.79420,2671.22148,1,0
row_owned_scalar,4096,2,low,random,64,4,1.86883,2.16080,1.97140,2.17810,571.55843,1,0
scalar_csr_cusparse,4096,2,low,random,64,4,3.26566,3.68778,3.28860,3.69480,327.08406,1,0
slot_grouped_cublas,4096,2,low,random,64,4,1.18506,1.46752,1.19710,1.50590,901.34704,2,0
row_owned_hybrid,4096,4,low,random,8,4,0.50893,0.81942,0.51380,0.88820,523.84105,1,0
row_owned_scalar,4096,4,low,random,8,4,0.50819,0.72755,0.51340,0.74080,524.59971,1,0
scalar_csr_cusparse,4096,4,low,random,8,4,0.97674,1.23533,0.98530,1.27700,272.94722,1,0
slot_grouped_cublas,4096,4,low,random,8,4,1.91926,2.33862,2.00950,2.34670,138.90605,4,0
row_owned_hybrid,4096,4,low,random,16,4,0.38198,0.68675,0.38680,0.69160,1395.85626,1,0
row_owned_scalar,4096,4,low,random,16,4,0.93690,1.30074,0.94250,1.30550,569.10771,1,0
scalar_csr_cusparse,4096,4,low,random,16,4,1.56173,2.07101,1.57750,2.08750,341.41333,1,0
slot_grouped_cublas,4096,4,low,random,16,4,2.03725,2.50890,2.04490,2.53250,261.72306,4,0
row_owned_hybrid,4096,4,low,random,32,4,0.44890,0.86461,0.45420,0.87230,2375.58260,1,0
row_owned_scalar,4096,4,low,random,32,4,1.81283,2.13475,1.94600,2.14190,588.24508,1,0
scalar_csr_cusparse,4096,4,low,random,32,4,3.32240,3.64621,3.43750,3.65700,320.96962,1,0
slot_grouped_cublas,4096,4,low,random,32,4,2.08829,2.57830,2.21130,2.59260,510.65249,4,0
row_owned_hybrid,4096,4,low,random,64,4,0.72314,1.00685,0.72830,1.01290,2949.34699,1,0
row_owned_scalar,4096,4,low,random,64,4,3.82733,4.14662,3.83880,4.15390,557.25013,1,0
scalar_csr_cusparse,4096,4,low,random,64,4,6.78189,7.07888,6.84610,7.09500,314.48160,1,0
slot_grouped_cublas,4096,4,low,random,64,4,2.56557,3.09850,2.71540,3.11360,831.30871,4,0
row_owned_hybrid,4096,8,low,random,8,4,1.00182,1.36592,1.01280,1.37250,533.55581,1,0
row_owned_scalar,4096,8,low,random,8,4,0.99958,1.28714,1.00570,1.29870,534.75147,1,0
scalar_csr_cusparse,4096,8,low,random,8,4,2.07158,2.61898,2.09000,2.63190,258.02913,1,0
slot_grouped_cublas,4096,8,low,random,8,4,4.00525,4.45750,4.19230,4.46970,133.45716,8,0
row_owned_hybrid,4096,8,low,random,16,4,0.71501,0.99606,0.72000,1.00190,1495.16931,1,0
row_owned_scalar,4096,8,low,random,16,4,1.81283,2.19347,1.84490,2.20020,589.71711,1,0
scalar_csr_cusparse,4096,8,low,random,16,4,3.45219,3.75491,3.52360,3.76820,309.67514,1,0
slot_grouped_cublas,4096,8,low,random,16,4,4.32077,4.58147,4.32770,4.59970,247.42316,8,0
row_owned_hybrid,4096,8,low,random,32,4,0.83478,1.13853,0.84120,1.16110,2561.28073,1,0
row_owned_scalar,4096,8,low,random,32,4,3.67779,4.03942,3.73230,4.04640,581.35861,1,0
scalar_csr_cusparse,4096,8,low,random,32,4,6.98336,7.22893,7.00320,7.36320,306.17298,1,0
slot_grouped_cublas,4096,8,low,random,32,4,4.52134,4.90867,4.59840,4.92450,472.89390,8,0
row_owned_hybrid,4096,8,low,random,64,4,1.37146,1.71901,1.37780,1.81340,3118.02355,1,0
row_owned_scalar,4096,8,low,random,64,4,7.47437,7.76048,7.53980,7.86770,572.11956,1,0
scalar_csr_cusparse,4096,8,low,random,64,4,14.07450,14.59168,14.09540,14.61030,303.82844,1,0
slot_grouped_cublas,4096,8,low,random,64,4,5.48666,5.79667,5.62940,5.80820,779.38767,8,0
row_owned_hybrid,4096,16,low,random,8,4,1.94854,2.51741,2.07820,2.54450,549.64303,1,0
row_owned_scalar,4096,16,low,random,8,4,1.95334,2.32378,1.97100,2.33010,548.29239,1,0
scalar_csr_cusparse,4096,16,low,random,8,4,3.69734,3.96771,3.73420,3.97490,289.66838,1,0
slot_grouped_cublas,4096,16,low,random,8,4,8.36006,8.69875,8.37990,8.71200,128.10951,16,0
row_owned_hybrid,4096,16,low,random,16,4,1.39504,1.67184,1.40600,1.87190,1535.44504,1,0
row_owned_scalar,4096,16,low,random,16,4,3.71517,4.18762,3.72870,4.19740,576.55732,1,0
scalar_csr_cusparse,4096,16,low,random,16,4,6.26512,6.60336,6.30820,6.61940,341.89406,1,0
slot_grouped_cublas,4096,16,low,random,16,4,8.77728,9.29978,8.80860,9.32910,244.03999,16,0
row_owned_hybrid,4096,16,low,random,32,4,1.60266,1.92931,1.81930,1.93530,2673.07181,1,0
row_owned_scalar,4096,16,low,random,32,4,7.56115,7.83501,7.61250,7.86220,566.58226,1,0
scalar_csr_cusparse,4096,16,low,random,32,4,13.03315,13.72835,13.17780,13.75850,328.70135,1,0
slot_grouped_cublas,4096,16,low,random,32,4,9.28950,9.64970,9.46620,9.68580,461.16720,16,0
row_owned_hybrid,4096,16,low,random,64,4,2.88698,3.32426,2.93950,3.33090,2967.82141,1,0
row_owned_scalar,4096,16,low,random,64,4,15.16662,15.73619,15.22530,15.76280,564.92659,1,0
scalar_csr_cusparse,4096,16,low,random,64,4,26.18742,26.59398,26.25250,26.61290,327.18107,1,0
slot_grouped_cublas,4096,16,low,random,64,4,11.68886,11.92563,11.82670,12.19550,733.00788,16,0
row_owned_hybrid,4096,2,high,local,8,4,0.37328,0.62122,0.37900,0.64590,467.89406,1,0
