method,block_rows,degree,distribution,locality,rhs,seed,gpu_median_ms,gpu_p95_ms,hot_median_ms,hot_p95_ms,useful_gflops,launches,workspace_bytes
row_owned_scalar,4096,2,uniform,random,8,2,0.25222,0.44096,0.25700,0.44610,532.13702,1,0
scalar_csr_cusparse,4096,2,uniform,random,8,2,0.48211,0.49270,0.48780,0.59200,278.39533,1,0
slot_grouped_cublas,4096,2,uniform,random,8,2,0.94861,1.19078,0.97160,1.21950,141.48914,2,0
row_owned_hybrid,4096,2,uniform,random,16,2,0.19309,0.21674,0.19780,0.33740,1390.22344,1,0
row_owned_scalar,4096,2,uniform,random,16,2,0.49814,0.50282,0.50350,0.62640,538.87120,1,0
scalar_csr_cusparse,4096,2,uniform,random,16,2,0.77798,0.98349,0.79180,0.99540,345.03981,1,0
slot_grouped_cublas,4096,2,uniform,random,16,2,0.93133,1.11072,0.94940,1.12640,288.22870,2,0
row_owned_hybrid,4096,2,uniform,random,32,2,0.25622,0.44835,0.26100,0.45300,2095.31854,1,0
row_owned_scalar,4096,2,uniform,random,32,2,0.98880,1.18320,0.99380,1.20770,542.95198,1,0
scalar_csr_cusparse,4096,2,uniform,random,32,2,1.54358,1.72150,1.55640,1.74540,347.80803,1,0
slot_grouped_cublas,4096,2,uniform,random,32,2,1.00605,1.20867,1.01540,1.22190,533.64346,2,0
row_owned_hybrid,4096,2,uniform,random,64,2,0.39094,0.59728,0.39990,0.62750,2746.53611,1,0
row_owned_scalar,4096,2,uniform,random,64,2,1.97536,2.19008,2.00340,2.20090,543.56766,1,0
scalar_csr_cusparse,4096,2,uniform,random,64,2,3.15254,3.49782,3.20750,3.52230,340.59535,1,0
slot_grouped_cublas,4096,2,uniform,random,64,2,1.15866,1.34435,1.17100,1.35730,926.71321,2,0
row_owned_hybrid,4096,4,uniform,random,8,2,0.45882,0.66986,0.48110,0.69460,585.06125,1,0
row_owned_scalar,4096,4,uniform,random,8,2,0.45987,0.66864,0.48250,0.69600,583.71776,1,0
scalar_csr_cusparse,4096,4,uniform,random,8,2,0.97786,1.15347,0.98360,1.15880,274.51431,1,0
slot_grouped_cublas,4096,4,uniform,random,8,2,1.93952,2.11619,1.96530,2.14060,138.40304,4,0
row_owned_hybrid,4096,4,uniform,random,16,2,0.34413,0.53728,0.34890,0.54220,1560.09070,1,0
row_owned_scalar,4096,4,uniform,random,16,2,0.90778,1.09421,0.91310,1.09930,591.41342,1,0
scalar_csr_cusparse,4096,4,uniform,random,16,2,1.58240,1.77277,1.60590,1.82290,339.27637,1,0
slot_grouped_cublas,4096,4,uniform,random,16,2,1.88643,2.26480,1.89490,2.27070,284.59594,4,0
row_owned_hybrid,4096,4,uniform,random,32,2,0.45312,0.66854,0.45810,0.67370,2369.66331,1,0
row_owned_scalar,4096,4,uniform,random,32,2,1.81850,2.29632,1.83100,2.30960,590.45598,1,0
scalar_csr_cusparse,4096,4,uniform,random,32,2,3.15837,3.78550,3.21700,3.79270,339.96728,1,0
slot_grouped_cublas,4096,4,uniform,random,32,2,2.17107,2.42419,2.19610,2.43710,494.56758,4,0
row_owned_hybrid,4096,4,uniform,random,64,2,0.70995,0.92000,0.71560,0.92500,3024.82937,1,0
row_owned_scalar,4096,4,uniform,random,64,2,3.62202,3.85840,3.74890,3.98990,592.89735,1,0
scalar_csr_cusparse,4096,4,uniform,random,64,2,6.49037,6.54794,6.50700,6.56780,330.87241,1,0
slot_grouped_cublas,4096,4,uniform,random,64,2,2.59290,2.98858,2.63630,3.00610,828.21820,4,0
row_owned_hybrid,4096,8,uniform,random,8,2,0.86650,1.07507,0.89380,1.10010,619.58843,1,0
row_owned_scalar,4096,8,uniform,random,8,2,0.86765,1.09754,0.87560,1.11320,618.76580,1,0
scalar_csr_cusparse,4096,8,uniform,random,8,2,2.26746,2.43354,2.29550,2.46130,236.77236,1,0
slot_grouped_cublas,4096,8,uniform,random,8,2,3.87462,4.06342,3.90400,4.07710,138.56078,8,0
row_owned_hybrid,4096,8,uniform,random,16,2,0.65110,0.86605,0.67400,0.89240,1649.10962,1,0
row_owned_scalar,4096,8,uniform,random,16,2,1.81603,2.07920,1.83690,2.10090,591.25709,1,0
scalar_csr_cusparse,4096,8,uniform,random,16,2,3.43472,4.06608,3.54070,4.08520,312.61407,1,0
slot_grouped_cublas,4096,8,uniform,random,16,2,4.04598,4.12742,4.05220,4.15440,265.38461,8,0
row_owned_hybrid,4096,8,uniform,random,32,2,0.84035,1.04618,0.84580,1.05910,2555.45730,1,0
row_owned_scalar,4096,8,uniform,random,32,2,3.41667,3.61133,3.42710,3.62850,628.53082,1,0
scalar_csr_cusparse,4096,8,uniform,random,32,2,7.03328,7.43872,7.04560,7.44570,305.33175,1,0
slot_grouped_cublas,4096,8,uniform,random,32,2,4.44275,4.86237,4.46800,4.89200,483.36790,8,0
row_owned_hybrid,4096,8,uniform,random,64,2,1.35098,1.56630,1.35730,1.57980,3179.15887,1,0
row_owned_scalar,4096,8,uniform,random,64,2,7.00835,7.21085,7.03370,7.23650,612.83557,1,0
scalar_csr_cusparse,4096,8,uniform,random,64,2,14.17782,14.67885,14.21390,14.72020,302.93558,1,0
slot_grouped_cublas,4096,8,uniform,random,64,2,5.40806,5.91286,5.43810,5.94020,794.17836,8,0
row_owned_hybrid,4096,16,uniform,random,8,2,1.68842,1.91590,1.69410,1.93640,635.94625,1,0
row_owned_scalar,4096,16,uniform,random,8,2,1.69075,1.90189,1.69750,1.91320,635.06759,1,0
scalar_csr_cusparse,4096,16,uniform,random,8,2,3.85363,3.89574,3.86100,3.93070,278.63113,1,0
slot_grouped_cublas,4096,16,uniform,random,8,2,7.82317,8.28064,7.83720,8.31960,137.25154,16,0
row_owned_hybrid,4096,16,uniform,random,16,2,1.27018,1.47382,1.27820,1.48430,1690.69763,1,0
row_owned_scalar,4096,16,uniform,random,16,2,3.33802,3.54784,3.35210,3.56450,643.34132,1,0
scalar_csr_cusparse,4096,16,uniform,random,16,2,6.23421,6.54330,6.25270,6.55750,344.46775,1,0
slot_grouped_cublas,4096,16,uniform,random,16,2,7.87418,8.02707,7.88900,8.03930,272.72487,16,0
row_owned_hybrid,4096,16,uniform,random,32,2,1.60534,1.83206,1.61270,1.84560,2675.41857,1,0
row_owned_scalar,4096,16,uniform,random,32,2,6.84250,7.05840,6.85460,7.06440,627.69015,1,0
scalar_csr_cusparse,4096,16,uniform,random,32,2,12.43830,12.83725,12.45100,12.85380,345.30168,1,0
slot_grouped_cublas,4096,16,uniform,random,32,2,9.03885,9.86438,9.05120,9.89310,475.16756,16,0
row_owned_hybrid,4096,16,uniform,random,64,2,2.59539,2.97830,2.61140,2.98710,3309.68679,1,0
row_owned_scalar,4096,16,uniform,random,64,2,13.59962,14.74611,13.61660,14.77340,631.63067,1,0
scalar_csr_cusparse,4096,16,uniform,random,64,2,24.81504,25.44330,24.84940,25.49050,346.15839,1,0
slot_grouped_cublas,4096,16,uniform,random,64,2,10.77840,11.19062,10.79690,11.20520,796.95820,16,0
row_owned_hybrid,4096,2,low,local,8,2,0.23766,0.43078,0.24250,0.43590,567.21045,1,0
row_owned_scalar,4096,2,low,local,8,2,0.23728,0.26042,0.24370,0.29100,568.12840,1,0
scalar_csr_cusparse,4096,2,low,local,8,2,0.47642,0.65062,0.48120,0.65700,282.95755,1,0
slot_grouped_cublas,4096,2,low,local,8,2,0.92688,1.12026,0.93250,1.13130,145.44008,2,0
row_owned_hybrid,4096,2,low,local,16,2,0.24090,0.24192,0.24610,0.37330,1119.20084,1,0
row_owned_scalar,4096,2,low,local,16,2,0.47706,0.69958,0.48180,0.70620,565.15589,1,0
scalar_csr_cusparse,4096,2,low,local,16,2,0.77040,0.98278,0.77630,0.99150,349.96237,1,0
slot_grouped_cublas,4096,2,low,local,16,2,0.93104,1.24240,0.93790,1.25010,289.58048,2,0
row_owned_hybrid,4096,2,low,local,32,2,0.27210,0.47939,0.27770,0.49850,1981.73439,1,0
row_owned_scalar,4096,2,low,local,32,2,0.93664,1.15920,0.94240,1.30220,575.69824,1,0
scalar_csr_cusparse,4096,2,low,local,32,2,1.52928,1.74000,1.53520,1.74720,352.59863,1,0
slot_grouped_cublas,4096,2,low,local,32,2,0.99606,1.19363,1.00090,1.20030,541.35278,2,0
row_owned_hybrid,4096,2,low,local,64,2,0.40346,0.58816,0.40830,0.60150,2673.01521,1,0
row_owned_scalar,4096,2,low,local,64,2,1.88621,2.35213,1.89870,2.36570,571.75243,1,0
scalar_csr_cusparse,4096,2,low,local,64,2,3.09427,3.31389,3.10750,3.32700,348.52918,1,0
slot_grouped_cublas,4096,2,low,local,64,2,1.21120,1.41075,1.22010,1.42190,890.39303,2,0
row_owned_hybrid,4096,4,low,local,8,2,0.51229,0.71466,0.51890,0.72620,526.64979,1,0
row_owned_scalar,4096,4,low,local,8,2,0.54403,0.78470,0.55690,0.80130,495.92003,1,0
scalar_csr_cusparse,4096,4,low,local,8,2,0.99872,1.21846,1.02150,1.23190,270.14214,1,0
slot_grouped_cublas,4096,4,low,local,8,2,1.95782,2.47485,1.98250,2.50180,137.80419,4,0
row_owned_hybrid,4096,4,low,local,16,2,0.41232,0.59056,0.42620,0.79020,1308.67462,1,0
row_owned_scalar,4096,4,low,local,16,2,0.98512,1.18986,0.99630,1.19640,547.74312,1,0
scalar_csr_cusparse,4096,4,low,local,16,2,1.59389,1.95894,1.60620,1.96570,338.53865,1,0
slot_grouped_cublas,4096,4,low,local,16,2,1.92970,2.22960,1.93530,2.24490,279.62576,4,0
row_owned_hybrid,4096,4,low,local,32,2,0.44925,0.63155,0.45410,0.63760,2402.20422,1,0
row_owned_scalar,4096,4,low,local,32,2,1.81773,2.02115,1.83000,2.03600,593.70015,1,0
scalar_csr_cusparse,4096,4,low,local,32,2,3.17658,3.47491,3.20490,3.50520,339.73229,1,0
slot_grouped_cublas,4096,4,low,local,32,2,2.11997,2.50266,2.14370,2.53840,509.05742,4,0
row_owned_hybrid,4096,4,low,local,64,2,0.68822,0.87558,0.69320,0.90100,3136.14573,1,0
row_owned_scalar,4096,4,low,local,64,2,3.65210,3.83898,3.71000,3.87160,590.99509,1,0
scalar_csr_cusparse,4096,4,low,local,64,2,6.54086,7.05840,6.56200,7.07930,329.98253,1,0
slot_grouped_cublas,4096,4,low,local,64,2,2.64365,3.06605,2.65990,3.08460,816.43656,4,0
row_owned_hybrid,4096,8,low,local,8,2,1.00147,1.21165,1.00750,1.21680,539.31391,1,0
row_owned_scalar,4096,8,low,local,8,2,1.00182,1.20666,1.00680,1.21500,539.12440,1,0
scalar_csr_cusparse,4096,8,low,local,8,2,2.08797,2.30131,2.10010,2.69150,258.67626,1,0
slot_grouped_cublas,4096,8,low,local,8,2,4.00109,4.21107,4.00760,4.22290,134.99022,8,0
row_owned_hybrid,4096,8,low,local,16,2,0.71552,0.90938,0.72090,0.91450,1509.69297,1,0
row_owned_scalar,4096,8,low,local,16,2,1.90259,2.14963,1.92490,2.26530,567.75997,1,0
scalar_csr_cusparse,4096,8,low,local,16,2,3.29818,3.64160,3.31920,3.64800,327.51907,1,0
slot_grouped_cublas,4096,8,low,local,16,2,3.95827,4.14115,3.99260,4.15580,272.90079,8,0
row_owned_hybrid,4096,8,low,local,32,2,0.81939,1.01885,0.82450,1.03920,2636.62696,1,0
row_owned_scalar,4096,8,low,local,32,2,3.44925,3.65437,3.46100,3.66070,626.34843,1,0
scalar_csr_cusparse,4096,8,low,local,32,2,6.75254,7.09949,6.76850,7.11560,319.94329,1,0
slot_grouped_cublas,4096,8,low,local,32,2,4.45181,4.50080,4.45850,4.52700,485.29297,8,0
row_owned_hybrid,4096,8,low,local,64,2,1.26224,1.46182,1.26760,1.48170,3423.16994,1,0
row_owned_scalar,4096,8,low,local,64,2,7.12294,7.14134,7.14990,7.17030,606.61186,1,0
scalar_csr_cusparse,4096,8,low,local,64,2,13.50230,13.65206,13.52000,13.68860,320.00925,1,0
slot_grouped_cublas,4096,8,low,local,64,2,5.51590,5.96784,5.53680,5.97980,783.34617,8,0
row_owned_hybrid,4096,16,low,local,8,2,1.94294,2.16262,1.95570,2.18840,556.02746,1,0
row_owned_scalar,4096,16,low,local,8,2,1.96134,2.17437,1.98900,2.19430,550.81120,1,0
scalar_csr_cusparse,4096,16,low,local,8,2,3.72653,4.19590,3.73240,4.23200,289.90263,1,0
slot_grouped_cublas,4096,16,low,local,8,2,7.89866,7.94493,7.90990,7.96740,136.77393,16,0
row_owned_hybrid,4096,16,low,local,16,2,1.34746,1.53661,1.35670,1.54270,1603.51100,1,0
row_owned_scalar,4096,16,low,local,16,2,3.69149,4.01690,3.71120,4.17310,585.30881,1,0
scalar_csr_cusparse,4096,16,low,local,16,2,6.09126,6.24141,6.10830,6.25210,354.71465,1,0
slot_grouped_cublas,4096,16,low,local,16,2,8.14653,8.51024,8.15780,8.52490,265.22470,16,0
row_owned_hybrid,4096,16,low,local,32,2,1.54851,1.76406,1.55430,1.77860,2790.62804,1,0
row_owned_scalar,4096,16,low,local,32,2,6.86915,7.06326,6.88610,7.06950,629.09089,1,0
scalar_csr_cusparse,4096,16,low,local,32,2,12.19030,12.77942,12.21860,12.79860,354.48837,1,0
slot_grouped_cublas,4096,16,low,local,32,2,8.97082,9.54941,8.98730,9.56900,481.70881,16,0
row_owned_hybrid,4096,16,low,local,64,2,2.38835,2.66016,2.40030,2.70890,3618.66350,1,0
row_owned_scalar,4096,16,low,local,64,2,13.72714,13.88966,13.74870,13.90600,629.60272,1,0
scalar_csr_cusparse,4096,16,low,local,64,2,24.27738,25.15690,24.30530,25.18080,355.99572,1,0
slot_grouped_cublas,4096,16,low,local,64,2,11.19491,11.97213,11.20870,12.01020,772.01518,16,0
row_owned_hybrid,4096,2,low,random,8,2,0.23590,0.43555,0.24060,0.44660,573.13946,1,0
row_owned_scalar,4096,2,low,random,8,2,0.23597,0.23824,0.24120,0.24340,572.98401,1,0
scalar_csr_cusparse,4096,2,low,random,8,2,0.48931,0.67123,0.49400,0.68080,276.31836,1,0
slot_grouped_cublas,4096,2,low,random,8,2,0.93062,1.09056,0.93710,1.09560,145.28519,2,0
row_owned_hybrid,4096,2,low,random,16,2,0.21155,0.22733,0.21680,0.33260,1278.22844,1,0
row_owned_scalar,4096,2,low,random,16,2,0.47949,0.68131,0.48460,0.69300,563.95944,1,0
scalar_csr_cusparse,4096,2,low,random,16,2,0.77146,0.96778,0.77680,0.97990,350.52132,1,0
slot_grouped_cublas,4096,2,low,random,16,2,0.93050,1.13610,0.93580,1.14720,290.61037,2,0
row_owned_hybrid,4096,2,low,random,32,2,0.25478,0.43357,0.25980,0.43820,2122.67480,1,0
row_owned_scalar,4096,2,low,random,32,2,0.93955,1.17712,0.94550,1.18950,575.61854,1,0
scalar_csr_cusparse,4096,2,low,random,32,2,1.53389,1.75110,1.54600,1.76500,352.58347,1,0
slot_grouped_cublas,4096,2,low,random,32,2,1.05405,1.24563,1.08030,1.25360,513.09199,2,0
row_owned_hybrid,4096,2,low,random,64,2,0.40387,0.58816,0.40950,0.59280,2678.19277,1,0
row_owned_scalar,4096,2,low,random,64,2,1.88509,2.08653,1.89060,2.09200,573.79132,1,0
scalar_csr_cusparse,4096,2,low,random,64,2,3.10608,3.47072,3.11920,3.48510,348.23542,1,0
slot_grouped_cublas,4096,2,low,random,64,2,1.18490,1.40512,1.19030,1.41940,912.86249,2,0
row_owned_hybrid,4096,4,low,random,8,2,0.51616,0.73101,0.52110,0.76370,523.23669,1,0
row_owned_scalar,4096,4,low,random,8,2,0.51619,0.72074,0.52100,0.73270,523.20425,1,0
scalar_csr_cusparse,4096,4,low,random,8,2,0.99830,1.17395,1.01130,1.19000,270.53268,1,0
slot_grouped_cublas,4096,4,low,random,8,2,1.90605,2.17683,1.91890,2.18320,141.69310,4,0
row_owned_hybrid,4096,4,low,random,16,2,0.38157,0.55779,0.38660,0.56270,1415.60008,1,0
row_owned_scalar,4096,4,low,random,16,2,0.95101,1.16611,0.95610,1.17160,567.97388,1,0
scalar_csr_cusparse,4096,4,low,random,16,2,1.58707,1.78701,1.59380,1.79390,340.34228,1,0
slot_grouped_cublas,4096,4,low,random,16,2,1.93267,2.21661,1.94630,2.23100,279.48235,4,0
row_owned_hybrid,4096,4,low,random,32,2,0.45014,0.63059,0.45530,0.63700,2399.88857,1,0
row_owned_scalar,4096,4,low,random,32,2,1.83008,2.38650,1.83590,2.39750,590.29955,1,0
scalar_csr_cusparse,4096,4,low,random,32,2,3.23654,3.79734,3.25730,3.80660,333.78056,1,0
slot_grouped_cublas,4096,4,low,random,32,2,2.09069,2.39456,2.11290,2.40130,516.71767,4,0
row_owned_hybrid,4096,4,low,random,64,2,0.72787,0.93309,0.73280,0.95180,2968.36642,1,0
row_owned_scalar,4096,4,low,random,64,2,3.67731,4.25946,3.68890,4.27320,587.54626,1,0
scalar_csr_cusparse,4096,4,low,random,64,2,6.58909,7.44170,6.60350,7.45600,327.90439,1,0
slot_grouped_cublas,4096,4,low,random,64,2,2.54477,2.73139,2.56300,2.75200,849.03251,4,0
row_owned_hybrid,4096,8,low,random,8,2,1.00630,1.20762,1.01130,1.21390,536.23276,1,0
row_owned_scalar,4096,8,low,random,8,2,1.07171,1.46778,1.08420,1.48050,503.50577,1,0
scalar_csr_cusparse,4096,8,low,random,8,2,2.09696,2.49456,2.10860,2.62460,257.33117,1,0
slot_grouped_cublas,4096,8,low,random,8,2,3.98445,4.21786,3.99090,4.22980,135.42985,8,0
row_owned_hybrid,4096,8,low,random,16,2,0.72304,0.92461,0.72790,0.94290,1492.62336,1,0
row_owned_scalar,4096,8,low,random,16,2,1.81974,2.32938,1.83270,2.34440,593.06494,1,0
scalar_csr_cusparse,4096,8,low,random,16,2,3.45706,3.78976,3.46470,3.79700,312.18076,1,0
slot_grouped_cublas,4096,8,low,random,16,2,4.07232,4.77091,4.07900,4.78800,265.01512,8,0
row_owned_hybrid,4096,8,low,random,32,2,0.84531,1.24160,0.85800,1.25690,2553.43913,1,0
row_owned_scalar,4096,8,low,random,32,2,3.91309,4.16995,4.05140,4.27500,551.59830,1,0
scalar_csr_cusparse,4096,8,low,random,32,2,6.98288,7.37424,7.00160,7.39460,309.10637,1,0
slot_grouped_cublas,4096,8,low,random,32,2,4.47392,5.06499,4.49560,5.07170,482.45226,8,0
row_owned_hybrid,4096,8,low,random,64,2,1.38317,1.76515,1.50700,1.83340,3121.02762,1,0
row_owned_scalar,4096,8,low,random,64,2,7.45494,7.60579,7.47880,7.63120,579.06611,1,0
scalar_csr_cusparse,4096,8,low,random,64,2,13.91222,14.59709,13.94080,14.62570,310.29586,1,0
slot_grouped_cublas,4096,8,low,random,64,2,5.44262,5.86682,5.48150,5.89080,793.16620,8,0
row_owned_hybrid,4096,16,low,random,8,2,1.96710,2.50656,1.98850,2.52330,548.81105,1,0
row_owned_scalar,4096,16,low,random,8,2,1.96749,2.43946,2.10420,2.46150,548.70391,1,0
scalar_csr_cusparse,4096,16,low,random,8,2,3.73299,4.05034,3.77600,4.06090,289.19655,1,0
slot_grouped_cublas,4096,16,low,random,8,2,8.21888,8.91021,8.23530,8.93720,131.35226,16,0
row_owned_hybrid,4096,16,low,random,16,2,1.40938,1.78582,1.54810,1.79310,1531.98063,1,0
row_owned_scalar,4096,16,low,random,16,2,3.75968,4.13264,3.77560,4.14250,574.28737,1,0
scalar_csr_cusparse,4096,16,low,random,16,2,6.41376,6.85264,6.43550,6.87400,336.64133,1,0
slot_grouped_cublas,4096,16,low,random,16,2,8.47117,8.84157,8.51680,8.85870,254.88066,16,0
row_owned_hybrid,4096,16,low,random,32,2,1.61101,2.16486,1.71630,2.57380,2680.47918,1,0
row_owned_scalar,4096,16,low,random,32,2,7.73795,8.38822,7.78460,8.42650,558.06412,1,0
scalar_csr_cusparse,4096,16,low,random,32,2,12.63293,13.29190,12.69770,13.43430,341.82682,1,0
slot_grouped_cublas,4096,16,low,random,32,2,8.97923,9.27642,8.99810,9.29160,480.91792,16,0
row_owned_hybrid,4096,16,low,random,64,2,2.68390,3.03123,2.87260,3.05270,3217.90470,1,0
row_owned_scalar,4096,16,low,random,64,2,14.65024,15.76787,14.67100,15.79160,589.51574,1,0
scalar_csr_cusparse,4096,16,low,random,64,2,25.85763,28.00845,25.88190,28.13650,334.00379,1,0
slot_grouped_cublas,4096,16,low,random,64,2,11.16429,12.19389,11.27420,12.21440,773.58694,16,0
row_owned_hybrid,4096,2,high,local,8,2,0.35430,0.55248,0.35910,0.55740,475.24857,1,0
