method,block_rows,degree,distribution,locality,rhs,seed,gpu_median_ms,gpu_p95_ms,hot_median_ms,hot_p95_ms,useful_gflops,launches,workspace_bytes
slot_grouped_cublas,4096,4,uniform,local,8,3,1.93277,2.52070,1.98800,2.54270,138.88654,4,0
row_owned_hybrid,4096,4,uniform,local,16,3,0.35930,0.74099,0.36440,0.74570,1494.23016,1,0
row_owned_scalar,4096,4,uniform,local,16,3,0.89846,1.22912,0.90580,1.36940,597.54303,1,0
scalar_csr_cusparse,4096,4,uniform,local,16,3,1.58656,1.88842,1.63470,2.00530,338.38677,1,0
slot_grouped_cublas,4096,4,uniform,local,16,3,1.92864,2.60493,2.00580,2.63060,278.36761,4,0
row_owned_hybrid,4096,4,uniform,local,32,3,0.45485,0.74925,0.46080,0.75530,2360.66080,1,0
row_owned_scalar,4096,4,uniform,local,32,3,1.80509,2.31254,1.93260,2.32670,594.84180,1,0
scalar_csr_cusparse,4096,4,uniform,local,32,3,3.14365,3.74534,3.43700,3.76040,341.55919,1,0
slot_grouped_cublas,4096,4,uniform,local,32,3,2.19517,2.76618,2.28530,2.79040,489.13879,4,0
row_owned_hybrid,4096,4,uniform,local,64,3,0.69619,1.14986,0.70130,1.15660,3084.61397,1,0
row_owned_scalar,4096,4,uniform,local,64,3,3.85987,4.21686,3.88540,4.22370,556.36135,1,0
scalar_csr_cusparse,4096,4,uniform,local,64,3,6.91258,7.37318,6.97320,7.39430,310.66329,1,0
slot_grouped_cublas,4096,4,uniform,local,64,3,2.51923,3.11654,2.66750,3.12340,852.43583,4,0
row_owned_hybrid,4096,8,uniform,local,8,3,0.86275,1.19110,0.87730,1.41780,622.27720,1,0
row_owned_scalar,4096,8,uniform,local,8,3,0.86157,1.19536,0.87920,1.20370,623.13239,1,0
scalar_csr_cusparse,4096,8,uniform,local,8,3,2.25322,2.76963,2.37100,2.77860,238.26873,1,0
slot_grouped_cublas,4096,8,uniform,local,8,3,4.07360,4.19818,4.11110,4.23080,131.79275,8,0
row_owned_hybrid,4096,8,uniform,local,16,3,0.64266,0.93411,0.64790,1.19400,1670.78776,1,0
row_owned_scalar,4096,8,uniform,local,16,3,1.69990,2.06867,1.71430,2.08410,631.64852,1,0
scalar_csr_cusparse,4096,8,uniform,local,16,3,3.64090,4.05978,3.69090,4.06980,294.91142,1,0
slot_grouped_cublas,4096,8,uniform,local,16,3,4.19779,4.31485,4.24680,4.52600,255.78728,8,0
row_owned_hybrid,4096,8,uniform,local,32,3,0.82189,1.10595,0.82800,1.12470,2612.86644,1,0
row_owned_scalar,4096,8,uniform,local,32,3,3.40157,3.99238,3.67540,3.99940,631.32170,1,0
scalar_csr_cusparse,4096,8,uniform,local,32,3,7.48026,7.69245,7.60320,7.70430,287.08692,1,0
slot_grouped_cublas,4096,8,uniform,local,32,3,4.64573,5.23133,4.72230,5.24400,462.24910,8,0
row_owned_hybrid,4096,8,uniform,local,64,3,1.26832,1.57197,1.32370,1.60080,3386.34368,1,0
row_owned_scalar,4096,8,uniform,local,64,3,7.27475,7.53571,7.37500,7.55210,590.39363,1,0
scalar_csr_cusparse,4096,8,uniform,local,64,3,14.76691,15.23763,15.00160,15.25190,290.85073,1,0
slot_grouped_cublas,4096,8,uniform,local,64,3,5.69354,5.95043,5.72460,5.98210,754.35853,8,0
row_owned_hybrid,4096,16,uniform,local,8,3,1.68013,2.04074,1.75870,2.04960,639.08335,1,0
row_owned_scalar,4096,16,uniform,local,8,3,1.68013,2.01738,1.79680,2.04840,639.08335,1,0
scalar_csr_cusparse,4096,16,uniform,local,8,3,3.96493,4.21002,3.98690,4.22560,270.80992,1,0
slot_grouped_cublas,4096,16,uniform,local,8,3,8.36118,8.56218,8.38880,8.57780,128.41983,16,0
row_owned_hybrid,4096,16,uniform,local,16,3,1.17443,1.61549,1.21050,1.62250,1828.52952,1,0
row_owned_scalar,4096,16,uniform,local,16,3,3.32976,3.90045,3.56240,3.91750,644.93645,1,0
scalar_csr_cusparse,4096,16,uniform,local,16,3,6.30960,6.75994,6.53450,6.80810,340.35180,1,0
slot_grouped_cublas,4096,16,uniform,local,16,3,8.02829,8.40493,8.26920,8.54660,267.48962,16,0
row_owned_hybrid,4096,16,uniform,local,32,3,1.53715,2.05478,1.65480,2.06140,2794.10699,1,0
row_owned_scalar,4096,16,uniform,local,32,3,7.14752,7.61683,7.22840,7.63830,600.90315,1,0
scalar_csr_cusparse,4096,16,uniform,local,32,3,13.03139,13.79027,13.12060,13.80890,329.58622,1,0
slot_grouped_cublas,4096,16,uniform,local,32,3,9.59296,9.99498,9.75200,10.01790,447.72074,16,0
row_owned_hybrid,4096,16,uniform,local,64,3,2.37370,3.00650,2.60700,3.01350,3618.80134,1,0
row_owned_scalar,4096,16,uniform,local,64,3,14.41850,15.00086,14.46250,15.03590,595.75801,1,0
scalar_csr_cusparse,4096,16,uniform,local,64,3,26.46166,26.72138,26.53580,26.83270,324.61808,1,0
slot_grouped_cublas,4096,16,uniform,local,64,3,11.58531,11.92922,11.60730,11.94420,741.45044,16,0
row_owned_hybrid,4096,2,uniform,random,8,3,0.25267,0.27696,0.25780,0.31070,531.19354,1,0
row_owned_scalar,4096,2,uniform,random,8,3,0.25219,0.26304,0.25690,0.48000,532.20456,1,0
scalar_csr_cusparse,4096,2,uniform,random,8,3,0.51210,0.75914,0.53710,0.76520,262.09486,1,0
slot_grouped_cublas,4096,2,uniform,random,8,3,0.96186,1.24214,1.00030,1.36760,139.54035,2,0
row_owned_hybrid,4096,2,uniform,random,16,3,0.19450,0.19517,0.19940,0.20440,1380.15922,1,0
row_owned_scalar,4096,2,uniform,random,16,3,0.49866,0.77046,0.50400,0.77650,538.31791,1,0
scalar_csr_cusparse,4096,2,uniform,random,16,3,0.77229,1.07024,0.78170,1.22790,347.58464,1,0
slot_grouped_cublas,4096,2,uniform,random,16,3,0.91478,1.26605,0.99690,1.27480,293.44135,2,0
row_owned_hybrid,4096,2,uniform,random,32,3,0.25642,0.46224,0.26160,0.54470,2093.74971,1,0
row_owned_scalar,4096,2,uniform,random,32,3,0.99286,1.51434,1.00610,1.52050,540.72955,1,0
scalar_csr_cusparse,4096,2,uniform,random,32,3,1.52880,1.81898,1.61990,1.98390,351.17145,1,0
slot_grouped_cublas,4096,2,uniform,random,32,3,1.00326,1.40493,1.02390,1.42110,535.12429,2,0
row_owned_hybrid,4096,2,uniform,random,64,3,0.39114,0.66502,0.39630,0.75540,2745.18799,1,0
row_owned_scalar,4096,2,uniform,random,64,3,1.97437,2.28941,2.17790,2.30770,543.84078,1,0
scalar_csr_cusparse,4096,2,uniform,random,64,3,3.28074,3.58669,3.37820,3.60150,327.28688,1,0
slot_grouped_cublas,4096,2,uniform,random,64,3,1.16122,1.65024,1.16790,1.65780,924.67018,2,0
row_owned_hybrid,4096,4,uniform,random,8,3,0.46202,0.73488,0.46870,0.90030,581.00902,1,0
row_owned_scalar,4096,4,uniform,random,8,3,0.47366,0.76166,0.49980,0.77050,566.72127,1,0
scalar_csr_cusparse,4096,4,uniform,random,8,3,0.99494,1.28646,1.03260,1.29590,269.79957,1,0
slot_grouped_cublas,4096,4,uniform,random,8,3,1.94477,2.47430,1.99700,2.48350,138.02956,4,0
row_owned_hybrid,4096,4,uniform,random,16,3,0.34592,0.64758,0.36670,0.65520,1552.00890,1,0
row_owned_scalar,4096,4,uniform,random,16,3,0.92202,1.23501,0.94840,1.24360,582.27937,1,0
scalar_csr_cusparse,4096,4,uniform,random,16,3,1.56813,1.86960,1.71660,1.87780,342.36422,1,0
slot_grouped_cublas,4096,4,uniform,random,16,3,1.90707,2.50979,2.02520,2.52370,281.51581,4,0
row_owned_hybrid,4096,4,uniform,random,32,3,0.45456,0.77558,0.45980,1.03020,2362.15636,1,0
row_owned_scalar,4096,4,uniform,random,32,3,1.82064,2.32013,1.94920,2.33470,589.76066,1,0
scalar_csr_cusparse,4096,4,uniform,random,32,3,3.17520,3.65802,3.39080,3.68400,338.16510,1,0
slot_grouped_cublas,4096,4,uniform,random,32,3,2.17939,2.64262,2.34620,2.67010,492.67951,4,0
row_owned_hybrid,4096,4,uniform,random,64,3,0.71194,1.01424,0.71770,1.13270,3016.39987,1,0
row_owned_scalar,4096,4,uniform,random,64,3,3.87562,4.19942,3.91030,4.20980,554.10123,1,0
scalar_csr_cusparse,4096,4,uniform,random,64,3,6.82358,7.03107,6.84760,7.06690,314.71491,1,0
slot_grouped_cublas,4096,4,uniform,random,64,3,2.71475,2.86864,2.77810,3.07800,791.04231,4,0
row_owned_hybrid,4096,8,uniform,random,8,3,0.88086,1.16954,0.90370,1.17750,609.48216,1,0
row_owned_scalar,4096,8,uniform,random,8,3,0.88317,1.19194,0.90750,1.21580,607.89218,1,0
scalar_csr_cusparse,4096,8,uniform,random,8,3,2.25418,2.74614,2.46460,2.76070,238.16727,1,0
slot_grouped_cublas,4096,8,uniform,random,8,3,4.06291,4.28496,4.08060,4.29880,132.13944,8,0
row_owned_hybrid,4096,8,uniform,random,16,3,0.65232,0.96970,0.67110,1.16350,1646.03535,1,0
row_owned_scalar,4096,8,uniform,random,16,3,1.73731,2.07424,1.76970,2.08320,618.04779,1,0
scalar_csr_cusparse,4096,8,uniform,random,16,3,3.65107,3.93482,3.71230,3.95360,294.08947,1,0
slot_grouped_cublas,4096,8,uniform,random,16,3,4.13757,4.25645,4.17250,4.47730,259.51038,8,0
row_owned_hybrid,4096,8,uniform,random,32,3,0.84621,1.15024,0.88060,1.16530,2537.77287,1,0
row_owned_scalar,4096,8,uniform,random,32,3,3.50006,4.01562,3.72030,4.05180,613.55556,1,0
scalar_csr_cusparse,4096,8,uniform,random,32,3,7.37936,7.76816,7.45400,7.80500,291.01217,1,0
slot_grouped_cublas,4096,8,uniform,random,32,3,4.56003,5.02275,4.59940,5.04240,470.93610,8,0
row_owned_hybrid,4096,8,uniform,random,64,3,1.35437,1.67619,1.36150,1.69360,3171.19674,1,0
row_owned_scalar,4096,8,uniform,random,64,3,7.44224,8.04790,7.50510,8.05720,577.10678,1,0
scalar_csr_cusparse,4096,8,uniform,random,64,3,15.13910,15.72531,15.16700,15.75180,283.70023,1,0
slot_grouped_cublas,4096,8,uniform,random,64,3,5.49155,6.04451,5.59940,6.06320,782.10447,8,0
row_owned_hybrid,4096,16,uniform,random,8,3,1.71290,2.02634,1.91250,2.09180,626.85757,1,0
row_owned_scalar,4096,16,uniform,random,8,3,1.71542,2.03059,1.95290,2.21140,625.93380,1,0
scalar_csr_cusparse,4096,16,uniform,random,8,3,3.87347,4.31475,4.01600,4.35630,277.20397,1,0
slot_grouped_cublas,4096,16,uniform,random,8,3,8.41302,8.79520,8.43250,8.83420,127.62852,16,0
row_owned_hybrid,4096,16,uniform,random,16,3,1.28950,1.59088,1.33040,1.67060,1665.35626,1,0
row_owned_scalar,4096,16,uniform,random,16,3,3.45021,4.06963,3.65400,4.07650,622.42151,1,0
scalar_csr_cusparse,4096,16,uniform,random,16,3,6.53814,6.84531,6.57160,6.86420,328.45462,1,0
slot_grouped_cublas,4096,16,uniform,random,16,3,8.31168,9.20134,8.45550,9.22530,258.36939,16,0
row_owned_hybrid,4096,16,uniform,random,32,3,1.60218,1.93552,1.72600,2.06830,2680.70888,1,0
row_owned_scalar,4096,16,uniform,random,32,3,7.19683,7.61107,7.31860,7.71970,596.78581,1,0
scalar_csr_cusparse,4096,16,uniform,random,32,3,13.09014,13.32067,13.20540,13.40250,328.10695,1,0
slot_grouped_cublas,4096,16,uniform,random,32,3,9.45053,9.77066,9.49580,9.78300,454.46849,16,0
row_owned_hybrid,4096,16,uniform,random,64,3,2.61805,3.16595,2.76550,3.18700,3281.04555,1,0
row_owned_scalar,4096,16,uniform,random,64,3,14.35274,15.11034,14.49600,15.12600,598.48759,1,0
scalar_csr_cusparse,4096,16,uniform,random,64,3,26.28346,26.64512,26.35590,26.66760,326.81906,1,0
slot_grouped_cublas,4096,16,uniform,random,64,3,11.38624,11.73683,11.52140,11.76960,754.41362,16,0
row_owned_hybrid,4096,2,low,local,8,3,0.23776,0.26403,0.26070,0.29870,567.17952,1,0
row_owned_scalar,4096,2,low,local,8,3,0.23782,0.28752,0.24250,0.58160,567.02693,1,0
scalar_csr_cusparse,4096,2,low,local,8,3,0.50765,0.78438,0.53120,0.81240,265.64196,1,0
slot_grouped_cublas,4096,2,low,local,8,3,0.98234,1.21891,1.02940,1.23460,137.27748,2,0
row_owned_hybrid,4096,2,low,local,16,3,0.24058,0.44438,0.24710,0.64470,1121.08114,1,0
row_owned_scalar,4096,2,low,local,16,3,0.48938,0.76589,0.51270,0.83770,551.12063,1,0
scalar_csr_cusparse,4096,2,low,local,16,3,0.77539,1.09110,0.78380,1.09670,347.83080,1,0
slot_grouped_cublas,4096,2,low,local,16,3,0.93741,1.25152,0.97860,1.26010,287.71381,2,0
row_owned_hybrid,4096,2,low,local,32,3,0.26646,0.29322,0.28900,0.49780,2024.32765,1,0
row_owned_scalar,4096,2,low,local,32,3,0.95082,1.23971,0.97510,1.26310,567.31318,1,0
scalar_csr_cusparse,4096,2,low,local,32,3,1.54624,1.85462,1.60600,1.86340,348.85299,1,0
slot_grouped_cublas,4096,2,low,local,32,3,1.03885,1.31341,1.07740,1.32110,519.23901,2,0
row_owned_hybrid,4096,2,low,local,64,3,0.41590,0.68765,0.43840,0.70950,2593.91807,1,0
row_owned_scalar,4096,2,low,local,64,3,1.90317,2.49933,1.95250,2.50820,566.85531,1,0
scalar_csr_cusparse,4096,2,low,local,64,3,3.10016,3.62982,3.31180,3.63580,347.98878,1,0
slot_grouped_cublas,4096,2,low,local,64,3,1.19786,1.49821,1.22170,1.51090,900.62654,2,0
row_owned_hybrid,4096,4,low,local,8,3,0.51686,0.80365,0.54470,0.81160,520.90540,1,0
row_owned_scalar,4096,4,low,local,8,3,0.50944,0.79971,0.53170,0.82350,528.49648,1,0
scalar_csr_cusparse,4096,4,low,local,8,3,0.98512,1.42474,1.03420,1.43290,273.30401,1,0
slot_grouped_cublas,4096,4,low,local,8,3,1.90314,2.45126,2.00450,2.51360,141.47031,4,0
row_owned_hybrid,4096,4,low,local,16,3,0.39882,0.86627,0.40430,0.87260,1350.18282,1,0
row_owned_scalar,4096,4,low,local,16,3,0.93942,1.26381,0.94560,1.27690,573.19646,1,0
scalar_csr_cusparse,4096,4,low,local,16,3,1.59293,1.91117,1.65430,2.03500,338.04069,1,0
slot_grouped_cublas,4096,4,low,local,16,3,1.99322,2.58179,2.07690,2.60550,270.15360,4,0
row_owned_hybrid,4096,4,low,local,32,3,0.45766,0.74451,0.48930,0.84130,2353.14327,1,0
row_owned_scalar,4096,4,low,local,32,3,1.83811,2.37222,1.96230,2.39920,585.89955,1,0
scalar_csr_cusparse,4096,4,low,local,32,3,3.17686,3.92192,3.44040,3.93700,338.99752,1,0
slot_grouped_cublas,4096,4,low,local,32,3,2.12630,2.75712,2.21680,2.78250,506.48874,4,0
row_owned_hybrid,4096,4,low,local,64,3,0.69056,0.97334,0.69570,1.01790,3119.05995,1,0
row_owned_scalar,4096,4,low,local,64,3,3.93878,4.25555,3.95560,4.26300,546.84340,1,0
scalar_csr_cusparse,4096,4,low,local,64,3,6.86138,7.37648,6.88590,7.40650,313.91634,1,0
slot_grouped_cublas,4096,4,low,local,64,3,2.56534,3.16083,2.79710,3.16890,839.61368,4,0
row_owned_hybrid,4096,8,low,local,8,3,1.00112,1.34854,1.03300,1.35760,538.72618,1,0
row_owned_scalar,4096,8,low,local,8,3,1.01440,1.32307,1.03250,1.49210,531.67344,1,0
scalar_csr_cusparse,4096,8,low,local,8,3,2.10090,2.98301,2.19750,3.00840,256.71407,1,0
slot_grouped_cublas,4096,8,low,local,8,3,4.01517,4.71574,4.20100,4.72850,134.32302,8,0
row_owned_hybrid,4096,8,low,local,16,3,0.71533,1.01245,0.73750,1.02120,1507.92239,1,0
row_owned_scalar,4096,8,low,local,16,3,1.81853,2.28093,1.92450,2.32830,593.14954,1,0
scalar_csr_cusparse,4096,8,low,local,16,3,3.46077,3.88966,3.59500,3.90450,311.68200,1,0
slot_grouped_cublas,4096,8,low,local,16,3,4.19830,4.61715,4.23830,4.63170,256.92733,8,0
row_owned_hybrid,4096,8,low,local,32,3,0.83334,1.13990,0.86130,1.14830,2588.74869,1,0
row_owned_scalar,4096,8,low,local,32,3,3.51610,4.13731,3.75810,4.14660,613.55494,1,0
scalar_csr_cusparse,4096,8,low,local,32,3,7.07882,7.57318,7.19810,7.60550,304.75692,1,0
slot_grouped_cublas,4096,8,low,local,32,3,4.56000,5.18035,4.62560,5.21960,473.09609,8,0
row_owned_hybrid,4096,8,low,local,64,3,1.27878,1.57808,1.31880,1.73970,3374.01482,1,0
row_owned_scalar,4096,8,low,local,64,3,7.47219,8.03203,7.57520,8.06990,577.42579,1,0
scalar_csr_cusparse,4096,8,low,local,64,3,14.15750,14.65670,14.31290,14.67960,304.75967,1,0
slot_grouped_cublas,4096,8,low,local,64,3,5.62154,6.04518,5.80650,6.05680,767.51914,8,0
row_owned_hybrid,4096,16,low,local,8,3,1.95725,2.53574,2.01260,2.54550,551.77661,1,0
row_owned_scalar,4096,16,low,local,8,3,1.95629,2.52544,2.07370,2.55100,552.04738,1,0
scalar_csr_cusparse,4096,16,low,local,8,3,3.72803,4.06195,3.83170,4.09150,289.68732,1,0
slot_grouped_cublas,4096,16,low,local,8,3,8.12998,8.71750,8.29090,8.73200,132.83712,16,0
row_owned_hybrid,4096,16,low,local,16,3,1.35846,1.64560,1.46100,1.65680,1589.97757,1,0
row_owned_scalar,4096,16,low,local,16,3,3.52483,4.11984,3.77460,4.15050,612.77453,1,0
scalar_csr_cusparse,4096,16,low,local,16,3,6.41578,6.77245,6.44300,6.80660,336.65879,1,0
slot_grouped_cublas,4096,16,low,local,16,3,8.60413,8.76195,8.63640,8.84080,251.03384,16,0
row_owned_hybrid,4096,16,low,local,32,3,1.56195,2.10205,1.59350,2.11810,2765.67693,1,0
row_owned_scalar,4096,16,low,local,32,3,7.32323,7.71126,7.43090,7.76860,589.88360,1,0
scalar_csr_cusparse,4096,16,low,local,32,3,12.82646,13.26019,12.85490,13.28540,336.79233,1,0
slot_grouped_cublas,4096,16,low,local,32,3,9.36429,9.75894,9.52400,9.77950,461.31157,16,0
row_owned_hybrid,4096,16,low,local,64,3,2.40246,3.04794,2.62700,3.07850,3596.18687,1,0
row_owned_scalar,4096,16,low,local,64,3,14.59878,15.52486,14.69930,15.54530,591.81018,1,0
scalar_csr_cusparse,4096,16,low,local,64,3,25.84522,26.31642,25.95220,26.45940,334.28658,1,0
slot_grouped_cublas,4096,16,low,local,64,3,11.64909,12.25299,11.71070,12.29190,741.66400,16,0
row_owned_hybrid,4096,2,low,random,8,3,0.23616,0.27866,0.24100,0.48610,570.02928,1,0
row_owned_scalar,4096,2,low,random,8,3,0.23584,0.54630,0.24130,0.55260,570.80273,1,0
scalar_csr_cusparse,4096,2,low,random,8,3,0.49776,0.76237,0.52310,0.80750,270.44783,1,0
slot_grouped_cublas,4096,2,low,random,8,3,0.96451,1.28912,1.01390,1.39240,139.57122,2,0
row_owned_hybrid,4096,2,low,random,16,3,0.21069,0.23738,0.23310,0.27500,1277.89067,1,0
row_owned_scalar,4096,2,low,random,16,3,0.47766,0.81130,0.48230,0.81660,563.65191,1,0
scalar_csr_cusparse,4096,2,low,random,16,3,0.77590,1.10627,0.81730,1.14110,346.99682,1,0
slot_grouped_cublas,4096,2,low,random,16,3,0.93011,1.29414,1.02630,1.30280,289.46645,2,0
row_owned_hybrid,4096,2,low,random,32,3,0.25446,0.53728,0.27660,0.54520,2116.10462,1,0
row_owned_scalar,4096,2,low,random,32,3,0.93770,1.25891,0.94480,1.26780,574.25057,1,0
scalar_csr_cusparse,4096,2,low,random,32,3,1.54256,1.84925,1.61550,2.03140,349.07715,1,0
slot_grouped_cublas,4096,2,low,random,32,3,1.02182,1.26819,1.07800,1.34510,526.97181,2,0
row_owned_hybrid,4096,2,low,random,64,3,0.40221,0.69091,0.40740,0.70780,2677.58198,1,0
row_owned_scalar,4096,2,low,random,64,3,1.89293,2.19738,2.11230,2.37610,568.93072,1,0
scalar_csr_cusparse,4096,2,low,random,64,3,3.28778,3.70336,3.37720,3.71510,327.56030,1,0
slot_grouped_cublas,4096,2,low,random,64,3,1.18624,1.49421,1.31820,1.50090,907.86429,2,0
row_owned_hybrid,4096,4,low,random,8,3,0.51494,0.81891,0.52350,0.82480,524.05865,1,0
row_owned_scalar,4096,4,low,random,8,3,0.51357,0.80771,0.51880,0.81300,525.46279,1,0
scalar_csr_cusparse,4096,4,low,random,8,3,0.99174,1.31066,1.01130,1.33430,272.10739,1,0
slot_grouped_cublas,4096,4,low,random,8,3,1.87936,2.44858,1.99990,2.45990,143.59190,4,0
row_owned_hybrid,4096,4,low,random,16,3,0.38390,0.56899,0.38940,0.62430,1405.87677,1,0
row_owned_scalar,4096,4,low,random,16,3,0.94986,1.24883,0.95660,1.26340,568.21427,1,0
scalar_csr_cusparse,4096,4,low,random,16,3,1.59818,1.89242,1.69050,1.90390,337.71107,1,0
slot_grouped_cublas,4096,4,low,random,16,3,1.91706,2.20995,2.04260,2.23270,281.53676,4,0
row_owned_hybrid,4096,4,low,random,32,3,0.45062,0.74800,0.45550,0.92080,2395.44161,1,0
row_owned_scalar,4096,4,low,random,32,3,1.85053,2.12653,2.01980,2.13280,583.31647,1,0
scalar_csr_cusparse,4096,4,low,random,32,3,3.16499,3.69712,3.38620,3.71390,341.05724,1,0
slot_grouped_cublas,4096,4,low,random,32,3,2.09568,2.59027,2.20590,2.61410,515.08029,4,0
row_owned_hybrid,4096,4,low,random,64,3,0.72893,1.03139,0.73430,1.03700,2961.72849,1,0
row_owned_scalar,4096,4,low,random,64,3,3.85197,4.28147,3.96530,4.29090,560.46335,1,0
scalar_csr_cusparse,4096,4,low,random,64,3,6.88221,7.10845,6.93200,7.14660,313.69104,1,0
slot_grouped_cublas,4096,4,low,random,64,3,2.53907,2.95648,2.76120,2.98950,850.26611,4,0
row_owned_hybrid,4096,8,low,random,8,3,1.00771,1.34474,1.01410,1.35210,535.50690,1,0
row_owned_scalar,4096,8,low,random,8,3,1.01091,1.33302,1.02080,1.33880,533.81181,1,0
scalar_csr_cusparse,4096,8,low,random,8,3,2.09408,2.61107,2.21030,2.62630,257.69634,1,0
slot_grouped_cublas,4096,8,low,random,8,3,4.25354,4.72275,4.26120,4.73700,126.86779,8,0
row_owned_hybrid,4096,8,low,random,16,3,0.71574,1.02582,0.73560,1.26810,1507.90428,1,0
row_owned_scalar,4096,8,low,random,16,3,1.82515,2.13818,1.96300,2.14490,591.33346,1,0
scalar_csr_cusparse,4096,8,low,random,16,3,3.27824,3.79334,3.51290,3.81000,329.22345,1,0
slot_grouped_cublas,4096,8,low,random,16,3,4.15904,4.61376,4.17860,4.63240,259.50062,8,0
row_owned_hybrid,4096,8,low,random,32,3,0.83725,1.13728,0.84250,1.14500,2578.14515,1,0
row_owned_scalar,4096,8,low,random,32,3,3.69917,4.07398,3.78970,4.08220,583.52228,1,0
scalar_csr_cusparse,4096,8,low,random,32,3,7.08797,7.46922,7.16700,7.48850,304.53678,1,0
slot_grouped_cublas,4096,8,low,random,32,3,4.55040,4.95155,4.57570,4.95930,474.36424,8,0
row_owned_hybrid,4096,8,low,random,64,3,1.38083,1.69536,1.39740,1.70230,3126.44407,1,0
row_owned_scalar,4096,8,low,random,64,3,7.75840,7.82947,7.77580,7.85560,556.44126,1,0
scalar_csr_cusparse,4096,8,low,random,64,3,14.20627,14.82410,14.50570,14.84620,303.88647,1,0
slot_grouped_cublas,4096,8,low,random,64,3,5.60230,5.91600,5.76550,5.92630,770.59258,8,0
row_owned_hybrid,4096,16,low,random,8,3,1.98307,2.46474,2.18650,2.47120,544.74821,1,0
row_owned_scalar,4096,16,low,random,8,3,1.97350,2.53066,1.98860,2.54300,547.38930,1,0
scalar_csr_cusparse,4096,16,low,random,8,3,3.75110,4.20445,3.93900,4.21990,287.98853,1,0
slot_grouped_cublas,4096,16,low,random,8,3,8.39718,8.76979,8.41330,8.78460,128.64728,16,0
row_owned_hybrid,4096,16,low,random,16,3,1.60490,1.89328,1.61360,1.89910,1346.22428,1,0
row_owned_scalar,4096,16,low,random,16,3,3.85107,4.23158,4.03020,4.25040,561.02557,1,0
scalar_csr_cusparse,4096,16,low,random,16,3,6.56925,7.30560,6.58440,7.77620,328.88845,1,0
slot_grouped_cublas,4096,16,low,random,16,3,8.36758,8.97110,8.39040,9.00350,258.20474,16,0
row_owned_hybrid,4096,16,low,random,32,3,1.61818,1.82653,1.64150,1.85370,2670.35219,1,0
row_owned_scalar,4096,16,low,random,32,3,7.00550,7.18314,7.03590,7.19500,616.81496,1,0
scalar_csr_cusparse,4096,16,low,random,32,3,12.45184,12.86208,12.49210,12.88180,347.02499,1,0
slot_grouped_cublas,4096,16,low,random,32,3,8.84973,9.21978,8.92940,9.23690,488.27489,16,0
row_owned_hybrid,4096,16,low,random,64,3,2.68016,2.90118,2.70060,2.91460,3224.50876,1,0
row_owned_scalar,4096,16,low,random,64,3,14.05027,14.74320,14.08740,14.77650,615.09126,1,0
scalar_csr_cusparse,4096,16,low,random,64,3,24.37869,24.84989,24.41310,24.88380,354.49813,1,0
slot_grouped_cublas,4096,16,low,random,64,3,10.74294,11.03414,10.77400,11.04490,804.45358,16,0
row_owned_hybrid,4096,2,high,local,8,3,0.36541,0.41078,0.37040,0.50460,470.68780,1,0
